,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,dnf_id,yay_id
678,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2021-10-02 13:57:54.000000,2021-10-02 13:57:52,207,,99.0,27.0,1.0,10.0,3.0,581,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,,20,True,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",467.0,467.0,https://pypi.org/project/combo,40540.0,40540.0,,,,,,,,3.0,,,,,,,,,,,,,,,
679,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2022-06-15 10:07:12.000000,2022-04-20 09:04:06,570,3.0,97.0,12.0,29.0,15.0,88.0,529,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,20.0,20,True,2022-03-11 11:56:16,1.6.0,29.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,10808.0,12118.0,https://anaconda.org/conda-forge/pytorch_cluster,2022-04-06 04:21:04.529,32755.0,,,,,3.0,,,,,,,,,,,,,,,
680,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2022-06-02 08:44:09.000000,2022-03-16 14:38:31,280,,68.0,18.0,65.0,8.0,43.0,511,An intuitive library to extract features from time series.,14.0,20,True,2021-02-14 17:48:46,0.1.4,9.0,tsfel,,,,,36.0,36.0,https://pypi.org/project/tsfel,4187.0,4187.0,,,,,,,,3.0,,,,,,,,,,,,,,,
681,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-06-16 11:29:24.000000,2022-06-16 11:28:41,3288,88.0,27.0,10.0,1.0,,80.0,361,Deep Learning PyTorch.,,20,True,2022-06-16 04:56:10,0.2.4,21.0,carefree-learn,,,,['pytorch'],2.0,2.0,https://pypi.org/project/carefree-learn,111.0,111.0,,,,,,,,2.0,,,,,,,,,,,,,,,
682,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2022-06-01 01:16:07.000000,2022-06-01 01:16:06,582,15.0,55.0,31.0,327.0,12.0,82.0,329,IPython/Jupyter notebook module for Vega and Vega-Lite.,11.0,20,True,,,27.0,vega,conda-forge/vega,,,['jupyter'],,,https://pypi.org/project/vega,6424.0,13184.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,486759.0,,,,,3.0,,,,,,,,,,,,,,,
683,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2015-09-04 16:33:42.000,2022-06-07 10:59:39.000000,2022-04-16 14:38:16,540,5.0,28.0,13.0,6.0,9.0,30.0,324,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",8.0,20,True,2021-06-26 14:03:00,0.5.6,8.0,sklearn-evaluation,,,,['sklearn'],46.0,46.0,https://pypi.org/project/sklearn-evaluation,1038.0,1038.0,,,,,,,,3.0,,,,,,,,,,,,,,,
684,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2022-06-16 13:53:27.000000,2022-06-16 13:52:56,672,8.0,65.0,14.0,17.0,4.0,33.0,249,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,10.0,20,False,2022-03-30 17:46:50,2.8.0,52.0,pymap3d,conda-forge/pymap3d,,,,,,https://pypi.org/project/pymap3d,38431.0,39285.0,https://anaconda.org/conda-forge/pymap3d,2022-03-31 05:39:36.588,23077.0,,,,,3.0,,,,,,,,,,,,,,,
685,pysparkling,svenkreiss/pysparkling,data-pipelines,,https://github.com/svenkreiss/pysparkling,https://github.com/svenkreiss/pysparkling,,2015-05-09 19:23:20.000,2021-10-31 16:40:25.000000,2021-02-22 17:29:11,1527,,42.0,6.0,136.0,6.0,21.0,246,A pure Python implementation of Apache Sparks RDD and DStream interfaces.,10.0,20,False,2021-01-10 21:14:23,0.6.1,26.0,pysparkling,conda-forge/pysparkling,,,,114.0,114.0,https://pypi.org/project/pysparkling,13412.0,13513.0,https://anaconda.org/conda-forge/pysparkling,2021-03-23 19:51:42.850,1529.0,,,,,3.0,,,,,,,,,,,,,,,
686,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2022-05-10 10:38:15.000000,2022-05-10 10:38:15,476,6.0,24.0,6.0,8.0,7.0,39.0,241,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,9.0,20,False,2022-05-07 07:57:06,0.7.0,6.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],,,https://pypi.org/project/scikit-posthocs,34144.0,34762.0,https://anaconda.org/conda-forge/scikit-posthocs,2022-05-08 18:15:36.676,12377.0,,,,,3.0,25.0,,,,,,,,,,,,,,
687,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2022-06-15 13:44:53.000000,2022-06-15 13:44:27,213,32.0,51.0,3.0,2.0,,32.0,238,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,4.0,20,False,,,,featurewiz,,,,,11.0,11.0,https://pypi.org/project/featurewiz,9107.0,9107.0,,,,,,,,3.0,,,,,,,,,,,,,,,
688,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:02:54.000000,2018-12-08 15:02:12,153,,30.0,9.0,4.0,21.0,28.0,229,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:02:54,0.4.6,12.0,pyfasttext,,,,,227.0,227.0,https://pypi.org/project/pyfasttext,3793.0,3799.0,,,,,,,,3.0,348.0,,,,,,,,,,,,,,
689,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2022-02-15 22:25:08.000000,2022-02-15 22:25:08,197,,39.0,11.0,178.0,5.0,162.0,189,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",10.0,20,False,,,9.0,pystan,conda-forge/pystan,,,,,,https://pypi.org/project/pystan,2908754.0,2933015.0,https://anaconda.org/conda-forge/pystan,2022-02-03 10:06:49.622,1528482.0,,,,,3.0,,,,,,,,,,,,,,,
690,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2022-06-15 16:20:07.000000,2022-06-15 06:10:35,247,18.0,25.0,9.0,179.0,22.0,66.0,139,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,20,False,2020-10-12 12:26:09,0.5.1,3.0,celer,,,,['sklearn'],11.0,11.0,https://pypi.org/project/celer,1223.0,1223.0,,,,,,,,3.0,,,,,,,,,,,,,,,
691,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2022-06-16 03:03:45.000000,2022-06-16 03:03:43,817,144.0,601.0,125.0,219.0,11.0,87.0,6105,You like pytorch? You like micrograd? You love tinygrad!.,59.0,19,True,,,,,,,,['pytorch'],2.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
692,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2022-06-16 03:09:00.000000,2022-06-16 01:40:22,171,8.0,936.0,94.0,37.0,270.0,251.0,4855,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,27.0,19,True,,,,pyslowfast,,,,['pytorch'],9.0,9.0,https://pypi.org/project/pyslowfast,14.0,14.0,,,,,,,,3.0,,,,,,,,,,,,,,,
693,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2021-04-13 09:44:02.000000,2021-01-15 19:46:05,112,,343.0,104.0,14.0,52.0,15.0,3216,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,19,False,,,,tensorwatch,,,,,80.0,80.0,https://pypi.org/project/tensorwatch,1987.0,1987.0,,,,,,,,3.0,,,,,,,,,,,,,,,
694,ReAgent,facebookresearch/ReAgent,reinforcement-learning,,https://github.com/facebookresearch/ReAgent,https://github.com/facebookresearch/ReAgent,BSD-3-Clause,2017-07-27 17:53:21.000,2022-06-15 13:20:20.000000,2022-06-15 13:18:47,1449,30.0,441.0,143.0,542.0,25.0,75.0,3203,"A platform for Reasoning systems (Reinforcement Learning, Contextual Bandits, etc.).",132.0,19,True,,,,reagent,,,,['pytorch'],,,https://pypi.org/project/reagent,11.0,11.0,,,,,,,,3.0,,,,,,,,,,,,,,,
695,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2022-04-05 16:57:55.000000,2022-04-05 16:57:43,679,1.0,429.0,217.0,16.0,23.0,3.0,2925,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,14.0,19,True,2021-10-07 14:56:30,0.11.11,12.0,finmarketpy,,,,,5.0,5.0,https://pypi.org/project/finmarketpy,119.0,119.0,,,,,,,,3.0,40.0,,,,,,,,,,,,,,
696,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27,,321.0,78.0,1.0,17.0,7.0,2888,An optimizer that trains as fast as Adam and as good as SGD.,2.0,19,False,2019-03-06 16:44:42,0.0.5,1.0,adabound,,,,['pytorch'],140.0,140.0,https://pypi.org/project/adabound,1161.0,1161.0,,,,,,,,3.0,,,,,,,,,,,,,,,
697,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,,2014-08-23 03:38:20.000,2021-09-16 12:01:08.000000,2020-04-02 01:05:35,46,,805.0,87.0,26.0,25.0,80.0,2439,DeepWalk - Deep Learning for Graphs.,10.0,19,False,2014-11-19 19:20:33,1.0.2,1.0,deepwalk,,,,,51.0,51.0,https://pypi.org/project/deepwalk,2610.0,2610.0,,,,,,,,3.0,,,,,,,,,,,,,,,
698,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2022-04-11 17:21:50.000000,2022-04-11 17:21:50,273,1.0,123.0,101.0,149.0,16.0,19.0,1536,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,26.0,19,True,2020-05-05 20:16:54,0.8.3,1.0,lore,,,,,19.0,19.0,https://pypi.org/project/lore,887.0,887.0,,,,,,,,3.0,,,,,,,,,,,,,,,
699,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2022-03-27 16:48:51.000000,2022-01-18 08:05:49,304,,95.0,17.0,25.0,16.0,22.0,1426,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",10.0,19,True,2022-01-09 21:17:53,0.1.2,10.0,ecco,conda-forge/ecco,,,['pytorch'],8.0,8.0,https://pypi.org/project/ecco,308.0,404.0,https://anaconda.org/conda-forge/ecco,2022-01-10 22:03:30.223,572.0,,,,,3.0,19.0,,,,,,,,,,,,,,
700,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2022-05-26 20:08:11.000000,2019-01-21 14:01:28,379,,391.0,102.0,32.0,7.0,24.0,1313,Deep Learning Toolkit for Medical Image Analysis.,9.0,19,False,,,,dltk,,,,['tensorflow'],23.0,23.0,https://pypi.org/project/dltk,127.0,127.0,,,,,,,,3.0,,,,,,,,,,,,,,,
701,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2022-03-11 23:26:22.000000,2020-02-04 21:10:25,334,,222.0,65.0,46.0,36.0,90.0,1190,A TensorFlow recommendation algorithm and framework in Python.,9.0,19,False,,,,tensorrec,,,,['tensorflow'],27.0,27.0,https://pypi.org/project/tensorrec,412.0,412.0,,,,,,,,3.0,,,,,,,,,,,,,,,
702,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2022-06-16 04:46:50.000000,2022-06-15 16:43:33,287,74.0,123.0,31.0,318.0,11.0,30.0,1048,Scenic: A Jax Library for Computer Vision Research and Beyond.,38.0,19,True,,,,,,,,['jax'],21.0,21.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
703,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2020-12-27 09:54:35.000000,2018-01-09 07:46:55,69,,203.0,66.0,27.0,24.0,12.0,1030,Anomaly Detection and Correlation library.,8.0,19,False,,,,luminol,,,,,62.0,62.0,https://pypi.org/project/luminol,32300.0,32300.0,,,,,,,,3.0,,,,,,,,,,,,,,,
704,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,,2014-10-27 12:25:51.000,2021-12-06 14:42:35.000000,2021-03-24 12:22:31,297,,195.0,30.0,60.0,47.0,60.0,986,fastFM: A Library for Factorization Machines.,20.0,19,False,2017-11-22 16:13:16,0.2.11,10.0,fastfm,,,,,97.0,97.0,https://pypi.org/project/fastfm,778.0,783.0,,,,,,,,3.0,442.0,,,,,,,,,,,,,,
705,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-06-14 16:08:58.000000,2022-06-06 13:29:18,86,9.0,58.0,34.0,12.0,11.0,14.0,921,A Graph Neural Network Library in Jax.,16.0,19,True,2022-06-06 13:32:58,0.0.5.de0,4.0,jraph,conda-forge/jraph,,,['jax'],21.0,21.0,https://pypi.org/project/jraph,1539.0,1595.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,451.0,,,,,3.0,,,,,,,,,,,,,,,
706,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79,,131.0,34.0,16.0,7.0,3.0,857,Nudity detection with Python.,12.0,19,False,,,,nudepy,,,,,2412.0,2412.0,https://pypi.org/project/nudepy,6105.0,6105.0,,,,,,,,3.0,,,,,,,,,,,,,,,
707,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79,,101.0,25.0,73.0,30.0,36.0,828,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,241730.0,241889.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,4309.0,,,,,3.0,,,,,,,,,,,,,,,
708,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2022-03-25 13:49:39.000000,2022-03-25 13:48:28,300,9.0,100.0,23.0,28.0,31.0,66.0,783,Bokeh Plotting Backend for Pandas and GeoPandas.,14.0,19,True,2021-04-11 17:42:31,0.5.5,5.0,pandas-bokeh,,,,['pandas'],,,https://pypi.org/project/pandas-bokeh,14177.0,14177.0,,,,,,,,3.0,,,,,,,,,,,,,,,
709,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2022-05-12 09:12:38.000000,2022-04-23 13:47:59,417,4.0,161.0,58.0,4.0,12.0,29.0,782,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,19,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,72.0,72.0,,,,,,,,3.0,,,,,,,,,,,,,,,
710,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-04-20 20:42:41.000000,2022-02-14 20:43:06,145,,140.0,18.0,40.0,18.0,56.0,704,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,19,True,2020-12-01 06:11:12,1.2.1.post2,7.0,robustness,conda-forge/robustness,,,,78.0,78.0,https://pypi.org/project/robustness,1142.0,1311.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,3722.0,,,,,3.0,,,,,,,,,,,,,,,
711,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2021-07-30 15:07:28.000000,2021-07-30 15:06:27,104,,114.0,30.0,25.0,16.0,34.0,697,Use evolutionary algorithms instead of gridsearch in scikit-learn.,22.0,19,True,2021-07-30 15:07:28,0.3.0,14.0,sklearn-deap,,,,['sklearn'],33.0,33.0,https://pypi.org/project/sklearn-deap,901.0,901.0,,,,,,,,3.0,,,,,,,,,,,,,,,
712,Baal,ElementAI/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2022-05-20 13:12:25.000000,2022-05-20 13:12:25,176,16.0,55.0,20.0,122.0,18.0,58.0,603,Library to enable Bayesian active learning in your research or labeling work.,14.0,19,True,2022-05-03 12:50:35,1.6.0,10.0,baal,conda-forge/baal,,,,,,https://pypi.org/project/baal,732.0,835.0,https://anaconda.org/conda-forge/baal,2022-05-04 11:29:40.433,1764.0,,,,,3.0,,,baal-org/baal,,,,,,,,,,,,
713,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-06-07 15:35:57.000000,2022-06-02 15:52:39,1208,18.0,92.0,41.0,356.0,17.0,118.0,602,GPU accelerated signal processing.,38.0,19,True,2022-06-07 15:35:58,22.06.00,13.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
714,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,,2013-08-02 14:31:46.000,2021-12-29 21:39:23.000000,2021-12-21 20:03:06,3575,,64.0,46.0,318.0,29.0,365.0,526,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,37.0,19,False,2021-12-21 20:12:29,3.0,65.0,skll,conda-forge/skll,,,['sklearn'],38.0,38.0,https://pypi.org/project/skll,289.0,393.0,https://anaconda.org/conda-forge/skll,2021-12-21 22:47:22.431,731.0,,,,,3.0,11.0,,,,,,,,,,,,,,
715,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264,,64.0,40.0,16.0,11.0,22.0,521,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,19,False,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,23.0,23.0,https://pypi.org/project/n2,803.0,803.0,,,,,,,,3.0,,,,,,,,,,,,,,,
716,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-04-13 19:15:09.000000,2021-03-12 17:12:50,268,,58.0,30.0,31.0,6.0,23.0,519,Python module for machine learning time series:.,13.0,19,False,,,,seglearn,,,,,11.0,11.0,https://pypi.org/project/seglearn,4084.0,4084.0,,,,,,,,3.0,,,,,,,,,,,,,,,
717,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2021-07-13 10:19:56.000000,2021-05-27 09:45:10,857,,89.0,42.0,56.0,38.0,21.0,480,Bias and Fairness Audit Toolkit.,16.0,19,False,,,,aequitas,,,,,103.0,103.0,https://pypi.org/project/aequitas,4766.0,4766.0,,,,,,,,3.0,,,,,,,,,,,,,,,
718,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,,2018-02-18 13:42:47.000,2021-05-12 08:25:18.000000,2020-10-23 14:31:57,247,,75.0,24.0,29.0,25.0,6.0,465,machine learning with logical rules in Python.,18.0,19,False,2020-12-11 09:37:02,1.0.1,1.0,skope-rules,,,,['sklearn'],101.0,101.0,https://pypi.org/project/skope-rules,110441.0,110441.0,,,,,,,,3.0,,,,,,,,,,,,,,,
719,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2021-09-28 07:21:22.000000,2021-09-19 23:51:06,406,,47.0,60.0,6.0,15.0,24.0,423,Python library assists deep learning on graphs.,15.0,19,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,23.0,23.0,https://pypi.org/project/deepsnap,422.0,422.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,
720,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2021-12-21 20:58:11.000000,2021-12-19 09:41:43,133,,47.0,11.0,19.0,10.0,37.0,418,Joyplots in Python with matplotlib & pandas.,6.0,19,True,,,5.0,joypy,conda-forge/joypy,,,,166.0,166.0,https://pypi.org/project/joypy,24394.0,24750.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760,13897.0,,,,,3.0,,,,,,,,,,,,,,,
721,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2022-04-26 18:03:18.000000,2022-04-17 14:49:12,264,19.0,83.0,13.0,28.0,8.0,12.0,405,A library of metrics for evaluating recommender systems.,16.0,19,True,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,,25.0,25.0,https://pypi.org/project/recmetrics,784.0,784.0,,,,,,,,3.0,,,,,,,,,,,,,,,
722,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253,,82.0,20.0,52.0,22.0,17.0,381,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,19,False,2020-06-10 01:13:04,0.4.3,6.0,rrcf,,,,,36.0,36.0,https://pypi.org/project/rrcf,10136.0,10136.0,,,,,,,,3.0,,,,,,,,,,,,,,,
723,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2022-05-27 05:51:07.000000,2022-05-25 05:43:59,218,1.0,63.0,8.0,306.0,29.0,34.0,362,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,19,True,,,1.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],303.0,303.0,https://pypi.org/project/lazypredict,5929.0,5976.0,https://anaconda.org/conda-forge/lazypredict,2021-08-24 21:49:02.096,475.0,,,,,3.0,,,,,,,,,,,,,,,
724,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2021-12-05 02:53:17.000000,2021-03-29 16:56:48,6427,,126.0,36.0,341.0,40.0,111.0,321,Neuroimaging in Python FMRI analysis package.,63.0,19,False,,,2.0,nipy,conda-forge/nipy,,,,,,https://pypi.org/project/nipy,1632.0,3205.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112,92855.0,,,,,3.0,,,,,,,,,,,,,,,
