,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,helm_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,dnf_id,yay_id
735,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2022-05-13 18:48:13.000000,2022-05-13 18:48:12,83.0,,169.0,27.0,56.0,,26.0,817.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",15.0,18,True,,,,saliency,,['tensorflow'],,1261.0,42.0,42.0,https://pypi.org/project/saliency,1261.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
736,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2022-05-12 09:12:38.000000,2022-04-23 13:47:59,417.0,,161.0,58.0,4.0,12.0,29.0,801.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,18,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,83.0,3.0,3.0,https://pypi.org/project/alphapy,83.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
737,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,177.0,34.0,15.0,18.0,22.0,783.0,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,18,True,,,,tffm,,['tensorflow'],,1437.0,11.0,11.0,https://pypi.org/project/tffm,1437.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
738,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2022-09-08 08:47:49.000000,2022-06-16 10:06:33,1489.0,1.0,71.0,34.0,588.0,22.0,117.0,659.0,Scikit-learn style model finetuning for NLP.,19.0,18,True,2019-01-18 20:10:51,0.5.14,14.0,finetune,,"['tensorflow', 'sklearn']",,101.0,9.0,9.0,https://pypi.org/project/finetune,101.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
739,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2022-09-08 08:44:03.000000,2021-09-16 17:56:31,171.0,,132.0,31.0,74.0,7.0,54.0,535.0,Code for the TCAV ML interpretability project.,19.0,18,True,2018-11-21 15:34:40,0.2,2.0,tcav,,['tensorflow'],,81.0,14.0,14.0,https://pypi.org/project/tcav,81.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
740,kglib,vaticle/kglib,graph,,https://github.com/vaticle/typedb-ml,https://github.com/vaticle/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2022-08-01 10:00:41.000000,2022-08-01 10:00:40,501.0,12.0,89.0,33.0,102.0,10.0,50.0,523.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,9.0,18,True,2022-07-29 11:37:34,0.3.0,8.0,grakn-kglib,,,211.0,20.0,,,https://pypi.org/project/grakn-kglib,16.0,,,,3.0,,,,,,,,,,,,vaticle/typedb-ml,,,,,,,,
741,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,132.0,59.0,72.0,18.0,71.0,521.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,66.0,12.0,12.0,https://pypi.org/project/atm,66.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
742,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2022-07-27 19:55:38.000000,2022-07-27 19:55:38,93.0,11.0,33.0,10.0,8.0,12.0,17.0,510.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,18,True,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,281.0,9.0,9.0,https://pypi.org/project/parallelformers,281.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
743,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362.0,,91.0,28.0,11.0,35.0,8.0,426.0,A python library for Bayesian time series modeling.,6.0,18,False,,,,pydlm,,,,25678.0,27.0,27.0,https://pypi.org/project/pydlm,25678.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
744,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2022-04-26 18:03:18.000000,2022-04-17 14:49:12,264.0,,85.0,13.0,28.0,8.0,12.0,423.0,A library of metrics for evaluating recommender systems.,16.0,18,True,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,3207.0,29.0,29.0,https://pypi.org/project/recmetrics,3207.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
745,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:08:48.000000,2021-11-25 23:08:43,204.0,,79.0,23.0,18.0,5.0,20.0,418.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,True,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,['sklearn'],,186.0,10.0,10.0,https://pypi.org/project/caserecommender,186.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
746,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253.0,,87.0,20.0,52.0,23.0,17.0,396.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,18,False,2020-06-10 01:13:04,0.4.3,6.0,rrcf,,,,6547.0,38.0,38.0,https://pypi.org/project/rrcf,6547.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
747,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,48.0,11.0,60.0,16.0,41.0,311.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,1088.0,23.0,23.0,https://pypi.org/project/parameter-sherpa,1088.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
748,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,49.0,26.0,38.0,7.0,10.0,282.0,Distributed scikit-learn meta-estimators in PySpark.,7.0,18,False,,,,sk-dist,,"['sklearn', 'spark']",,169518.0,11.0,11.0,https://pypi.org/project/sk-dist,169518.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
749,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2022-08-10 20:44:02.000000,2021-05-28 01:21:58,393.0,,127.0,34.0,318.0,74.0,124.0,281.0,Brain Imaging Analysis Kit.,34.0,18,False,,,,brainiak,,,,139.0,16.0,16.0,https://pypi.org/project/brainiak,130.0,,,,3.0,,,,,brainiak/brainiak,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,763.0,,,,,,,,,,
750,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2022-09-08 08:49:11.000000,2022-09-08 08:48:47,313.0,26.0,23.0,17.0,2.0,5.0,19.0,276.0,,22.0,18,False,,,,dm-launchpad,,['tensorflow'],,5604.0,22.0,22.0,https://pypi.org/project/dm-launchpad,5604.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
751,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2022-07-29 16:39:36.000000,2022-07-29 16:39:02,619.0,4.0,35.0,11.0,60.0,4.0,54.0,275.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,18,False,2022-03-10 14:58:28,2.07,33.0,ivis,,['tensorflow'],,365.0,26.0,26.0,https://pypi.org/project/ivis,365.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
752,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2022-06-21 21:58:39.000000,2022-05-17 17:14:41,62.0,,46.0,6.0,6.0,6.0,13.0,267.0,TextAugment: Text Augmentation Library.,6.0,18,False,2020-11-05 15:04:26,1.3.4,8.0,textaugment,,,53.0,9315.0,20.0,20.0,https://pypi.org/project/textaugment,9314.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
753,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2021-11-15 19:51:57.895000,2021-10-31 08:28:12,619.0,,62.0,27.0,29.0,25.0,108.0,239.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,18,False,2021-10-31 08:33:47,1.7.6,13.0,somoclu,conda-forge/somoclu,,1612.0,2265.0,,,https://pypi.org/project/somoclu,1197.0,https://anaconda.org/conda-forge/somoclu,2021-11-15 19:51:57.895,64121.0,3.0,,,,,,,,,,,,,,,,,,,,
754,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2022-05-05 21:21:02.000000,2022-04-08 17:51:44,568.0,,17.0,16.0,454.0,67.0,75.0,197.0,Functional tensors for probabilistic programming.,10.0,18,False,2022-03-21 15:23:15,0.4.3,9.0,funsor,,['pytorch'],,1215.0,34.0,34.0,https://pypi.org/project/funsor,1215.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
755,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2022-08-20 21:55:40.000000,2022-08-20 21:55:40,222.0,59.0,21.0,22.0,38.0,5.0,7.0,94.0,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,18,False,,,,collie,,['pytorch'],,150.0,16.0,16.0,https://pypi.org/project/collie,150.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
756,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,,2016-11-30 13:41:26.000,2022-06-09 15:33:29.000000,2022-06-09 15:33:29,494.0,,1329.0,474.0,19.0,56.0,163.0,6738.0,A customisable 3D platform for agent-based AI research.,8.0,17,False,2020-12-07 11:26:33,release-2020-12-07,8.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
757,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47,47.0,,770.0,221.0,24.0,4.0,120.0,5157.0,Build Graph Nets in Tensorflow.,10.0,17,False,,,,graph-nets,,['tensorflow'],,858.0,,,https://pypi.org/project/graph-nets,858.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
758,image-match,ProvenanceLabs/image-match,image,,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,,2016-03-08 18:16:45.000,2022-05-14 16:58:36.000000,2021-09-21 13:07:59,405.0,,381.0,100.0,54.0,55.0,48.0,2794.0,Quickly search over billions of images.,19.0,17,False,2017-02-06 08:12:01,1.1.2,10.0,image_match,,,,634.0,,,https://pypi.org/project/image_match,634.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
759,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171.0,1.0,347.0,88.0,4.0,3.0,18.0,2000.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,17,True,,,,pdftabextract,,,,670.0,42.0,42.0,https://pypi.org/project/pdftabextract,670.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
760,Mara Pipelines,mara/mara-pipelines,data-pipelines,,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22.000,2022-07-18 06:41:40.000000,2022-07-18 05:57:57,143.0,6.0,89.0,57.0,58.0,16.0,14.0,1939.0,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",17.0,17,True,2020-07-31 19:31:29,3.1.1,7.0,mara-pipelines,,,,351.0,,,https://pypi.org/project/mara-pipelines,351.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
761,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,156.0,46.0,3.0,13.0,15.0,1504.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,17,False,2020-11-18 08:18:54,0.4.0,11.0,lambda-networks,,['pytorch'],,28.0,6.0,6.0,https://pypi.org/project/lambda-networks,28.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
762,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2022-09-08 09:14:17.000000,2022-09-08 07:54:58,112.0,32.0,59.0,16.0,43.0,23.0,29.0,1344.0,Accelerate AI models inference leveraging best-of-breed optimization techniques.,11.0,17,True,,,11.0,nebullvm,,,,346.0,1.0,1.0,https://pypi.org/project/nebullvm,346.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
763,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-06-11 07:21:47.000000,2021-08-06 08:18:46,282.0,,136.0,15.0,23.0,54.0,68.0,810.0,PyTorch to Keras model convertor.,13.0,17,False,,,1.0,pytorch2keras,,,,529.0,52.0,52.0,https://pypi.org/project/pytorch2keras,529.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
764,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2021-04-05 00:03:18.000000,2020-05-03 16:12:29,469.0,,114.0,34.0,42.0,16.0,11.0,807.0,"A program for financial portfolio management, analysis and optimisation.",5.0,17,False,,,5.0,FinQuant,,,,179.0,29.0,29.0,https://pypi.org/project/FinQuant,179.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
765,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-04-20 20:42:41.000000,2022-02-14 20:43:06,145.0,,143.0,18.0,40.0,19.0,56.0,727.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,17,True,2020-12-01 06:11:12,1.2.1.post2,7.0,robustness,conda-forge/robustness,,,1026.0,85.0,85.0,https://pypi.org/project/robustness,846.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,4519.0,3.0,,,,,,,,,,,,,,,,,,,,
766,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-06-21 21:35:50.000000,2020-04-25 18:37:42,198.0,,97.0,24.0,47.0,19.0,34.0,686.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,17,False,,,,matrixprofile-ts,,,,477.0,19.0,19.0,https://pypi.org/project/matrixprofile-ts,477.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
767,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2022-09-01 12:34:36.000000,2021-04-27 11:10:20,127.0,,84.0,18.0,15.0,9.0,22.0,683.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,17,False,2020-05-29 14:39:38,0.1.3,5.0,flashtorch,,['pytorch'],,175.0,10.0,10.0,https://pypi.org/project/flashtorch,175.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
768,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-07-14 06:00:29.000000,2022-07-14 06:00:28,399.0,2.0,206.0,29.0,37.0,36.0,20.0,683.0,An open source python library for scalable Bayesian optimisation.,13.0,17,True,,,,dragonfly-opt,,,,29337.0,,,https://pypi.org/project/dragonfly-opt,29337.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
769,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2022-08-09 02:39:04.000000,2022-08-09 02:35:41,607.0,1.0,83.0,25.0,4.0,38.0,37.0,638.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,10.0,17,True,2019-05-07 08:47:56,0.3.2,3.0,thundergbm,,,,282.0,,,https://pypi.org/project/thundergbm,282.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
770,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2021-10-13 21:04:50.000000,2021-10-13 21:05:33,5078.0,,74.0,19.0,57.0,2.0,13.0,632.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,True,2021-10-06 07:29:20,2.0.3,13.0,caer,,,19.0,3193.0,,,https://pypi.org/project/caer,3193.0,,,,3.0,https://caer.rtfd.io,,,,,,,,,,,,,,,,,,,
771,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2022-08-05 07:27:36.089000,2021-04-11 07:50:00,405.0,,28.0,18.0,40.0,4.0,14.0,595.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,17,False,,,13.0,baikal,conda-forge/cython-blis,,,39182.0,3.0,3.0,https://pypi.org/project/baikal,27.0,https://anaconda.org/conda-forge/cython-blis,2022-08-05 07:27:36.089,1644546.0,3.0,,,,,,,,,,,,,,,,,,,,
772,kale,kubeflow-kale/kale,data-pipelines,,https://github.com/kubeflow-kale/kale,https://github.com/kubeflow-kale/kale,Apache-2.0,2019-01-24 17:58:44.000,2022-07-15 12:38:58.000000,2021-10-20 12:44:09,644.0,,112.0,17.0,273.0,87.0,76.0,559.0,Kubeflows superfood for Data Scientists.,10.0,17,True,2021-05-19 12:53:14,0.7.0,7.0,kubeflow-kale,,['jupyter'],,996.0,,,https://pypi.org/project/kubeflow-kale,996.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
773,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-04-10 20:18:08.000000,2020-08-24 17:03:59,1426.0,,161.0,56.0,19.0,36.0,60.0,519.0,,13.0,17,False,,,,pyhsmm,,,,78.0,25.0,25.0,https://pypi.org/project/pyhsmm,78.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
774,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2022-08-16 12:42:19.000000,2022-08-16 12:41:57,256.0,6.0,86.0,16.0,13.0,6.0,69.0,473.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",6.0,17,True,,,2.0,auto-ts,,,,5272.0,,,https://pypi.org/project/auto-ts,5272.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
775,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2021-06-13 01:13:43.000000,2021-06-13 00:22:13,176.0,,99.0,16.0,16.0,62.0,24.0,441.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,17,False,,,,deepmatcher,,,,2044.0,21.0,21.0,https://pypi.org/project/deepmatcher,2044.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
776,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-07-20 05:28:42.000000,2022-05-23 17:26:29,339.0,,26.0,13.0,146.0,34.0,66.0,404.0,A High Level API for Deep Learning in JAX.,17.0,17,True,2022-03-23 21:47:54,0.8.6,21.0,elegy,,"['tensorflow', 'jax']",,1023.0,,,https://pypi.org/project/elegy,1023.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
777,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178.0,,34.0,10.0,29.0,13.0,17.0,395.0,A python package for animating plots build on matplotlib.,7.0,17,False,2019-03-05 21:32:47,0.4.1,7.0,animatplot,conda-forge/animatplot,,,367.0,35.0,35.0,https://pypi.org/project/animatplot,156.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,9101.0,3.0,,,,,,,,,,,,,,,,,,,,
778,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,,2017-09-15 13:02:42.000,2022-08-22 17:10:41.000000,2021-02-09 04:48:07,110.0,,47.0,23.0,20.0,14.0,10.0,355.0,pyspark methods to enhance developer productivity.,6.0,17,False,2017-10-17 03:04:48,0.2.0,1.0,quinn,,['spark'],,756111.0,,,https://pypi.org/project/quinn,756111.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
779,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2022-07-07 13:45:09.000000,2022-07-07 13:45:02,146.0,1.0,41.0,15.0,1.0,6.0,3.0,336.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,2.0,17,True,,,,suod,,,,31604.0,435.0,435.0,https://pypi.org/project/suod,31604.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
780,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2022-08-17 17:26:25.000000,2022-04-28 23:30:20,217.0,,62.0,14.0,209.0,12.0,2.0,304.0,a tool that leverages rich metadata and lineage information in MLMD to build a model card.,13.0,17,True,2022-02-24 21:00:01,1.3.0,6.0,model-card-toolkit,,,,883.0,10.0,10.0,https://pypi.org/project/model-card-toolkit,883.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
781,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,23.0,23.0,239.0,15.0,25.0,297.0,Textpipe: clean and extract metadata from text.,29.0,17,False,,,,textpipe,,,,476.0,8.0,8.0,https://pypi.org/project/textpipe,476.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
782,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-06-07 15:07:07.000000,2022-06-07 15:07:04,141.0,,23.0,10.0,8.0,1.0,10.0,234.0,scikit-learn wrappers for Python fastText.,9.0,17,False,2022-02-14 13:45:54,0.0.23,3.0,skift,,['sklearn'],,1196.0,12.0,12.0,https://pypi.org/project/skift,1196.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
783,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-05-03 14:04:37.000000,2021-05-03 14:04:36,293.0,,32.0,13.0,36.0,6.0,44.0,211.0,A library for augmenting annotated audio data.,7.0,17,False,2019-11-15 15:46:12,0.4.1,11.0,muda,,,,113.0,15.0,15.0,https://pypi.org/project/muda,113.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
