,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
739,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2023-10-13 23:30:32.439000,2022-09-26 07:14:12,621.0,,65.0,27.0,29.0,30.0,113.0,254.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,19,False,2021-10-31 08:33:47,1.7.6,13.0,somoclu,conda-forge/somoclu,,,,,,https://pypi.org/project/somoclu,2261.0,4496.0,https://anaconda.org/conda-forge/somoclu,2023-10-13 23:30:32.439,82098.0,,,,,3.0,1811.0,,,,,,,,,,,,,,
740,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2023-07-26 15:59:24.000000,2023-07-21 09:03:49,260.0,,31.0,12.0,197.0,19.0,73.0,184.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,19,False,2020-10-12 12:26:09,0.5.1,3.0,celer,,,,['sklearn'],29.0,29.0,https://pypi.org/project/celer,1354.0,1354.0,,,,,,,,3.0,,,,,,,,,,,,,,,
741,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,872.0,108.0,51.0,43.0,159.0,6121.0,Model parallel transformers in JAX and Haiku.,23.0,18,True,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
742,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2023-08-30 07:47:40.000000,2023-08-30 07:47:36,119.0,3.0,348.0,99.0,16.0,51.0,17.0,3343.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",15.0,18,True,,,,tensorwatch,,,,,131.0,131.0,https://pypi.org/project/tensorwatch,854.0,854.0,,,,,,,,3.0,,,,,,,,,,,,,,,
743,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,307.0,60.0,242.0,171.0,109.0,2958.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,18,False,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,1713.0,1727.0,,,,,,,,3.0,671.0,,,,,,,,,,,,,,
744,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,413.0,110.0,83.0,62.0,48.0,2911.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,110.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8537.0,,,,,3.0,,,,,,,,,,,,,,,
745,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,817.0,87.0,30.0,30.0,80.0,2597.0,DeepWalk - Deep Learning for Graphs.,10.0,18,False,2014-11-19 19:20:33,1.0.2,1.0,deepwalk,,,,,68.0,68.0,https://pypi.org/project/deepwalk,793.0,793.0,,,,,,,,3.0,,,,,,,,,,,,,,,
746,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2023-08-26 21:36:44.000000,2023-08-26 20:55:56,106.0,1.0,230.0,62.0,105.0,24.0,56.0,2084.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,18,True,2021-05-21 00:29:47,0.2,2.0,pycls,,,,['pytorch'],16.0,16.0,https://pypi.org/project/pycls,776.0,776.0,,,,,,,,3.0,,,,,,,,,,,,,,,
747,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2023-03-03 23:59:33.000000,2022-05-24 23:48:09,791.0,,68.0,24.0,1004.0,113.0,65.0,1630.0,Version control for machine learning.,17.0,18,False,2021-03-11 20:50:26,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,297.0,297.0,,,,,,,,3.0,,,,,,,,,,,,,,,
748,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2023-03-24 22:27:46.000000,2019-01-21 14:01:28,379.0,,401.0,102.0,36.0,7.0,24.0,1400.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,18,False,,,,dltk,,,,['tensorflow'],31.0,31.0,https://pypi.org/project/dltk,80.0,80.0,,,,,,,,3.0,,,,,,,,,,,,,,,
749,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,96.0,41.0,13.0,13.0,9.0,1263.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,104.0,104.0,https://pypi.org/project/doc2text,3277.0,3277.0,,,,,,,,3.0,,,,,,,,,,,,,,,
750,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159.0,,166.0,56.0,14.0,27.0,19.0,1008.0,python toolbox for visualizing geographical data and making maps.,8.0,18,False,,,1.0,geoplotlib,conda-forge/geoplotlib,,,,163.0,163.0,https://pypi.org/project/geoplotlib,778.0,1033.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,7667.0,,,,,3.0,,,,,,,,,,,,,,,
751,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2023-06-16 19:21:11.893000,2022-02-14 20:43:06,145.0,,158.0,18.0,41.0,21.0,59.0,839.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,False,2020-12-01 06:11:12,1.2.1.post2,7.0,robustness,conda-forge/robustness,,,,153.0,153.0,https://pypi.org/project/robustness,276.0,474.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,7758.0,,,,,3.0,,,,,,,,,,,,,,,
752,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000000,2023-04-01 08:26:45,5080.0,,95.0,20.0,58.0,2.0,13.0,720.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,True,2021-10-06 07:29:20,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,3264.0,3264.0,,,,,,,,3.0,28.0,,,,,,,,,,,,,,
753,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,136.0,59.0,72.0,18.0,71.0,523.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,17.0,17.0,https://pypi.org/project/atm,86.0,86.0,,,,,,,,3.0,,,,,,,,,,,,,,,
754,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2023-05-21 22:48:24.000000,2023-05-21 22:12:32,319.0,,94.0,26.0,6.0,3.0,26.0,472.0,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,8.0,18,True,,,,autoviml,,,,,23.0,23.0,https://pypi.org/project/autoviml,1393.0,1393.0,,,,,,,,3.0,,,,,,,,,,,,,,,
755,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-10-04 01:35:07.000000,2023-09-04 05:41:43,372.0,1.0,95.0,28.0,21.0,37.0,10.0,465.0,A python library for Bayesian time series modeling.,6.0,18,True,2023-05-07 06:30:08,0.1.1.12,1.0,pydlm,,,,,32.0,32.0,https://pypi.org/project/pydlm,31824.0,31824.0,,,,,,,,3.0,,,,,,,,,,,,,,,
756,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2023-08-12 16:28:59.000000,2023-08-12 16:28:59,266.0,1.0,104.0,19.0,56.0,27.0,20.0,459.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,18,True,2023-03-15 20:10:41,0.4.4,7.0,rrcf,,,,,53.0,53.0,https://pypi.org/project/rrcf,6143.0,6143.0,,,,,,,,3.0,,,,,,,,,,,,,,,
757,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,30.0,16.0,148.0,39.0,66.0,452.0,A High Level API for Deep Learning in JAX.,18.0,18,False,2022-03-23 21:47:54,0.8.6,21.0,elegy,,,,"['tensorflow', 'jax']",40.0,40.0,https://pypi.org/project/elegy,342.0,342.0,,,,,,,,3.0,,,,,,,,,,,,,,,
758,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2023-10-26 15:28:06.000000,2023-10-26 15:28:00,133.0,20.0,37.0,19.0,162.0,3.0,63.0,405.0,A collection of tools for neural compression enthusiasts.,9.0,18,True,2023-10-03 14:25:36,0.3.1,6.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,536.0,536.0,,,,,,,,3.0,,,,,,,,,,,,,,,
759,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2023-06-16 16:14:07.121000,2020-10-05 06:14:18,178.0,,39.0,11.0,29.0,15.0,17.0,402.0,A python package for animating plots build on matplotlib.,7.0,18,False,2019-03-05 21:32:47,0.4.1,7.0,animatplot,conda-forge/animatplot,,,,54.0,54.0,https://pypi.org/project/animatplot,345.0,564.0,https://anaconda.org/conda-forge/animatplot,2023-06-16 16:14:07.121,12516.0,,,,,3.0,,,,,,,,,,,,,,,
760,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-09-26 14:14:12.000000,2022-09-19 16:13:14,69.0,,26.0,10.0,9.0,2.0,9.0,378.0,Fast PyTorch based DSP for audio and 1D signals.,2.0,18,False,,,,julius,,,,['pytorch'],716.0,716.0,https://pypi.org/project/julius,159010.0,159010.0,,,,,,,,3.0,,,,,,,,,,,,,,,
761,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-12-09 05:56:02.000000,2021-08-18 06:06:51,1404.0,,17.0,6.0,217.0,2.0,26.0,341.0,Camphr - NLP libary for creating pipeline components.,7.0,18,False,2020-08-21 04:45:06,0.7.0,21.0,camphr,,,,['spacy'],13.0,13.0,https://pypi.org/project/camphr,177.0,177.0,,,,,,,,3.0,,,,,,,,,,,,,,,
762,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,17.0,41.0,325.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,31.0,31.0,https://pypi.org/project/parameter-sherpa,171.0,171.0,,,,,,,,3.0,,,,,,,,,,,,,,,
763,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2023-10-26 18:04:17.000000,2023-08-16 21:27:14,316.0,1.0,74.0,26.0,326.0,6.0,9.0,324.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,18,True,2023-05-03 22:54:39,0.44.0,23.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,4348.0,4348.0,,,,,,,,3.0,,,,,,,,,,,,,,,
764,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,3.0,32.0,18.0,6.0,18.0,21.0,302.0,,28.0,18,False,,,,dm-launchpad,,,,['tensorflow'],71.0,71.0,https://pypi.org/project/dm-launchpad,1983.0,1983.0,,,,,,,,3.0,,,google-deepmind/launchpad,,,,,,,,,,,,
765,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2023-03-23 15:39:49.000000,2023-02-07 20:17:52,60.0,,51.0,26.0,41.0,8.0,10.0,286.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,18,False,,,,sk-dist,,,,"['sklearn', 'spark']",16.0,16.0,https://pypi.org/project/sk-dist,241732.0,241732.0,,,,,,,,3.0,,,,,,,,,,,,,,,
766,solt,MIPT-Oulu/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2023-07-17 13:39:53.000000,2022-07-12 07:44:31,366.0,,19.0,6.0,31.0,13.0,39.0,258.0,Streaming over lightweight data transformations.,5.0,18,False,2020-03-10 14:07:18,0.1.9,10.0,solt,,,,,50.0,50.0,https://pypi.org/project/solt,283.0,283.0,,,,,,,,3.0,,,Oulu-IMEDS/solt,,,,,,,,,,,,
767,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/google-deepmind/lab,https://github.com/google-deepmind/lab,,2016-11-30 13:41:26.000,2023-01-04 15:38:37.000000,2023-01-04 15:19:06,509.0,,1341.0,471.0,21.0,56.0,166.0,6928.0,A customisable 3D platform for agent-based AI research.,9.0,17,False,2020-12-07 11:26:33,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,3.0,,,google-deepmind/lab,,,,,,,,,,,,
768,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2023-10-19 21:48:05.000000,2020-04-18 19:15:25,24.0,,799.0,126.0,36.0,11.0,8.0,6463.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,17,False,,,,micrograd,,,,['pytorch'],30.0,30.0,https://pypi.org/project/micrograd,572.0,572.0,,,,,,,,3.0,,,,,,,,,,,,,,,
769,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,390.0,101.0,54.0,55.0,48.0,2893.0,Quickly search over billions of images.,19.0,17,False,2017-02-06 08:12:01,1.1.2,10.0,image_match,,,,,,,https://pypi.org/project/image_match,671.0,671.0,,,,,,,,3.0,,,rhsimplex/image-match,,,,,,,,,,,,
770,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,117.0,28.0,31.0,58.0,50.0,1556.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,17,False,,,,higher,,,,['pytorch'],,,https://pypi.org/project/higher,51289.0,51289.0,,,,,,,,3.0,,,,,,,,,,,,,,,
771,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,85.0,34.0,72.0,25.0,30.0,1090.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,17,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,4118.0,4118.0,,,,,,,,3.0,,,,,,,,,,,,,,,
772,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,144.0,15.0,24.0,58.0,69.0,842.0,PyTorch to Keras model convertor.,13.0,17,False,,,1.0,pytorch2keras,,,,,84.0,84.0,https://pypi.org/project/pytorch2keras,379.0,379.0,,,,,,,,3.0,,,,,,,,,,,,,,,
773,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,225.0,31.0,38.0,39.0,20.0,805.0,An open source python library for scalable Bayesian optimisation.,13.0,17,False,,,,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,31973.0,31973.0,,,,,,,,3.0,,,,,,,,,,,,,,,
774,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2023-06-16 19:27:38.210000,2022-04-07 20:49:56,235.0,,36.0,13.0,13.0,8.0,16.0,743.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,17,False,2021-12-11 21:24:11,1.0,15.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],27.0,27.0,https://pypi.org/project/tensor-sensor,2549.0,2657.0,https://anaconda.org/conda-forge/tensor-sensor,2023-06-16 19:27:38.210,2704.0,,,,,3.0,,,,,,,,,,,,,,,
775,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2023-04-23 10:08:18.000000,2020-04-25 18:37:42,198.0,,101.0,26.0,48.0,19.0,35.0,721.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,17,False,,,,matrixprofile-ts,,,,,21.0,21.0,https://pypi.org/project/matrixprofile-ts,403.0,403.0,,,,,,,,3.0,,,,,,,,,,,,,,,
776,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,55.0,13.0,10.0,26.0,17.0,719.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,17,False,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,37.0,37.0,https://pypi.org/project/parallelformers,1911.0,1911.0,,,,,,,,3.0,,,,,,,,,,,,,,,
777,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2023-09-26 02:55:16.000000,2023-09-26 02:55:09,610.0,2.0,82.0,25.0,4.0,36.0,42.0,678.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,11.0,17,True,2019-05-07 08:47:56,0.3.2,3.0,thundergbm,,,,,2.0,2.0,https://pypi.org/project/thundergbm,163.0,163.0,,,,,,,,3.0,,,,,,,,,,,,,,,
778,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2023-11-02 13:21:08.000000,2023-11-02 13:20:51,279.0,4.0,105.0,19.0,20.0,,83.0,629.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",10.0,17,True,,,2.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,4022.0,4022.0,,,,,,,,3.0,,,,,,,,,,,,,,,
779,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,52.0,30.0,12.0,9.0,15.0,625.0,Log TensorBoard events without touching TensorFlow.,5.0,17,False,,,,tensorboard_logger,,,,,159.0,159.0,https://pypi.org/project/tensorboard_logger,5322.0,5322.0,,,,,,,,3.0,,,,,,,,,,,,,,,
780,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,93.0,18.0,19.0,3.0,29.0,619.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,17,False,2022-03-15 07:18:19,0.1.0,5.0,textflint,,,,,11.0,11.0,https://pypi.org/project/textflint,156.0,156.0,,,,,,,,3.0,,,,,,,,,,,,,,,
781,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2023-10-01 08:59:57.840000,2021-04-11 07:50:00,405.0,,29.0,19.0,42.0,1.0,18.0,594.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,17,False,,,15.0,baikal,conda-forge/cython-blis,,,,8.0,8.0,https://pypi.org/project/baikal,245.0,53001.0,https://anaconda.org/conda-forge/cython-blis,2023-10-01 08:59:57.840,2004749.0,,,,,3.0,,,,,,,,,,,,,,,
782,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426.0,,164.0,56.0,20.0,38.0,60.0,535.0,,13.0,17,False,,,,pyhsmm,,,,,26.0,26.0,https://pypi.org/project/pyhsmm,104.0,104.0,,,,,,,,3.0,,,,,,,,,,,,,,,
783,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2023-05-02 04:54:25.000000,2021-06-13 00:22:13,176.0,,118.0,19.0,17.0,67.0,24.0,508.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,17,False,,,,deepmatcher,,,,,25.0,25.0,https://pypi.org/project/deepmatcher,1768.0,1768.0,,,,,,,,3.0,,,,,,,,,,,,,,,
784,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,,2019-10-19 23:20:16.000,2023-09-23 13:28:08.196000,2022-01-15 18:08:37,1718.0,,56.0,13.0,11.0,32.0,5.0,468.0,Pure-Python full-text search library.,42.0,17,False,,,1.0,whoosh,conda-forge/whoosh,,,,,,https://pypi.org/project/whoosh,289670.0,296767.0,https://anaconda.org/conda-forge/whoosh,2023-09-23 13:28:08.196,212926.0,,,,,3.0,,,,,,,,,,,,,,,
785,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:08:48.000000,2021-11-25 23:08:43,204.0,,88.0,24.0,18.0,5.0,20.0,450.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,17,False,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,,['sklearn'],12.0,12.0,https://pypi.org/project/caserecommender,143.0,143.0,,,,,,,,3.0,,,,,,,,,,,,,,,
786,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2023-07-14 19:31:30.000000,2023-06-18 21:56:30,277.0,,75.0,14.0,126.0,15.0,136.0,447.0,A Python library for dynamic classifier and ensemble selection.,16.0,17,True,,,,deslib,,,,['sklearn'],45.0,45.0,https://pypi.org/project/deslib,991.0,991.0,,,,,,,,3.0,,,,,,,,,,,,,,,
