,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
838,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2022-05-13 22:44:57.000000,2021-07-09 18:47:52,275,,9.0,4.0,3.0,,,113,Data Analysis Baseline Library.,21.0,15,False,,,,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,11134.0,11134.0,,,,,,,,3.0,,,,,,,,,,,,,,,
839,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,medical-data,,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000,2022-04-04 08:30:04.000000,2022-04-04 08:29:54,41,1.0,281.0,51.0,14.0,37.0,85.0,1130,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,14,True,,,,,,,,['pytorch'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
840,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2021-06-30 02:02:42.000000,2021-03-15 07:00:08,66,,106.0,23.0,34.0,16.0,8.0,971,Distributed Computing for AI Made Simple.,5.0,14,False,,,,fiber,,,,,38.0,38.0,https://pypi.org/project/fiber,117.0,117.0,,,,,,,,3.0,,,,,,,,,,,,,,,
841,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2022-03-01 19:09:39.000000,2021-04-02 03:03:34,211,,165.0,37.0,33.0,51.0,33.0,886,Entity Linker solution.,16.0,14,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
842,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2022-03-10 20:23:05.000000,2022-03-10 20:22:58,23,,52.0,18.0,6.0,1.0,7.0,760,MADGRAD Optimization Method.,2.0,14,True,,,,madgrad,,,,['pytorch'],25.0,25.0,https://pypi.org/project/madgrad,7687.0,7687.0,,,,,,,,3.0,,,,,,,,,,,,,,,
843,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2022-04-27 12:35:27.000000,2022-04-27 12:35:27,27,1.0,53.0,15.0,29.0,2.0,16.0,473,Leave One Feature Out Importance.,3.0,14,True,,,,lofo-importance,,,,,19.0,19.0,https://pypi.org/project/lofo-importance,446.0,446.0,,,,,,,,3.0,,,,,,,,,,,,,,,
844,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2022-02-26 01:11:41.000000,2020-09-25 16:15:35,254,,48.0,20.0,80.0,10.0,12.0,427,"Research workflows made easy, locally and in the Cloud.",9.0,14,False,2020-09-12 19:40:54,0.4.1,6.0,caliban,,,,,,,https://pypi.org/project/caliban,61.0,61.0,,,,,,,,3.0,,,,,,,,,,,,,,,
845,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2022-05-26 20:16:35.000000,2020-02-19 07:57:17,213,,82.0,37.0,45.0,4.0,12.0,392,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,14,False,,,,openrec,,,,,1.0,1.0,https://pypi.org/project/openrec,25.0,25.0,,,,,,,,3.0,,,,,,,,,,,,,,,
846,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2022-01-07 11:24:14.000000,2018-08-29 15:31:30,15,,50.0,21.0,6.0,6.0,,366,Tool to generate adversarial text examples and test machine learning models against them.,5.0,14,False,2018-08-08 19:27:32,1.1,2.0,Adversary,conda-forge/artificial-adversary,,,,7.0,7.0,https://pypi.org/project/Adversary,33.0,155.0,https://anaconda.org/conda-forge/artificial-adversary,2021-04-30 19:05:10.636,2827.0,,,,,3.0,,,,,,,,,,,,,,,
847,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64,2.0,44.0,15.0,7.0,15.0,4.0,347,Topological Data Analysis for Python.,4.0,14,False,2021-08-03 00:22:58,1.0.0,4.0,scikit-tda,,,,['sklearn'],32.0,32.0,https://pypi.org/project/scikit-tda,1369.0,1369.0,,,,,,,,3.0,,,,,,,,,,,,,,,
848,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2022-06-01 13:23:36.000000,2021-12-06 17:38:41,146,,57.0,19.0,152.0,33.0,16.0,321,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,14,True,2021-12-07 15:12:02,0.1.3,3.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,66.0,66.0,,,,,,,,3.0,,,,,,,,,,,,,,,
849,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2022-04-05 16:38:51.000000,2022-04-05 16:38:48,93,1.0,20.0,14.0,121.0,14.0,44.0,256,A collection of tools for neural compression enthusiasts.,3.0,14,False,2022-01-12 14:54:17,0.2.1,3.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,46.0,46.0,,,,,,,,3.0,,,,,,,,,,,,,,,
850,tsaug,arundo/tsaug,time-series-data,,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000,2020-04-17 02:55:58.000000,2020-04-17 02:46:38,10,,30.0,10.0,7.0,7.0,3.0,245,A Python package for time series augmentation.,4.0,14,False,2020-04-17 02:49:57,0.2.1,4.0,tsaug,,,,,,,https://pypi.org/project/tsaug,1319.0,1319.0,,,,,,,,3.0,,,,,,,,,,,,,,,
851,NeuralQA,victordibia/neuralqa,nlp,,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000,2022-06-01 20:16:17.000000,2020-12-16 17:41:37,312,,30.0,5.0,64.0,20.0,8.0,219,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,14,False,,,,neuralqa,,,,,4.0,4.0,https://pypi.org/project/neuralqa,71.0,71.0,,,,,,,,3.0,,,,,,,,,,,,,,,
852,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2022-06-02 03:48:06.000000,2022-06-02 03:34:29,20,2.0,15.0,5.0,8.0,1.0,6.0,146,A Python module to convert natural language numerics into ints and floats.,3.0,14,False,2021-04-03 04:30:46,0.2.0,2.0,numerizer,,,,,20.0,20.0,https://pypi.org/project/numerizer,3276.0,3276.0,,,,,,,,3.0,,,,,,,,,,,,,,,
853,datajob,vincentclaes/datajob,data-pipelines,,https://github.com/vincentclaes/datajob,https://github.com/vincentclaes/datajob,Apache-2.0,2020-10-22 19:07:31.000,2022-05-31 13:57:49.000000,2022-05-31 13:57:40,399,5.0,15.0,4.0,73.0,17.0,40.0,92,Build and deploy a serverless data pipeline on AWS with no effort.,7.0,14,False,2021-08-13 11:24:03,0.10.1,11.0,datajob,,,,,,,https://pypi.org/project/datajob,46.0,46.0,,,,,,,,3.0,,,,,,,,,,,,,,,
854,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2022-06-01 16:44:48.000000,2022-01-27 17:01:19,162,,18.0,22.0,34.0,8.0,4.0,90,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",12.0,14,False,,,,collie,,,,['pytorch'],12.0,12.0,https://pypi.org/project/collie,27.0,27.0,,,,,,,,3.0,,,,,,,,,,,,,,,
855,LazyCluster,ml-tooling/lazycluster,distributed-ml,,https://github.com/ml-tooling/lazycluster,https://github.com/ml-tooling/lazycluster,Apache-2.0,2019-08-07 08:05:13.000,2022-05-16 19:29:45.000000,2021-08-19 13:59:11,444,,9.0,5.0,15.0,,,43,Distributed machine learning made simple.,2.0,14,False,2020-12-14 15:25:59,0.2.4,2.0,lazycluster,,,,,13.0,13.0,https://pypi.org/project/lazycluster,26.0,26.0,,,,,,,,3.0,,,,,,,,,,,,,,,
856,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2022-06-09 10:46:46.000000,2022-06-09 10:42:59,232,134.0,4.0,1.0,85.0,,,28,Low-code feature search library for supervised machine learning searches through thousands of ready-to-use features..,8.0,14,False,,,,upgini,,,,,,,https://pypi.org/project/upgini,2322.0,2322.0,,,,,,,,3.0,,,,,,,,,,,,,,,
857,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2022-05-05 10:28:40.554000,2021-08-06 12:03:40,126,,6.0,1.0,1.0,,,18,Feature engineering package with sklearn like functionality.,24.0,14,False,,,11.0,feature_engine,conda-forge/feature_engine,,,,,,https://pypi.org/project/feature_engine,88053.0,88488.0,https://anaconda.org/conda-forge/feature_engine,2022-05-05 10:28:40.554,9589.0,,,,,3.0,,-9.0,,,,,,,,,,,,,
858,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,,2017-10-08 11:20:23.000,2021-09-29 09:46:39.000000,2021-04-06 08:24:50,113,,879.0,98.0,25.0,,345.0,3056,An Open-Source Package for Knowledge Embedding (KE).,10.0,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
859,ENAS,carpedm20/ENAS-pytorch,hyperopt,,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000,2020-12-09 18:13:03.000000,2020-06-16 07:23:32,53,,470.0,113.0,11.0,37.0,7.0,2558,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
860,MedicalNet,Tencent/MedicalNet,medical-data,,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000,2021-09-16 22:05:49.000000,2020-08-27 13:37:26,26,,358.0,64.0,4.0,52.0,15.0,1408,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
861,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2021-06-28 17:42:41.000000,2021-04-29 13:46:13,117,,164.0,38.0,9.0,7.0,3.0,1181,A web app to generate template code for machine learning.,3.0,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
862,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,,2020-10-14 05:01:35.000,2022-03-25 19:14:18.000000,2022-03-25 19:14:18,70,7.0,117.0,20.0,13.0,5.0,23.0,1046,Platform for designing and evaluating Graph Neural Networks (GNN).,5.0,13,False,2022-03-24 23:28:17,0.4.0,2.0,graphgym,,,,,2.0,2.0,https://pypi.org/project/graphgym,65.0,66.0,,,,,,,,3.0,13.0,,,,,,,,,,,,,,
863,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2021-01-14 02:19:03.000000,2021-01-14 02:18:46,15,,135.0,28.0,,41.0,58.0,1044,GraphVite: A General and High-performance Graph Embedding System.,,13,False,,,4.0,,milagraph/graphvite,,,,,,,,125.0,https://anaconda.org/milagraph/graphvite,2020-03-19 18:21:30.972,4264.0,,,,,3.0,,,,,,,,,,,,,,,
864,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170,,41.0,26.0,4.0,4.0,2.0,655,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,13,False,,,,SpeedTorch,,,,['pytorch'],3.0,3.0,https://pypi.org/project/SpeedTorch,52.0,52.0,,,,,,,,3.0,,,,,,,,,,,,,,,
865,atspy,firmai/atspy,time-series-data,,https://github.com/firmai/atspy,https://github.com/firmai/atspy,,2020-01-28 05:00:10.000,2022-05-26 20:40:23.000000,2021-12-18 09:26:18,99,,86.0,22.0,16.0,18.0,2.0,446,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,13,False,2020-11-12 16:10:48,zen,1.0,atspy,,,,,6.0,6.0,https://pypi.org/project/atspy,2158.0,2158.0,,,,,,,,3.0,,,,,,,,,,,,,,,
866,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2022-06-08 17:14:20.000000,2022-06-08 17:14:16,64,3.0,47.0,16.0,50.0,6.0,9.0,397,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",3.0,13,True,,,,vizseq,,,,,6.0,6.0,https://pypi.org/project/vizseq,87.0,87.0,,,,,,,,3.0,,,,,,,,,,,,,,,
867,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149,,38.0,15.0,39.0,1.0,12.0,372,High-level batteries-included neural network training library for Pytorch.,4.0,13,False,2021-10-22 03:16:49,0.6.5,8.0,pywick,,,,['pytorch'],6.0,6.0,https://pypi.org/project/pywick,27.0,27.0,,,,,,,,3.0,,,,,,,,,,,,,,,
868,ptgnn,microsoft/ptgnn,graph,,https://github.com/microsoft/ptgnn,https://github.com/microsoft/ptgnn,MIT,2020-05-12 08:42:30.000,2022-02-01 17:31:29.000000,2022-02-01 17:31:29,99,,39.0,11.0,17.0,,5.0,326,A PyTorch Graph Neural Network Library.,7.0,13,True,2021-10-21 21:42:15,0.10.4,16.0,ptgnn,,,,['pytorch'],1.0,1.0,https://pypi.org/project/ptgnn,66.0,66.0,,,,,,,,3.0,,,,,,,,,,,,,,,
869,TransferNLP,feedly/transfer-nlp,nlp,,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000,2020-05-28 17:32:42.000000,2020-05-28 17:31:53,465,,17.0,13.0,57.0,3.0,20.0,288,NLP library designed for reproducible experimentation management.,7.0,13,False,2020-05-28 17:32:42,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,115.0,115.0,,,,,,,,3.0,,,,,,,,,,,,,,,
870,ONNX-T5,abelriboulot/onnxt5,nlp,,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000,2021-01-28 09:24:53.000000,2021-01-28 09:24:52,74,,23.0,6.0,4.0,7.0,8.0,200,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",3.0,13,False,2021-01-28 09:24:24,0.1.9,9.0,onnxt5,,,,,1.0,1.0,https://pypi.org/project/onnxt5,103.0,103.0,,,,,,,,3.0,,,,,,,,,,,,,,,
871,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2022-01-08 12:10:11.000000,2020-06-02 21:10:26,51,,22.0,11.0,14.0,6.0,4.0,192,Draw interactive NetworkX graphs with Altair.,3.0,13,False,,,,nx-altair,,,,['jupyter'],,,https://pypi.org/project/nx-altair,2201.0,2201.0,,,,,,,,3.0,,,,,,,,,,,,,,,
872,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000,2022-06-01 22:02:31.000000,2021-03-03 01:30:06,79,,22.0,21.0,33.0,1.0,5.0,186,An automatic ML model optimization tool.,11.0,13,False,2021-03-03 02:00:23,2.0,3.0,auptimizer,,,,,,,https://pypi.org/project/auptimizer,59.0,59.0,,,,,,,,3.0,,,,,,,,,,,,,,,
873,flupy,olirice/flupy,data-pipelines,,https://github.com/olirice/flupy,https://github.com/olirice/flupy,,2018-01-06 16:46:04.000,2022-02-18 14:51:19.000000,2022-02-17 15:29:05,197,,12.0,7.0,16.0,,9.0,172,Fluent data pipelines for python and your shell.,6.0,13,False,,,,flupy,,,,,,,https://pypi.org/project/flupy,66720.0,66720.0,,,,,,,,3.0,,,,,,,,,,,,,,,
874,HugsVision,qanastek/HugsVision,image,,https://github.com/qanastek/HugsVision,https://github.com/qanastek/HugsVision,MIT,2021-08-12 21:46:08.000,2022-05-24 07:02:25.000000,2021-12-25 03:44:33,70,,15.0,3.0,2.0,15.0,22.0,161,HugsVision is a easy to use huggingface wrapper for state-of-the-art computer vision.,2.0,13,False,,,,hugsvision,,,,['huggingface'],3.0,3.0,https://pypi.org/project/hugsvision,377.0,377.0,,,,,,,,3.0,,,,,,,,,,,,,,,
875,ModelChimp,ModelChimp/modelchimp,ml-experiments,,https://github.com/ModelChimp/modelchimp,https://github.com/ModelChimp/modelchimp,BSD-2-Clause,2018-11-05 08:39:03.000,2022-06-09 01:16:25.000000,2021-08-01 07:11:57,363,,12.0,3.0,972.0,4.0,10.0,125,Experiment tracking for machine and deep learning projects.,3.0,13,False,2019-04-09 10:43:15,0.4.0,3.0,modelchimp,,modelchimp/modelchimp-server,,,,,https://pypi.org/project/modelchimp,122.0,137.0,,,,https://hub.docker.com/r/modelchimp/modelchimp-server,2019-04-09 10:15:09.532793,,657.0,3.0,,,,,,,,,,,,,,,
876,contextual-ai,SAP/contextual-ai,interpretability,,https://github.com/SAP/contextual-ai,https://github.com/SAP/contextual-ai,Apache-2.0,2020-05-12 07:15:56.000,2022-04-22 22:11:08.000000,2021-11-11 10:53:33,630,,10.0,11.0,21.0,1.0,11.0,80,"Contextual AI adds explainability to different stages of machine learning pipelines - data, training, and inference -..",12.0,13,False,,,2.0,contextual-ai,,,,,,,https://pypi.org/project/contextual-ai,203.0,203.0,,,,,,,,3.0,,,,,,,,,,,,,,,
877,spacy-dbpedia-spotlight,MartinoMensio/spacy-dbpedia-spotlight,nlp,,https://github.com/MartinoMensio/spacy-dbpedia-spotlight,https://github.com/MartinoMensio/spacy-dbpedia-spotlight,MIT,2020-04-29 19:35:04.000,2022-04-26 09:05:08.000000,2022-04-26 09:05:04,25,8.0,8.0,6.0,3.0,2.0,7.0,64,A spaCy wrapper for DBpedia Spotlight.,4.0,13,False,2021-04-12 13:25:07,0.2.1,2.0,spacy-dbpedia-spotlight,,,,['spacy'],,,https://pypi.org/project/spacy-dbpedia-spotlight,910.0,910.0,,,,,,,,3.0,,,,,,,,,,,,,,,
878,model_search,google/model_search,hyperopt,,https://github.com/google/model_search,https://github.com/google/model_search,Apache-2.0,2021-01-19 18:26:34.000,2022-02-09 22:20:12.000000,2022-02-09 22:20:11,9,,356.0,98.0,13.0,35.0,15.0,3204,AutoML algorithms for model architecture search at scale.,,12,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
879,surpriver,tradytics/surpriver,financial-data,,https://github.com/tradytics/surpriver,https://github.com/tradytics/surpriver,GPL-3.0,2020-08-30 07:56:22.000,2021-08-13 08:02:31.000000,2020-09-21 04:32:05,64,,275.0,86.0,11.0,9.0,6.0,1460,Find big moving stocks before they move using machine learning and anomaly detection.,6.0,12,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
880,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2022-04-18 03:54:32.000000,2022-04-18 03:54:32,49,7.0,23.0,7.0,3.0,,9.0,425,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",2.0,12,True,,,,rliable`,,,,,10.0,10.0,https://pypi.org/project/rliable`,,,,,,,,,,3.0,,,,,,,,,,,,,,,
881,TorchDrift,torchdrift/torchdrift,pytorch-utils,,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000,2022-06-07 20:23:39.000000,2021-06-29 11:52:29,33,,8.0,10.0,4.0,4.0,5.0,215,Drift Detection for your PyTorch Models.,2.0,12,False,,,,torchdrift,,,,['pytorch'],18.0,18.0,https://pypi.org/project/torchdrift,81.0,81.0,,,,,,,,3.0,,,,,,,,,,,,,,,
882,Maze,enlite-ai/maze,reinforcement-learning,,https://github.com/enlite-ai/maze,https://github.com/enlite-ai/maze,Custom,2021-02-11 08:26:37.000,2022-06-03 01:34:30.000000,2021-12-13 15:30:15,947,,6.0,7.0,24.0,,2.0,209,Maze Applied Reinforcement Learning Framework.,3.0,12,False,2021-12-13 15:34:32,0.1.8,9.0,maze-rl,,enliteai/maze,,['pytorch'],1.0,1.0,https://pypi.org/project/maze-rl,22.0,36.0,,,,https://hub.docker.com/r/enliteai/maze,2021-06-24 21:00:27.801118,,236.0,3.0,,,,,,,,,,,,,,,
883,Torch Points 3D,nicolas-chaulet/torch-points3d,image,,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2022-01-09 14:41:37.000,2021-12-10 20:17:18.000000,2021-12-10 20:17:18,1788,,12.0,,,,,68,Pytorch framework for doing deep learning on point clouds.,29.0,12,False,,,,torch-points3d,,,,['pytorch'],,,https://pypi.org/project/torch-points3d,719.0,719.0,,,,,,,,3.0,,,,,,,,,,,,,,,
884,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,,2022-01-04 10:29:46.000,2022-06-08 09:51:46.000000,2022-06-07 15:33:39,101,87.0,6.0,3.0,1.0,34.0,31.0,45,dstack: continuous training in the cloud.,,12,False,,,,dstack,,,,,,,https://pypi.org/project/dstack,1362.0,1362.0,,,,,,,,3.0,,,,,,,,,,,,,,,
885,Devol,joeddav/devol,hyperopt,,https://github.com/joeddav/devol,https://github.com/joeddav/devol,MIT,2017-02-10 03:07:54.000,2020-07-05 21:56:59.000000,2020-07-05 21:56:58,116,,110.0,45.0,12.0,7.0,20.0,940,Genetic neural architecture search with Keras.,18.0,11,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
886,PySparNN,facebookresearch/pysparnn,nn-search,,https://github.com/facebookresearch/pysparnn,https://github.com/facebookresearch/pysparnn,BSD-3-Clause,2016-03-28 20:43:42.000,2020-10-02 06:01:01.000000,2018-01-31 16:50:23,147,,144.0,40.0,7.0,15.0,14.0,900,Approximate Nearest Neighbor Search for Sparse Data in Python!.,5.0,11,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
887,Headliner,as-ideas/headliner,nlp,,https://github.com/as-ideas/headliner,https://github.com/as-ideas/headliner,,2019-09-30 11:33:28.000,2021-03-26 07:19:57.000000,2020-02-14 09:03:27,276,,41.0,16.0,7.0,1.0,13.0,232,Easy training and deployment of seq2seq models.,2.0,11,False,,,,headliner,,,,,3.0,3.0,https://pypi.org/project/headliner,193.0,193.0,,,,,,,,3.0,,,,,,,,,,,,,,,
888,textvec,textvec/textvec,nlp,,https://github.com/textvec/textvec,https://github.com/textvec/textvec,MIT,2018-04-12 14:03:53.000,2020-12-03 14:23:11.000000,2020-12-03 14:23:04,70,,22.0,8.0,14.0,3.0,6.0,185,Text vectorization tool to outperform TFIDF for classification tasks.,9.0,11,False,2019-09-12 07:41:04,2.0,1.0,textvec,,,,['sklearn'],4.0,4.0,https://pypi.org/project/textvec,13.0,13.0,,,,,,,,3.0,,,,,,,,,,,,,,,
889,autodist,petuum/autodist,distributed-ml,,https://github.com/petuum/autodist,https://github.com/petuum/autodist,Apache-2.0,2020-06-29 19:45:38.000,2022-02-11 03:20:37.000000,2021-01-28 00:04:40,208,,23.0,16.0,50.0,11.0,1.0,122,Simple Distributed Deep Learning on TensorFlow.,11.0,11,False,,,2.0,autodist,,,,['tensorflow'],,,https://pypi.org/project/autodist,122.0,122.0,,,,,,,,3.0,,,,,,,,,,,,,,,
