,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,helm_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,docs_url,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,dnf_id,yay_id,snap_id
838,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2022-12-20 15:43:25.000000,2022-12-20 15:43:16,100.0,5.0,25.0,16.0,128.0,2.0,59.0,296,A collection of tools for neural compression enthusiasts.,5.0,15,False,2022-01-12 14:54:17,0.2.1,3.0,neuralcompression,,,,66.0,,,https://pypi.org/project/neuralcompression,66.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
839,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,,2020-05-04 17:58:14.000,2022-12-28 05:01:47.000000,2021-11-19 06:05:15,700.0,,18.0,14.0,266.0,70.0,175.0,292,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,15,False,,,5.0,data-describe,,,,5187.0,,,https://pypi.org/project/data-describe,5187.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
840,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,,2015-10-27 12:28:45.000,2022-11-01 22:43:32.937000,2021-06-14 10:58:10,162.0,,38.0,19.0,1.0,9.0,5.0,269,Analyze Data with Pandas-based Networks. Documentation:.,2.0,15,False,2020-10-01 13:20:38,0.2.3,12.0,deepgraph,conda-forge/deepgraph,['pandas'],,2572.0,7.0,7.0,https://pypi.org/project/deepgraph,328.0,https://anaconda.org/conda-forge/deepgraph,2022-11-01 22:43:32.937,145891.0,3.0,,,,,,,,,,,,,,,,,,,,
841,Maze,enlite-ai/maze,reinforcement-learning,,https://github.com/enlite-ai/maze,https://github.com/enlite-ai/maze,Custom,2021-02-11 08:26:37.000,2022-11-22 01:19:43.000000,2022-11-21 12:12:41,1044.0,97.0,9.0,6.0,25.0,,2.0,222,Maze Applied Reinforcement Learning Framework.,3.0,15,False,2022-11-21 12:21:45,0.2.0,10.0,maze-rl,,['pytorch'],,76.0,2.0,2.0,https://pypi.org/project/maze-rl,66.0,,,,3.0,enliteai/maze,,https://hub.docker.com/r/enliteai/maze,2021-06-24 21:00:27.801118,,236.0,,,,,,,,,,,,,,
842,ONNX-T5,abelriboulot/onnxt5,nlp,,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000,2022-11-02 18:43:57.000000,2021-01-28 09:24:52,74.0,,27.0,7.0,6.0,7.0,8.0,211,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",3.0,15,False,2021-01-28 09:24:24,0.1.9,9.0,onnxt5,,,,152.0,1.0,1.0,https://pypi.org/project/onnxt5,152.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
843,Parfit,jmcarpenter2/parfit,hyperopt,,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37,127.0,,26.0,4.0,4.0,6.0,5.0,199,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",4.0,15,False,,,,parfit,,['sklearn'],,7569.0,18.0,18.0,https://pypi.org/project/parfit,7569.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
844,datajob,vincentclaes/datajob,data-pipelines,,https://github.com/vincentclaes/datajob,https://github.com/vincentclaes/datajob,Apache-2.0,2020-10-22 19:07:31.000,2022-12-09 09:29:43.000000,2022-11-22 19:04:39,405.0,6.0,18.0,4.0,76.0,17.0,40.0,101,Build and deploy a serverless data pipeline on AWS with no effort.,7.0,15,False,2022-11-22 19:05:29,0.11.0,12.0,datajob,,,,120.0,,,https://pypi.org/project/datajob,120.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
845,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2022-11-30 16:03:14.000000,2022-11-02 02:28:59,99.0,1.0,483.0,66.0,25.0,2.0,96.0,1612,An Open-Source Package for Network Embedding (NE).,11.0,14,True,,,,,,['tensorflow'],,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
846,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,,2020-10-14 05:01:35.000,2022-08-25 05:54:54.000000,2022-08-25 05:54:51,71.0,,142.0,21.0,14.0,10.0,27.0,1237,Platform for designing and evaluating Graph Neural Networks (GNN).,5.0,14,False,2022-03-24 23:28:17,0.4.0,2.0,graphgym,,,18.0,71.0,2.0,2.0,https://pypi.org/project/graphgym,71.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
847,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2021-01-14 02:19:03.000000,2021-01-14 02:18:46,15.0,,141.0,30.0,,45.0,58.0,1105,GraphVite: A General and High-performance Graph Embedding System.,,14,False,,,4.0,,milagraph/graphvite,,,109.0,,,,,https://anaconda.org/milagraph/graphvite,2020-03-19 18:21:30.972,4504.0,3.0,,,,,,,,,,,,,,,,,,,,
848,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2022-07-19 22:06:41.000000,2021-04-02 03:03:34,211.0,,190.0,39.0,37.0,53.0,34.0,978,Entity Linker solution.,16.0,14,False,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
849,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2022-03-10 20:23:05.000000,2022-03-10 20:22:58,23.0,,55.0,18.0,6.0,2.0,7.0,774,MADGRAD Optimization Method.,2.0,14,True,,,,madgrad,,['pytorch'],,4306.0,41.0,41.0,https://pypi.org/project/madgrad,4306.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
850,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2022-02-26 01:11:41.000000,2020-09-25 16:15:35,254.0,,52.0,20.0,80.0,12.0,13.0,448,"Research workflows made easy, locally and in the Cloud.",9.0,14,False,2020-09-12 19:40:54,0.4.1,6.0,caliban,,,,93.0,,,https://pypi.org/project/caliban,93.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
851,bodywork-core,bodywork-ml/bodywork-core,data-pipelines,,https://github.com/bodywork-ml/bodywork-core,https://github.com/bodywork-ml/bodywork-core,AGPL-3.0,2020-11-17 11:38:17.000,2022-07-05 23:22:23.000000,2022-07-04 09:38:06,946.0,,16.0,9.0,119.0,20.0,57.0,409,"ML pipeline orchestration and model deployments on Kubernetes, made really easy.",4.0,14,False,,,,bodywork,,,,297.0,10.0,10.0,https://pypi.org/project/bodywork,297.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
852,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2020-11-05 21:20:52.000000,2019-03-27 03:17:24,122.0,,104.0,71.0,5.0,14.0,19.0,403,semantic similarity framework for knowledge graph.,5.0,14,False,,,,sematch,,,,108.0,35.0,35.0,https://pypi.org/project/sematch,108.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
853,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2022-11-21 22:15:11.000000,2020-02-19 07:57:17,213.0,,82.0,37.0,46.0,4.0,12.0,397,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,14,False,,,,openrec,,,,41.0,1.0,1.0,https://pypi.org/project/openrec,41.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
854,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2023-01-05 09:44:23.000000,2021-12-06 17:38:41,146.0,,61.0,18.0,165.0,36.0,17.0,347,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,14,False,2021-12-07 15:12:02,0.1.3,3.0,interpret-text,,['jupyter'],,48.0,,,https://pypi.org/project/interpret-text,48.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
855,tsaug,arundo/tsaug,time-series-data,,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000,2020-04-17 02:55:58.000000,2020-04-17 02:46:38,10.0,,32.0,10.0,7.0,8.0,3.0,278,A Python package for time series augmentation.,4.0,14,False,2020-04-17 02:49:57,0.2.1,4.0,tsaug,,,,3877.0,,,https://pypi.org/project/tsaug,3877.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
856,NeuralQA,victordibia/neuralqa,nlp,,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000,2022-12-13 13:56:30.000000,2020-12-16 17:41:37,312.0,,29.0,6.0,70.0,20.0,8.0,220,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,14,False,,,,neuralqa,,,,76.0,4.0,4.0,https://pypi.org/project/neuralqa,76.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
857,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2022-12-29 01:18:57.000000,2022-12-27 22:47:41,297.0,8.0,8.0,4.0,3.0,,,122,Data Analysis Baseline Library.,23.0,14,False,,,,dabl,,['sklearn'],,1104.0,,,https://pypi.org/project/dabl,1104.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
858,Torch Points 3D,nicolas-chaulet/torch-points3d,image,,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2022-01-09 14:41:37.000,2021-12-10 20:17:18.000000,2021-12-10 20:17:18,1788.0,,31.0,,,,,120,Pytorch framework for doing deep learning on point clouds.,29.0,14,False,,,,torch-points3d,,['pytorch'],,507.0,,,https://pypi.org/project/torch-points3d,507.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
859,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2022-12-26 21:54:53.000000,2022-08-20 21:55:40,222.0,,20.0,24.0,44.0,5.0,7.0,97,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,14,False,,,,collie,,['pytorch'],,74.0,18.0,18.0,https://pypi.org/project/collie,74.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
860,LazyCluster,ml-tooling/lazycluster,distributed-ml,,https://github.com/ml-tooling/lazycluster,https://github.com/ml-tooling/lazycluster,Apache-2.0,2019-08-07 08:05:13.000,2022-12-08 07:51:36.000000,2021-08-19 13:59:11,444.0,,10.0,6.0,18.0,,,44,Distributed machine learning made simple.,2.0,14,False,2020-12-14 15:25:59,0.2.4,2.0,lazycluster,,,,70.0,22.0,22.0,https://pypi.org/project/lazycluster,70.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
861,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,,2017-10-08 11:20:23.000,2022-12-20 03:03:28.000000,2022-11-03 07:32:51,114.0,1.0,918.0,98.0,27.0,8.0,349.0,3302,An Open-Source Package for Knowledge Embedding (KE).,11.0,13,False,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
862,ENAS,carpedm20/ENAS-pytorch,hyperopt,,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000,2020-12-09 18:13:03.000000,2020-06-16 07:23:32,53.0,,474.0,112.0,11.0,39.0,8.0,2603,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,13,False,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
863,Tensorflow,tensorflow/tensorflow,ml-frameworks,,,,,2016-03-02 08:54:16.025,2023-01-05 13:51:27.678918,,,,,,,,,2090,TensorFlow is an end-to-end open source platform for machine learning.,,13,False,,,34.0,tensorflow,conda-forge/tensorflow,['tensorflow'],,16191858.0,,,https://pypi.org/project/tensorflow,15284493.0,https://anaconda.org/conda-forge/tensorflow,2022-09-25 19:15:48.038,3896574.0,3.0,tensorflow/tensorflow,,https://hub.docker.com/r/tensorflow/tensorflow,2023-01-05 13:51:27.678918,2090.0,70507429.0,https://www.tensorflow.org/overview,,,,,,,-42.0,,,,,,
864,MedicalNet,Tencent/MedicalNet,medical-data,,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000,2022-06-21 22:20:52.000000,2020-08-27 13:37:26,26.0,,379.0,62.0,5.0,59.0,15.0,1533,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,,13,False,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
865,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2022-06-30 14:08:50.000000,2022-06-30 14:05:23,118.0,,173.0,37.0,9.0,7.0,3.0,1243,A web app to generate template code for machine learning.,3.0,13,True,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
866,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170.0,,40.0,26.0,4.0,4.0,2.0,657,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,13,False,,,,SpeedTorch,,['pytorch'],,37.0,5.0,5.0,https://pypi.org/project/SpeedTorch,37.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
867,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2023-01-05 00:02:51.000000,2023-01-02 00:53:52,68.0,3.0,52.0,17.0,55.0,6.0,9.0,409,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",3.0,13,True,,,,vizseq,,,,63.0,6.0,6.0,https://pypi.org/project/vizseq,63.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
868,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149.0,,38.0,15.0,39.0,1.0,13.0,382,High-level batteries-included neural network training library for Pytorch.,4.0,13,False,2021-10-22 03:16:49,0.6.5,8.0,pywick,,['pytorch'],,34.0,8.0,8.0,https://pypi.org/project/pywick,34.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
869,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2022-01-07 11:24:14.000000,2018-08-29 15:31:30,15.0,,55.0,20.0,6.0,6.0,,372,Tool to generate adversarial text examples and test machine learning models against them.,5.0,13,False,2018-08-08 19:27:32,1.1,2.0,Adversary,conda-forge/artificial-adversary,,,168.0,7.0,7.0,https://pypi.org/project/Adversary,26.0,https://anaconda.org/conda-forge/artificial-adversary,2021-04-30 19:05:10.636,4269.0,3.0,,,,,,,,,,,,,,,,,,,,
870,ptgnn,microsoft/ptgnn,graph,,https://github.com/microsoft/ptgnn,https://github.com/microsoft/ptgnn,MIT,2020-05-12 08:42:30.000,2022-02-01 17:31:29.000000,2022-02-01 17:31:29,99.0,,40.0,11.0,17.0,,5.0,359,A PyTorch Graph Neural Network Library.,7.0,13,True,2021-10-21 21:42:15,0.10.4,16.0,ptgnn,,['pytorch'],,80.0,1.0,1.0,https://pypi.org/project/ptgnn,80.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
871,TransferNLP,feedly/transfer-nlp,nlp,,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000,2020-05-28 17:32:42.000000,2020-05-28 17:31:53,465.0,,18.0,13.0,57.0,3.0,20.0,290,NLP library designed for reproducible experimentation management.,7.0,13,False,2020-05-28 17:32:42,0.1.6,8.0,transfer-nlp,,['pytorch'],,130.0,,,https://pypi.org/project/transfer-nlp,130.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
872,TorchDrift,torchdrift/torchdrift,pytorch-utils,,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000,2022-08-26 08:15:45.000000,2022-08-26 08:15:45,38.0,,14.0,11.0,6.0,5.0,6.0,266,Drift Detection for your PyTorch Models.,4.0,13,False,,,,torchdrift,,['pytorch'],,759.0,19.0,19.0,https://pypi.org/project/torchdrift,759.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
873,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000,2022-12-14 15:29:10.000000,2021-03-03 01:30:06,79.0,,22.0,21.0,42.0,1.0,5.0,196,An automatic ML model optimization tool.,11.0,13,False,2021-03-03 02:00:23,2.0,3.0,auptimizer,,,,69.0,,,https://pypi.org/project/auptimizer,69.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
874,flupy,olirice/flupy,data-pipelines,,https://github.com/olirice/flupy,https://github.com/olirice/flupy,,2018-01-06 16:46:04.000,2022-10-24 14:51:50.000000,2022-10-24 14:51:47,202.0,5.0,12.0,7.0,17.0,,11.0,173,Fluent data pipelines for python and your shell.,6.0,13,False,,,,flupy,,,,83462.0,,,https://pypi.org/project/flupy,83462.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
875,ModelChimp,ModelChimp/modelchimp,ml-experiments,,https://github.com/ModelChimp/modelchimp,https://github.com/ModelChimp/modelchimp,BSD-2-Clause,2018-11-05 08:39:03.000,2023-01-05 01:14:19.000000,2021-08-01 07:11:57,363.0,,12.0,4.0,1064.0,4.0,10.0,124,Experiment tracking for machine and deep learning projects.,3.0,13,False,2019-04-09 10:43:15,0.4.0,3.0,modelchimp,,,,129.0,,,https://pypi.org/project/modelchimp,116.0,,,,3.0,modelchimp/modelchimp-server,,https://hub.docker.com/r/modelchimp/modelchimp-server,2019-04-09 10:15:09.532793,,657.0,,,,,,,,,,,,,,
876,spacy-dbpedia-spotlight,MartinoMensio/spacy-dbpedia-spotlight,nlp,,https://github.com/MartinoMensio/spacy-dbpedia-spotlight,https://github.com/MartinoMensio/spacy-dbpedia-spotlight,MIT,2020-04-29 19:35:04.000,2022-10-10 10:28:05.000000,2022-10-10 10:27:58,40.0,1.0,10.0,6.0,4.0,4.0,12.0,83,A spaCy wrapper for DBpedia Spotlight.,5.0,13,False,2022-10-07 09:57:53,0.2.5,5.0,spacy-dbpedia-spotlight,,['spacy'],,1155.0,,,https://pypi.org/project/spacy-dbpedia-spotlight,1155.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
877,jaxdf,ucl-bug/jaxdf,jax-utils,,https://github.com/ucl-bug/jaxdf,https://github.com/ucl-bug/jaxdf,LGPL-3.0,2021-09-08 16:38:46.000,2022-12-28 21:17:16.000000,2022-12-28 21:14:50,262.0,55.0,7.0,6.0,103.0,1.0,2.0,65,A JAX-based research framework for writing differentiable numerical simulators with arbitrary discretizations.,3.0,13,False,2022-12-28 21:17:17,0.2.4,6.0,,,['jax'],,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
878,model_search,google/model_search,hyperopt,,https://github.com/google/model_search,https://github.com/google/model_search,Apache-2.0,2021-01-19 18:26:34.000,2022-02-09 22:20:12.000000,2022-02-09 22:20:11,9.0,,358.0,97.0,13.0,37.0,15.0,3231,AutoML algorithms for model architecture search at scale.,,12,True,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
879,surpriver,tradytics/surpriver,financial-data,,https://github.com/tradytics/surpriver,https://github.com/tradytics/surpriver,GPL-3.0,2020-08-30 07:56:22.000,2021-08-13 08:02:31.000000,2020-09-21 04:32:05,64.0,,288.0,85.0,11.0,10.0,6.0,1534,Find big moving stocks before they move using machine learning and anomaly detection.,6.0,12,False,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
880,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2022-09-14 15:03:28.000000,2022-09-14 15:03:28,59.0,,32.0,7.0,6.0,,11.0,529,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",5.0,12,True,,,,rliable`,,,,,33.0,33.0,https://pypi.org/project/rliable`,,,,,3.0,,,,,,,,,,,,,,,,,,,,
881,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2022-01-08 12:10:11.000000,2020-06-02 21:10:26,51.0,,24.0,11.0,14.0,6.0,4.0,206,Draw interactive NetworkX graphs with Altair.,3.0,12,False,,,,nx-altair,,['jupyter'],,767.0,,,https://pypi.org/project/nx-altair,767.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
882,textvec,textvec/textvec,nlp,,https://github.com/textvec/textvec,https://github.com/textvec/textvec,MIT,2018-04-12 14:03:53.000,2022-07-05 09:43:14.000000,2022-07-05 09:43:05,72.0,,25.0,8.0,15.0,4.0,6.0,186,Text vectorization tool to outperform TFIDF for classification tasks.,11.0,12,False,2019-09-12 07:41:04,2.0,1.0,textvec,,['sklearn'],,27.0,4.0,4.0,https://pypi.org/project/textvec,27.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
883,HugsVision,qanastek/HugsVision,image,,https://github.com/qanastek/HugsVision,https://github.com/qanastek/HugsVision,MIT,2021-08-12 21:46:08.000,2023-01-04 14:36:45.000000,2023-01-04 14:36:45,71.0,1.0,17.0,5.0,2.0,16.0,22.0,167,HugsVision is a easy to use huggingface wrapper for state-of-the-art computer vision.,2.0,12,False,,,,hugsvision,,['huggingface'],,428.0,7.0,7.0,https://pypi.org/project/hugsvision,428.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
884,Botflow,kkyon/botflow,data-pipelines,,https://github.com/kkyon/botflow,https://github.com/kkyon/botflow,,2018-08-20 03:13:31.000,2020-12-31 09:03:22.000000,2019-05-23 14:40:50,192.0,,103.0,54.0,28.0,3.0,2.0,1188,"Python Fast Dataflow programming framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative..",11.0,11,False,,,,botflow,,,,32.0,1.0,1.0,https://pypi.org/project/botflow,32.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
885,Devol,joeddav/devol,hyperopt,,https://github.com/joeddav/devol,https://github.com/joeddav/devol,MIT,2017-02-10 03:07:54.000,2020-07-05 21:56:59.000000,2020-07-05 21:56:58,116.0,,111.0,45.0,12.0,7.0,20.0,948,Genetic neural architecture search with Keras.,18.0,11,False,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
886,PySparNN,facebookresearch/pysparnn,nn-search,,https://github.com/facebookresearch/pysparnn,https://github.com/facebookresearch/pysparnn,BSD-3-Clause,2016-03-28 20:43:42.000,2020-10-02 06:01:01.000000,2018-01-31 16:50:23,147.0,,146.0,41.0,7.0,15.0,14.0,906,Approximate Nearest Neighbor Search for Sparse Data in Python!.,5.0,11,False,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
887,atspy,firmai/atspy,time-series-data,,https://github.com/firmai/atspy,https://github.com/firmai/atspy,,2020-01-28 05:00:10.000,2022-11-21 21:55:23.000000,2021-12-18 09:26:18,99.0,,87.0,20.0,18.0,21.0,2.0,465,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,11,False,2020-11-12 16:10:48,zen,1.0,atspy,,,,315.0,9.0,9.0,https://pypi.org/project/atspy,315.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
888,DeepNeuro,QTIM-Lab/DeepNeuro,medical-data,,https://github.com/QTIM-Lab/DeepNeuro,https://github.com/QTIM-Lab/DeepNeuro,MIT,2017-06-01 19:36:34.000,2020-06-24 13:00:15.000000,2020-06-24 13:00:14,285.0,,34.0,15.0,18.0,26.0,16.0,112,A deep learning python package for neuroimaging data. Made by:.,6.0,11,False,,,,deepneuro,,,,33.0,1.0,1.0,https://pypi.org/project/deepneuro,33.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
