,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
799,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250,,744.0,338.0,58.0,,,6537,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,16,False,,,1.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,104.0,111.0,,,,,,,,3.0,294.0,,,,,,,,,,,,,,
800,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143,,859.0,107.0,51.0,41.0,158.0,6018,Model parallel transformers in JAX and Haiku.,23.0,16,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
801,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2022-12-04 04:02:21.000000,2019-12-13 19:03:25,138,,523.0,179.0,110.0,49.0,149.0,3880,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
802,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-06-22 11:47:45.000000,2022-06-21 18:24:09,30,,942.0,59.0,12.0,39.0,25.0,3366,Implementation and experiments of graph embedding algorithms.,9.0,16,False,,,,,,,,['sklearn'],29.0,29.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
803,Euler,alibaba/euler,graph,,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000,2023-07-06 21:27:52.000000,2020-07-29 05:53:01,8,,548.0,141.0,27.0,214.0,102.0,2850,A distributed graph deep learning framework.,3.0,16,False,2020-07-07 02:24:18,2.0.0,2.0,euler-gl,,,,['tensorflow'],,,https://pypi.org/project/euler-gl,3.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,
804,automl-gs,minimaxir/automl-gs,hyperopt,,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14,102,,164.0,62.0,10.0,25.0,6.0,1819,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,2019-04-05 06:51:04,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,44.0,44.0,,,,,,,,3.0,41.0,,,,,,,,,,,,,,
805,riko,nerevu/riko,data-pipelines,,https://github.com/nerevu/riko,https://github.com/nerevu/riko,MIT,2016-06-02 12:22:51.000,2021-12-28 23:01:39.000000,2021-12-28 23:01:31,1269,,69.0,53.0,23.0,21.0,8.0,1597,A Python stream processing engine modeled after Yahoo! Pipes.,18.0,16,False,,,,riko,,,,,,,https://pypi.org/project/riko,301.0,301.0,,,,,,,,3.0,,,,,,,,,,,,,,,
806,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378,,250.0,57.0,65.0,7.0,31.0,1326,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,16,True,,,,advbox,,,,,2.0,2.0,https://pypi.org/project/advbox,50.0,50.0,,,,,,,,3.0,,,,,,,,,,,,,,,
807,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316,,105.0,57.0,34.0,21.0,13.0,1266,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25,0.5.1,20.0,xcessiv,,,,,1.0,1.0,https://pypi.org/project/xcessiv,140.0,140.0,,,,,,,,3.0,,,,,,,,,,,,,,,
808,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2023-01-29 16:52:18.000000,2022-09-16 11:03:31,144,,140.0,17.0,11.0,23.0,18.0,1141,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,2.0,16,True,2021-08-16 18:42:17,0.1.8,1.0,tez,,,,['pytorch'],44.0,44.0,https://pypi.org/project/tez,367.0,367.0,,,,,,,,3.0,,,,,,,,,,,,,,,
809,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91,,139.0,45.0,5.0,2.0,7.0,924,XAI - An eXplainability toolbox for machine learning.,3.0,16,False,2021-10-30 06:35:19,0.1.0,1.0,xai,,,,,22.0,22.0,https://pypi.org/project/xai,182.0,182.0,,,,,,,,3.0,,,,,,,,,,,,,,,
810,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107,,174.0,34.0,15.0,18.0,22.0,785,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,16,False,,,,tffm,,,,['tensorflow'],13.0,13.0,https://pypi.org/project/tffm,94.0,94.0,,,,,,,,3.0,,,,,,,,,,,,,,,
811,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096,,96.0,26.0,101.0,32.0,84.0,700,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2019-08-06 09:09:45,3.0.0,16.0,hyperparameter-hunter,,,,,,,https://pypi.org/project/hyperparameter-hunter,87.0,94.0,,,,,,,,3.0,410.0,,,,,,,,,,,,,,
812,kale,kubeflow-kale/kale,data-pipelines,,https://github.com/kubeflow-kale/kale,https://github.com/kubeflow-kale/kale,Apache-2.0,2019-01-24 17:58:44.000,2023-01-06 03:22:37.000000,2021-10-20 12:44:09,644,,122.0,16.0,278.0,87.0,78.0,607,Kubeflows superfood for Data Scientists.,10.0,16,False,2021-05-19 12:53:14,0.7.0,7.0,kubeflow-kale,,,,['jupyter'],,,https://pypi.org/project/kubeflow-kale,384.0,384.0,,,,,,,,3.0,,,,,,,,,,,,,,,
813,kglib,vaticle/kglib,graph,,https://github.com/vaticle/typedb-ml,https://github.com/vaticle/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2022-11-09 16:08:58.000000,2022-11-09 16:08:58,507,,93.0,38.0,106.0,11.0,51.0,545,TypeDB-ML is the Machine Learning integrations library for TypeDB.,11.0,16,True,2022-07-29 11:37:34,0.3.0,8.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,103.0,107.0,,,,,,,,3.0,220.0,,,,,,vaticle/typedb-ml,,,,,,,,
814,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38,,60.0,11.0,10.0,20.0,40.0,484,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,16,False,,,,fastt5,,,,,38.0,38.0,https://pypi.org/project/fastt5,1396.0,1396.0,,,,,,,,3.0,,,,,,,,,,,,,,,
815,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64,,48.0,18.0,7.0,16.0,4.0,435,Topological Data Analysis for Python.,4.0,16,False,2021-08-03 00:22:58,1.0.0,4.0,scikit-tda,,,,['sklearn'],46.0,46.0,https://pypi.org/project/scikit-tda,4935.0,4935.0,,,,,,,,3.0,,,,,,,,,,,,,,,
816,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2023-02-02 12:13:56.000000,2019-03-27 03:17:24,122,,106.0,70.0,6.0,15.0,19.0,410,semantic similarity framework for knowledge graph.,5.0,16,False,,,,sematch,,,,,43.0,43.0,https://pypi.org/project/sematch,255.0,255.0,,,,,,,,3.0,,,,,,,,,,,,,,,
817,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2023-07-06 22:00:59.000000,2022-09-15 18:52:06,185,,49.0,10.0,14.0,12.0,17.0,359,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,16,True,2021-02-07 11:06:21,2.407,21.0,explainx,,,,,,,https://pypi.org/project/explainx,2637.0,2637.0,,,,,,,,3.0,11.0,,,,,,,,,,,,,,
818,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2023-07-14 23:42:35.000000,2023-07-14 23:42:27,112,7.0,37.0,19.0,142.0,2.0,61.0,353,A collection of tools for neural compression enthusiasts.,9.0,16,True,2023-06-14 14:00:47,0.2.2,4.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,83.0,83.0,,,,,,,,3.0,,,,,,,,,,,,,,,
819,tfdeploy,riga/tfdeploy,model-serialisation,,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000,2021-01-08 09:52:54.000000,2021-01-08 09:52:49,170,,36.0,21.0,5.0,11.0,23.0,351,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,16,False,2016-12-23 10:46:31,0.3.3,10.0,tfdeploy,,,,['tensorflow'],,,https://pypi.org/project/tfdeploy,71.0,71.0,,,,,,,,3.0,,,,,,,,,,,,,,,
820,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177,,32.0,24.0,21.0,16.0,10.0,346,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,,pdvega,,,,,81.0,81.0,https://pypi.org/project/pdvega,111.0,111.0,,,,,,,,3.0,,,,,,,,,,,,,,,
821,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153,,72.0,19.0,93.0,25.0,18.0,309,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,16,False,2019-03-05 01:36:12,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",,,https://pypi.org/project/pandas-ml,3156.0,3156.0,,,,,,,,3.0,7.0,,,,,,,,,,,,,,
822,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371,,27.0,22.0,239.0,15.0,25.0,300,Textpipe: clean and extract metadata from text.,29.0,16,False,,,,textpipe,,,,,8.0,8.0,https://pypi.org/project/textpipe,82.0,82.0,,,,,,,,3.0,,,,,,,,,,,,,,,
823,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:48:51.000000,2018-11-23 09:47:34,69,,32.0,14.0,54.0,13.0,50.0,135,"Lightweight, Python library for fast and reproducible experimentation.",7.0,16,False,2018-11-23 09:48:51,0.1.16,16.0,steppy,,,,,50.0,50.0,https://pypi.org/project/steppy,55.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,
824,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2023-07-25 21:26:27.000000,2023-03-31 15:44:32,231,,21.0,27.0,52.0,5.0,7.0,100,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,16,False,,,,collie,,,,['pytorch'],34.0,34.0,https://pypi.org/project/collie,184.0,184.0,,,,,,,,3.0,,,,,,,,,,,,,,,
825,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2023-07-10 07:40:43.547000,2022-12-07 10:32:49,237,,10.0,1.0,1.0,,,33,Feature engineering package with sklearn like functionality.,38.0,16,False,,,18.0,feature_engine,conda-forge/feature_engine,,,,,,https://pypi.org/project/feature_engine,151093.0,152133.0,https://anaconda.org/conda-forge/feature_engine,2023-07-10 07:40:43.547,36434.0,,,,,3.0,,,,,,-7.0,,,,,,,,,
826,ZhuSuan,thu-ml/zhusuan,probabilistics,,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000,2022-12-17 20:33:19.000000,2019-08-05 10:00:04,439,,410.0,143.0,72.0,7.0,53.0,2184,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
827,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132,,464.0,81.0,36.0,83.0,68.0,1660,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,15,False,2019-03-13 20:28:15,1.0-dev2,1.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,107.0,107.0,,,,,,,,3.0,,,,,,,,,,,,,,,
828,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2023-07-06 21:16:22.000000,2022-11-02 02:28:59,99,,483.0,67.0,26.0,2.0,96.0,1644,An Open-Source Package for Network Embedding (NE).,11.0,15,True,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
829,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165,,258.0,53.0,13.0,20.0,13.0,1525,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,15,False,,,,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,76.0,100.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1682.0,3.0,,,,,,,,,,,,,,,
830,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,medical-data,,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000,2023-07-18 12:33:22.000000,2022-04-04 08:29:54,41,,294.0,53.0,19.0,39.0,85.0,1214,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,15,False,,,,,,,,['pytorch'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
831,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2023-06-16 16:16:18.265000,2021-01-14 02:18:46,15,,144.0,32.0,,49.0,59.0,1144,GraphVite: A General and High-performance Graph Embedding System.,,15,False,,,4.0,,milagraph/graphvite,,,,,,,,99.0,https://anaconda.org/milagraph/graphvite,2023-06-16 16:16:18.265,4653.0,,,,,3.0,,,,,,,,,,,,,,,
832,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2023-06-12 21:29:28.000000,2021-04-02 03:03:34,211,,209.0,40.0,39.0,56.0,34.0,1072,Entity Linker solution.,16.0,15,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
833,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66,,111.0,22.0,37.0,19.0,8.0,1025,Distributed Computing for AI Made Simple.,5.0,15,False,,,,fiber,,,,,61.0,61.0,https://pypi.org/project/fiber,52.0,52.0,,,,,,,,3.0,,,,,,,,,,,,,,,
834,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2023-06-16 02:32:11.000000,2022-12-30 06:04:33,733,,109.0,28.0,108.0,9.0,21.0,943,An autoML framework & toolkit for machine learning on graphs.,15.0,15,True,2022-12-30 06:11:04,0.4.0,4.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,
835,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2023-04-27 20:56:00.000000,2022-06-10 23:04:56,813,,183.0,44.0,667.0,11.0,27.0,798,Translate - a PyTorch Language Library.,88.0,15,False,,,,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,13.0,13.0,,,,,,,,3.0,,,,,,,,,,,,,,,
836,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2023-04-11 19:24:43.000000,2023-04-11 19:24:38,24,,56.0,19.0,7.0,,10.0,786,MADGRAD Optimization Method.,2.0,15,True,,,,madgrad,,,,['pytorch'],58.0,58.0,https://pypi.org/project/madgrad,3184.0,3184.0,,,,,,,,3.0,,,,,,,,,,,,,,,
837,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2023-04-14 10:59:37.000000,2023-04-14 10:59:37,29,,75.0,15.0,31.0,3.0,21.0,761,Leave One Feature Out Importance.,5.0,15,True,,,,lofo-importance,,,,,27.0,27.0,https://pypi.org/project/lofo-importance,962.0,962.0,,,,,,,,3.0,,,,,,,,,,,,,,,
838,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47,,107.0,27.0,10.0,24.0,51.0,755,Code for High-Precision Model-Agnostic Explanations paper.,10.0,15,True,,,,anchor_exp,,,,,,,https://pypi.org/project/anchor_exp,1409.0,1409.0,,,,,,,,3.0,,,,,,,,,,,,,,,
839,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-04-04 09:45:40.000000,2020-05-29 14:37:29,126,,88.0,17.0,15.0,9.0,22.0,710,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,15,False,2020-05-29 14:39:38,0.1.3,5.0,flashtorch,,,,['pytorch'],15.0,15.0,https://pypi.org/project/flashtorch,98.0,98.0,,,,,,,,3.0,,,,,,,,,,,,,,,
840,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336,,65.0,19.0,21.0,29.0,50.0,665,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,15,False,,,,nboost,,,,,3.0,3.0,https://pypi.org/project/nboost,88.0,88.0,,,,,,,,3.0,,,,,,,,,,,,,,,
841,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298,,50.0,17.0,83.0,13.0,49.0,533,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,15,True,2022-05-18 08:34:00,0.0.32,3.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,70.0,70.0,,,,,,,,3.0,,,,,,,,,,,,,,,
842,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2023-06-16 17:24:58.000000,2023-06-16 17:22:58,255,1.0,65.0,22.0,83.0,10.0,15.0,481,"Research workflows made easy, locally and in the Cloud.",10.0,15,True,2020-09-12 19:40:54,0.4.1,6.0,caliban,,,,,1.0,1.0,https://pypi.org/project/caliban,120.0,120.0,,,,,,,,3.0,,,,,,,,,,,,,,,
843,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051,,29.0,11.0,121.0,27.0,150.0,343,Open source production model management tool for data scientists.,6.0,15,False,,,,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,65.0,65.0,,,,,,,,3.0,,,,,,,,,,,,,,,
844,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,,2020-05-04 17:58:14.000,2023-02-22 05:20:46.000000,2021-11-19 06:05:15,700,,18.0,14.0,271.0,70.0,175.0,295,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,15,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,11019.0,11019.0,,,,,,,,3.0,,,,,,,,,,,,,,,
845,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,,2015-10-27 12:28:45.000,2023-07-24 15:05:59.000000,2023-07-17 09:18:00,166,3.0,39.0,20.0,2.0,10.0,7.0,275,Analyze Data with Pandas-based Networks. Documentation:.,2.0,15,False,2020-10-01 13:20:38,0.2.3,12.0,deepgraph,conda-forge/deepgraph,,,['pandas'],8.0,8.0,https://pypi.org/project/deepgraph,339.0,2675.0,https://anaconda.org/conda-forge/deepgraph,2023-06-16 13:21:31.322,165887.0,,,,,3.0,,,,,,,,,,,,,,,
846,Parfit,jmcarpenter2/parfit,hyperopt,,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37,127,,27.0,5.0,4.0,6.0,5.0,199,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",4.0,15,False,,,,parfit,,,,['sklearn'],25.0,25.0,https://pypi.org/project/parfit,5200.0,5200.0,,,,,,,,3.0,,,,,,,,,,,,,,,
847,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,,2017-06-03 07:47:03.000,2023-06-16 19:26:58.970000,2019-03-06 20:41:09,5,,19.0,5.0,1.0,2.0,1.0,110,Python 3 Bindings for the NVIDIA Management Library.,2.0,15,False,,,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,7836.0,7836.0,https://pypi.org/project/nvidia-ml-py3,310438.0,310475.0,https://anaconda.org/anaconda/nvidia-ml,2023-06-16 19:26:58.970,902.0,,,,,3.0,,,,,,,,,,,,,,,
848,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2022-11-21 22:24:51.000000,2018-09-19 19:27:00,59,,807.0,78.0,34.0,104.0,59.0,3096,Representation learning on large graphs using stochastic graph convolutions.,9.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
849,ENAS,carpedm20/ENAS-pytorch,hyperopt,,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000,2023-07-06 21:33:33.000000,2020-06-16 07:23:32,53,,474.0,112.0,12.0,39.0,8.0,2633,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,14,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
