,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,brew_id,apt_id,yum_id,npm_id,npm_url,npm_monthly_downloads,updated_github_id,maven_id,maven_url,snap_id,dnf_id,yay_id
676,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2023-04-27 17:39:37.000000,2023-04-27 17:39:32,763.0,2.0,353.0,95.0,541.0,83.0,91.0,2723,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,20,True,2019-05-09 10:06:22,1.0.0,1.0,tensorflow-graphics,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-graphics,4061.0,4061.0,,,,,,,,3.0,,,,,,,,,,,,,,,
677,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,813.0,87.0,30.0,30.0,80.0,2565,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2014-11-19 19:20:33,1.0.2,1.0,deepwalk,,,,,67.0,67.0,https://pypi.org/project/deepwalk,1449.0,1449.0,,,,,,,,3.0,,,,,,,,,,,,,,,
678,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524.0,,443.0,130.0,225.0,81.0,183.0,2251,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,36.0,20,True,2019-07-24 13:14:28,1.0.0,9.0,rl_coach,,,,,,,https://pypi.org/project/rl_coach,118.0,118.0,,,,,,,,3.0,,,,,,,,,,,,,,,
679,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2023-05-13 02:26:19.000000,2022-09-27 19:41:48,274.0,,128.0,102.0,149.0,15.0,20.0,1548,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,29.0,20,True,2020-05-05 20:16:54,0.8.3,1.0,lore,,,,,20.0,20.0,https://pypi.org/project/lore,775.0,775.0,,,,,,,,3.0,,,,,,,,,,,,,,,
680,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2022-07-01 09:55:35.000000,2021-07-08 19:03:55,108.0,,204.0,46.0,12.0,4.0,51.0,1539,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,20,False,,,,geffnet,,,,['pytorch'],181.0,181.0,https://pypi.org/project/geffnet,5776.0,5776.0,,,,,,,,3.0,,,,,,,,,,,,,,,
681,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2023-06-27 22:47:06.000000,2023-06-27 22:43:31,567.0,95.0,228.0,49.0,373.0,2.0,61.0,1538,A lightweight library for PyTorch training tools and utilities.,90.0,20,False,,,,torchnet,,,,['pytorch'],,,https://pypi.org/project/torchnet,7338.0,7338.0,,,,,,,,3.0,,,,,,,,,,,,,,,
682,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2023-06-14 15:33:56.000000,2023-05-13 08:12:05,905.0,1.0,204.0,55.0,52.0,67.0,148.0,1483,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,35.0,20,True,2019-11-17 09:36:51,0.3.4,5.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,430.0,463.0,,,,,,,,3.0,2641.0,,,,,,,,,,,,,,
683,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,,2017-06-01 16:59:24.000,2023-03-25 00:12:22.000000,2020-08-25 09:26:27,1121.0,,270.0,67.0,50.0,21.0,74.0,1433,MLBox is a powerful Automated Machine Learning python library.,9.0,20,False,2019-08-25 22:46:42,0.8.1,7.0,mlbox,,,,,32.0,32.0,https://pypi.org/project/mlbox,433.0,433.0,,,,,,,,3.0,,,,,,,,,,,,,,,
684,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2023-05-22 21:34:54.000000,2020-02-04 21:10:25,334.0,,223.0,64.0,48.0,36.0,90.0,1234,A TensorFlow recommendation algorithm and framework in Python.,9.0,20,False,,,,tensorrec,,,,['tensorflow'],30.0,30.0,https://pypi.org/project/tensorrec,319.0,319.0,,,,,,,,3.0,,,,,,,,,,,,,,,
685,advertorch,BorealisAI/advertorch,adversarial,,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000,2022-05-29 19:09:18.000000,2022-05-29 19:09:18,309.0,,184.0,28.0,56.0,19.0,35.0,1182,A Toolbox for Adversarial Robustness Research.,21.0,20,False,,,,advertorch,,,,['pytorch'],118.0,118.0,https://pypi.org/project/advertorch,493.0,493.0,,,,,,,,3.0,,,,,,,,,,,,,,,
686,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2023-05-28 08:34:18.000000,2023-05-28 08:34:18,1190.0,2.0,81.0,28.0,132.0,65.0,126.0,1178,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",22.0,20,True,2022-04-13 10:24:33,0.8.1,13.0,kp,,,,,7.0,7.0,https://pypi.org/project/kp,129.0,141.0,,,,,,,,3.0,416.0,,,,,,,,,,,,,,
687,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,184.0,52.0,12.0,16.0,42.0,1011,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,2020-03-31 04:38:27,0.4.6,12.0,tensornets,,,,['tensorflow'],63.0,63.0,https://pypi.org/project/tensornets,144.0,144.0,,,,,,,,3.0,,,,,,,,,,,,,,,
688,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159.0,,164.0,55.0,14.0,27.0,19.0,994,python toolbox for visualizing geographical data and making maps.,8.0,20,False,,,1.0,geoplotlib,conda-forge/geoplotlib,,,,160.0,160.0,https://pypi.org/project/geoplotlib,1078.0,1227.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,3749.0,,,,,3.0,,,,,,,,,,,,,,,
689,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2023-01-03 12:07:57.000000,2022-11-22 10:31:22,441.0,,201.0,55.0,79.0,57.0,204.0,982,Line based ATR Engine based on OCRopy.,20.0,20,True,2022-03-21 11:52:48,2.2.2,34.0,calamari_ocr,,,,,,,https://pypi.org/project/calamari_ocr,1684.0,1684.0,,,,,,,,3.0,,,,,,,,,,,,,,,
690,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-06-29 09:33:15.000000,2023-06-01 06:29:46,440.0,33.0,104.0,18.0,124.0,10.0,95.0,959,A standard framework for modelling Deep Learning Models for tabular data.,15.0,20,True,2023-06-01 06:16:39,1.0.2,4.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,4197.0,4197.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,
691,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2023-06-16 19:18:16.533000,2020-04-17 02:27:44,79.0,,121.0,27.0,73.0,38.0,36.0,952,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,212458.0,212638.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,7024.0,,,,,3.0,,,,,,,,,,,,,,,
692,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2023-06-16 13:21:24.079000,2022-12-12 08:52:31,580.0,,280.0,94.0,120.0,56.0,94.0,915,"Machine learning, statistics, and data mining for astronomy and astrophysics.",30.0,20,True,,,6.0,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,1430.0,1982.0,https://anaconda.org/conda-forge/astroml,2023-06-16 13:21:24.079,38666.0,,,,,3.0,,,,,,,,,,,,,,,
693,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2023-04-10 20:07:44.000000,2022-05-13 18:48:12,83.0,,171.0,25.0,58.0,7.0,27.0,887,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",16.0,20,False,,,,saliency,,,,['tensorflow'],59.0,59.0,https://pypi.org/project/saliency,4479.0,4479.0,,,,,,,,3.0,,,,,,,,,,,,,,,
694,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2023-03-30 20:05:58.000000,2019-11-15 21:43:53,221.0,,158.0,78.0,98.0,49.0,43.0,753,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorframes,33454.0,33454.0,,,,,,,,3.0,,,,,,,,,,,,,,,
695,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2023-06-12 22:12:53.000000,2023-06-12 22:12:53,449.0,9.0,70.0,25.0,157.0,41.0,60.0,742,,26.0,20,False,2022-02-01 00:17:20,1.6.0,7.0,objax,,,,['jax'],37.0,37.0,https://pypi.org/project/objax,696.0,696.0,,,,,,,,3.0,,,,,,,,,,,,,,,
696,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553.0,,153.0,38.0,46.0,38.0,49.0,739,Public facing deeplift repo.,11.0,20,False,,,21.0,deeplift,,,,,79.0,79.0,https://pypi.org/project/deeplift,324.0,324.0,,,,,,,,3.0,,,,,,,,,,,,,,,
697,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2023-06-28 22:52:01.000000,2023-06-27 20:17:04,955.0,71.0,116.0,31.0,818.0,14.0,50.0,732,Machine learning framework for both deep learning and traditional algorithms.,33.0,20,True,2021-06-22 05:25:53,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,157.0,157.0,,,,,,,,3.0,,,,,,,,,,,,,,,
698,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,100.0,30.0,1.0,12.0,3.0,617,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,20,True,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",557.0,557.0,https://pypi.org/project/combo,67879.0,67879.0,,,,,,,,3.0,,,,,,,,,,,,,,,
699,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2023-06-16 16:12:33.889000,2022-06-08 03:46:02,305.0,,100.0,9.0,14.0,5.0,16.0,550,Make Waffle Charts in Python.,6.0,20,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,244.0,244.0,https://pypi.org/project/pywaffle,3587.0,3771.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,9941.0,,,,,3.0,,,,,,,,,,,,,,,
700,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-05-21 13:13:28.000000,2023-05-21 13:00:38,764.0,5.0,63.0,18.0,111.0,8.0,46.0,546,A simplified framework and utilities for PyTorch.,20.0,20,False,2023-05-21 13:13:28,1.17,36.0,poutyne,,,,['pytorch'],115.0,115.0,https://pypi.org/project/poutyne,6325.0,6325.0,,,,,,,,3.0,,,,,,,,,,,,,,,
701,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-03-27 07:10:33.000000,2023-03-27 07:10:33,410.0,,51.0,59.0,8.0,19.0,24.0,480,Python library assists deep learning on graphs.,17.0,20,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,51.0,51.0,https://pypi.org/project/deepsnap,688.0,688.0,,,,,,,,3.0,10.0,,,,,,,,,,,,,,
702,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2023-05-30 12:58:18.000000,2023-05-30 12:58:18,278.0,17.0,72.0,7.0,8.0,1.0,68.0,435,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,9.0,20,True,,,,featurewiz,,,,,45.0,45.0,https://pypi.org/project/featurewiz,8037.0,8037.0,,,,,,,,3.0,,,,,,,,,,,,,,,
703,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2023-04-12 06:15:20.000000,2023-04-06 01:56:24,986.0,2.0,55.0,8.0,202.0,28.0,95.0,433,A package built on top of Hugging Faces transformers library that makes it easy to utilize state-of-the-art NLP models.,14.0,20,True,2022-02-06 06:58:53,2.4.1,39.0,happytransformer,,,,['huggingface'],174.0,174.0,https://pypi.org/project/happytransformer,4405.0,4405.0,,,,,,,,3.0,,,,,,,,,,,,,,,
704,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-06-16 13:18:03.216000,2023-06-01 02:37:20,636.0,18.0,60.0,32.0,391.0,11.0,91.0,350,IPython/Jupyter notebook module for Vega and Vega-Lite.,14.0,20,True,,,28.0,vega,conda-forge/vega,,,['jupyter'],2.0,2.0,https://pypi.org/project/vega,11533.0,18189.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,559131.0,,,,,3.0,,,,,,,,,,,,,,,
705,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2023-06-16 13:21:17.395000,2023-04-05 19:40:24,6447.0,3.0,131.0,37.0,349.0,43.0,113.0,344,Neuroimaging in Python FMRI analysis package.,66.0,20,True,,,2.0,nipy,conda-forge/nipy,,,,,,https://pypi.org/project/nipy,2012.0,3478.0,https://anaconda.org/conda-forge/nipy,2023-06-16 13:21:17.395,104119.0,,,,,3.0,,,,,,,,,,,,,,,
706,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2023-06-16 19:23:09.531000,2023-06-02 19:34:41,510.0,12.0,36.0,5.0,11.0,5.0,44.0,290,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,12.0,20,False,2022-05-07 07:57:06,0.7.0,6.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],,,https://pypi.org/project/scikit-posthocs,30340.0,49961.0,https://anaconda.org/conda-forge/scikit-posthocs,2023-06-16 19:23:09.531,627903.0,,,,,3.0,36.0,,,,,,,,,,,,,,
707,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2023-06-16 13:14:39.735000,2023-06-05 21:59:57,217.0,2.0,50.0,14.0,194.0,9.0,184.0,266,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",13.0,20,False,,,12.0,pystan,conda-forge/pystan,,,,,,https://pypi.org/project/pystan,1788671.0,1821269.0,https://anaconda.org/conda-forge/pystan,2023-06-16 13:14:39.735,2444860.0,,,,,3.0,,,,,,,,,,,,,,,
708,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:02:54.000000,2018-12-08 15:02:12,153.0,,31.0,9.0,4.0,20.0,29.0,228,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:02:54,0.4.6,12.0,pyfasttext,,,,,343.0,343.0,https://pypi.org/project/pyfasttext,4170.0,4175.0,,,,,,,,3.0,364.0,,,,,,,,,,,,,,
709,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-02-16 21:22:03.000000,2023-02-06 22:03:09,575.0,,19.0,19.0,463.0,68.0,75.0,219,Functional tensors for probabilistic programming.,11.0,20,False,2023-01-23 08:31:45,0.4.5,11.0,funsor,,,,['pytorch'],51.0,51.0,https://pypi.org/project/funsor,1694.0,1694.0,,,,,,,,3.0,,,,,,,,,,,,,,,
710,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2023-06-01 07:36:32.000000,2023-02-07 10:12:31,47.0,,1975.0,146.0,85.0,210.0,283.0,11256,End-to-End Object Detection with Transformers.,26.0,19,True,2020-06-29 16:41:01,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
711,gpt-2-simple,minimaxir/gpt-2-simple,nlp,,https://github.com/minimaxir/gpt-2-simple,https://github.com/minimaxir/gpt-2-simple,,2019-04-13 20:00:52.000,2022-12-14 11:50:45.000000,2022-05-22 02:02:04,149.0,,646.0,75.0,53.0,161.0,100.0,3304,Python package to easily retrain OpenAIs GPT-2 text-generating model on new texts.,21.0,19,False,2021-10-18 02:38:39,0.8.1,17.0,gpt-2-simple,,,,['tensorflow'],,,https://pypi.org/project/gpt-2-simple,4281.0,4290.0,,,,,,,,3.0,487.0,,,,,,,,,,,,,,
712,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27.0,,321.0,77.0,1.0,18.0,7.0,2895,An optimizer that trains as fast as Adam and as good as SGD.,2.0,19,False,2019-03-06 16:44:42,0.0.5,1.0,adabound,,,,['pytorch'],170.0,170.0,https://pypi.org/project/adabound,1660.0,1660.0,,,,,,,,3.0,,,,,,,,,,,,,,,
713,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,406.0,110.0,83.0,62.0,48.0,2873,Deep recommender models using PyTorch.,11.0,19,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,116.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8401.0,,,,,3.0,,,,,,,,,,,,,,,
714,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,4.0,308.0,60.0,242.0,164.0,109.0,2841,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,19,False,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,8078.0,8093.0,,,,,,,,3.0,666.0,,,,,,,,,,,,,,
715,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22.0,,252.0,33.0,18.0,24.0,36.0,2698,A small package to create visualizations of PyTorch execution graphs.,6.0,19,False,,,,,,,,,1182.0,1182.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
716,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-06-27 22:20:44.000000,2023-06-27 22:20:37,573.0,50.0,326.0,37.0,672.0,83.0,71.0,2280,Scenic: A Jax Library for Computer Vision Research and Beyond.,65.0,19,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
717,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171.0,,354.0,86.0,4.0,3.0,18.0,2071,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,19,True,,,,pdftabextract,,,,,45.0,45.0,https://pypi.org/project/pdftabextract,338.0,338.0,,,,,,,,3.0,,,,,,,,,,,,,,,
718,spark-deep-learning,databricks/spark-deep-learning,data-pipelines,,https://github.com/databricks/spark-deep-learning,https://github.com/databricks/spark-deep-learning,Apache-2.0,2017-05-31 17:30:28.000,2023-03-30 20:19:05.000000,2022-03-21 17:12:16,138.0,,460.0,157.0,142.0,78.0,27.0,1974,Deep Learning Pipelines for Apache Spark.,17.0,19,False,2020-01-08 19:50:31,1.6.0,9.0,,,,,['spark'],36.0,36.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
719,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,157.0,47.0,3.0,13.0,15.0,1522,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,19,False,2020-11-18 08:18:54,0.4.0,11.0,lambda-networks,,,,['pytorch'],7.0,7.0,https://pypi.org/project/lambda-networks,2451.0,2451.0,,,,,,,,3.0,,,,,,,,,,,,,,,
720,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000000,2021-03-24 12:22:31,297.0,,197.0,28.0,61.0,47.0,60.0,1036,fastFM: A Library for Factorization Machines.,20.0,19,False,2017-11-22 16:13:16,0.2.11,10.0,fastfm,,,,,109.0,109.0,https://pypi.org/project/fastfm,353.0,358.0,,,,,,,,3.0,569.0,,,,,,,,,,,,,,
721,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000000,2022-02-02 20:33:18,124.0,,139.0,16.0,11.0,41.0,43.0,961,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,,['pytorch'],90.0,90.0,https://pypi.org/project/performer-pytorch,7681.0,7681.0,,,,,,,,3.0,,,,,,,,,,,,,,,
722,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-04-17 18:56:30.000000,2023-04-17 18:56:30,421.0,2.0,177.0,60.0,6.0,13.0,29.0,941,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",4.0,19,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,191.0,191.0,,,,,,,,3.0,,,,,,,,,,,,,,,
