,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,dnf_id,yay_id
728,BatchFlow,analysiscenter/batchflow,data-pipelines,,https://github.com/analysiscenter/batchflow,https://github.com/analysiscenter/batchflow,Apache-2.0,2017-03-13 14:22:53.000,2022-05-26 08:32:09.000000,2022-02-17 12:38:42,4994,,38.0,12.0,544.0,34.0,67.0,175,BatchFlow helps you conveniently work with random or sequential batches of your data and define data processing and..,30.0,19,False,2022-02-17 12:40:23,0.6.0,8.0,batchflow,,,,,2.0,2.0,https://pypi.org/project/batchflow,119.0,119.0,,,,,,,,3.0,,,,,,,,,,,,,,,
729,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2022-05-06 07:00:39.000000,2022-05-06 06:37:14,1184,30.0,29.0,13.0,26.0,4.0,51.0,154,Python Implementation and Extension of RDF2Vec.,6.0,19,False,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,,,https://pypi.org/project/pyrdf2vec,163.0,163.0,,,,,,,,3.0,,,,,,,,,,,,,,,
730,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,,2016-11-30 13:41:26.000,2022-03-16 12:22:35.000000,2022-01-05 13:45:51,493,,1323.0,475.0,18.0,55.0,162.0,6695,A customisable 3D platform for agent-based AI research.,7.0,18,False,2020-12-07 11:26:33,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
731,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-04-28 01:55:08.000000,2022-02-10 07:36:23,432,,446.0,83.0,179.0,97.0,160.0,3178,A high performance and generic framework for distributed DNN training.,19.0,18,True,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,56.0,92.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1261.0,3.0,,,,,,,,,,,,,,,
732,image-match,ProvenanceLabs/image-match,image,,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,,2016-03-08 18:16:45.000,2022-05-14 16:58:36.000000,2021-09-21 13:07:59,405,,381.0,99.0,54.0,54.0,48.0,2737,Quickly search over billions of images.,19.0,18,False,2017-02-06 08:12:01,1.1.2,10.0,image_match,,,,,,,https://pypi.org/project/image_match,561.0,561.0,,,,,,,,3.0,,,,,,,,,,,,,,,
733,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48,299,,395.0,110.0,79.0,62.0,48.0,2729,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,116.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,6877.0,,,,,3.0,,,,,,,,,,,,,,,
734,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2022-05-21 16:17:09.000000,2022-03-27 23:39:16,252,2.0,496.0,87.0,62.0,48.0,253.0,2464,Backtest trading strategies in Python.,15.0,18,False,,,,backtesting,,,,,,,https://pypi.org/project/backtesting,6045.0,6045.0,,,,,,,,3.0,,,,,,,,,,,,,,,
735,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22,,228.0,31.0,18.0,21.0,35.0,2239,A small package to create visualizations of PyTorch execution graphs.,6.0,18,True,,,,,,,,,674.0,674.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
736,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2022-05-25 23:21:45.000000,2022-05-24 23:48:09,791,3.0,62.0,10.0,763.0,113.0,65.0,1573,Version control for machine learning.,17.0,18,True,2021-03-11 20:50:26,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,572.0,572.0,,,,,,,,3.0,,,,,,,,,,,,,,,
737,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2022-05-02 15:48:07.000000,2021-08-03 15:45:16,943,,216.0,42.0,49.0,64.0,166.0,979,A toolbox to iNNvestigate neural networks predictions!.,19.0,18,True,,,,innvestigate,,,,['tensorflow'],,,https://pypi.org/project/innvestigate,366.0,366.0,,,,,,,,3.0,,,,,,,,,,,,,,,
738,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2022-05-06 01:24:13.000000,2022-04-19 03:40:55,617,50.0,91.0,28.0,86.0,6.0,14.0,796,An autoML framework & toolkit for machine learning on graphs.,13.0,18,True,2022-04-22 06:08:57,0.3.1,3.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,6.0,6.0,,,,,,,,3.0,,,,,,,,,,,,,,,
739,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-03-07 13:17:47.000000,2021-08-06 08:18:46,282,,132.0,15.0,22.0,54.0,68.0,793,PyTorch to Keras model convertor.,13.0,18,True,,,1.0,pytorch2keras,,,,,46.0,46.0,https://pypi.org/project/pytorch2keras,742.0,742.0,,,,,,,,3.0,,,,,,,,,,,,,,,
740,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2022-05-13 18:48:13.000000,2022-05-13 18:48:12,83,4.0,165.0,28.0,56.0,,26.0,788,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",15.0,18,True,,,,saliency,,,,['tensorflow'],28.0,28.0,https://pypi.org/project/saliency,629.0,629.0,,,,,,,,3.0,,,,,,,,,,,,,,,
741,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107,,178.0,34.0,15.0,18.0,22.0,782,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,18,True,,,,tffm,,,,['tensorflow'],11.0,11.0,https://pypi.org/project/tffm,1868.0,1868.0,,,,,,,,3.0,,,,,,,,,,,,,,,
742,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2021-10-14 18:44:27.000000,2020-03-17 22:44:47,642,,66.0,23.0,36.0,23.0,21.0,716,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,18,False,2019-06-29 19:21:43,0.64,3.0,test_tube,,,,,,,https://pypi.org/project/test_tube,16758.0,16758.0,,,,,,,,3.0,11.0,,,,,,,,,,,,,,
743,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-05-12 05:04:25.000000,2020-07-03 18:01:17,397,,205.0,29.0,36.0,36.0,19.0,640,An open source python library for scalable Bayesian optimisation.,12.0,18,False,,,,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,31234.0,31234.0,,,,,,,,3.0,,,,,,,,,,,,,,,
744,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2022-05-24 17:00:18.000000,2021-09-16 17:56:31,171,,128.0,31.0,71.0,7.0,54.0,521,Code for the TCAV ML interpretability project.,19.0,18,True,2018-11-21 15:34:40,0.2,2.0,tcav,,,,['tensorflow'],12.0,12.0,https://pypi.org/project/tcav,122.0,122.0,,,,,,,,3.0,,,,,,,,,,,,,,,
745,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-04-10 20:18:08.000000,2020-08-24 17:03:59,1426,,160.0,56.0,19.0,36.0,60.0,514,,13.0,18,False,,,,pyhsmm,,,,,25.0,25.0,https://pypi.org/project/pyhsmm,131.0,131.0,,,,,,,,3.0,,,,,,,,,,,,,,,
746,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2021-12-22 15:04:00.863000,2021-12-21 16:13:08,262,,88.0,9.0,10.0,4.0,12.0,490,Make Waffle Charts in Python.,6.0,18,True,,,4.0,pywaffle,conda-forge/pywaffle,,,,131.0,131.0,https://pypi.org/project/pywaffle,3007.0,3117.0,https://anaconda.org/conda-forge/pywaffle,2021-12-22 15:04:00.863,4535.0,,,,,3.0,,,,,,,,,,,,,,,
747,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362,,89.0,28.0,11.0,35.0,8.0,418,A python library for Bayesian time series modeling.,6.0,18,False,,,,pydlm,,,,,25.0,25.0,https://pypi.org/project/pydlm,32262.0,32262.0,,,,,,,,3.0,,,,,,,,,,,,,,,
748,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:08:48.000000,2021-11-25 23:08:43,204,,79.0,23.0,18.0,5.0,20.0,406,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,True,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,,['sklearn'],10.0,10.0,https://pypi.org/project/caserecommender,185.0,185.0,,,,,,,,3.0,,,,,,,,,,,,,,,
749,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-05-23 17:26:30.000000,2022-05-23 17:26:29,339,8.0,24.0,12.0,144.0,26.0,66.0,366,A High Level API for Deep Learning in JAX.,17.0,18,True,2022-03-23 21:47:54,0.8.6,21.0,elegy,,,,"['tensorflow', 'jax']",,,https://pypi.org/project/elegy,596.0,596.0,,,,,,,,3.0,,,,,,,,,,,,,,,
750,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2022-04-28 02:26:19.000000,2022-04-28 02:26:02,298,5.0,77.0,24.0,5.0,4.0,15.0,345,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,6.0,18,True,,,,autoviml,,,,,16.0,16.0,https://pypi.org/project/autoviml,1869.0,1869.0,,,,,,,,3.0,,,,,,,,,,,,,,,
751,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2022-05-18 11:53:39.000000,2022-05-18 11:53:38,1815,36.0,45.0,11.0,188.0,3.0,84.0,337,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,17.0,18,True,2022-04-12 08:55:43,0.1.0rc5,9.0,pykale,,,,['pytorch'],,,https://pypi.org/project/pykale,56.0,56.0,,,,,,,,3.0,,,,,,,,,,,,,,,
752,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42,,46.0,25.0,19.0,16.0,15.0,332,Logging MXNet data for visualization in TensorBoard.,9.0,18,False,2018-05-22 20:20:50,0.1.0,1.0,mxboard,,,,['mxnet'],143.0,143.0,https://pypi.org/project/mxboard,2481.0,2481.0,,,,,,,,3.0,,,,,,,,,,,,,,,
753,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2022-04-11 14:23:30.000000,2022-04-11 14:23:27,145,1.0,41.0,14.0,1.0,6.0,3.0,321,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,,18,True,,,,suod,,,,,425.0,425.0,https://pypi.org/project/suod,26922.0,26922.0,,,,,,,,3.0,,,,,,,,,,,,,,,
754,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292,,44.0,9.0,37.0,27.0,37.0,315,Data imputations library to preprocess datasets with missing data.,11.0,18,True,,,,impyute,,,,,136.0,136.0,https://pypi.org/project/impyute,5022.0,5022.0,,,,,,,,3.0,,,,,,,,,,,,,,,
755,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2022-04-28 23:30:26.000000,2022-04-28 23:30:20,217,16.0,46.0,12.0,202.0,8.0,2.0,280,a tool that leverages rich metadata and lineage information in MLMD to build a model card.,13.0,18,False,2022-02-24 21:00:01,1.3.0,6.0,model-card-toolkit,,,,,8.0,8.0,https://pypi.org/project/model-card-toolkit,1044.0,1044.0,,,,,,,,3.0,,,,,,,,,,,,,,,
756,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2022-05-23 17:10:19.000000,2022-05-23 17:09:37,284,43.0,21.0,17.0,2.0,4.0,19.0,266,,17.0,18,False,,,,dm-launchpad,,,,['tensorflow'],12.0,12.0,https://pypi.org/project/dm-launchpad,4590.0,4590.0,,,,,,,,3.0,,,,,,,,,,,,,,,
757,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2021-11-15 19:51:57.895000,2021-10-31 08:28:12,619,,62.0,26.0,29.0,25.0,107.0,236,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,18,False,2021-10-31 08:33:47,1.7.6,13.0,somoclu,conda-forge/somoclu,,,,,,https://pypi.org/project/somoclu,973.0,2034.0,https://anaconda.org/conda-forge/somoclu,2021-11-15 19:51:57.895,59467.0,,,,,3.0,1597.0,,,,,,,,,,,,,,
758,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-05-03 14:04:37.000000,2021-05-03 14:04:36,293,,32.0,12.0,36.0,6.0,44.0,208,A library for augmenting annotated audio data.,7.0,18,False,2019-11-15 15:46:12,0.4.1,11.0,muda,,,,,14.0,14.0,https://pypi.org/project/muda,195.0,195.0,,,,,,,,3.0,,,,,,,,,,,,,,,
759,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2022-05-15 04:28:41.000000,2022-05-15 04:28:39,678,5.0,599.0,125.0,214.0,8.0,87.0,6007,You like pytorch? You like micrograd? You love tinygrad!.,59.0,17,True,,,,,,,,['pytorch'],2.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
760,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47,47,,771.0,222.0,24.0,3.0,120.0,5129,Build Graph Nets in Tensorflow.,10.0,17,False,,,,graph-nets,,,,['tensorflow'],,,https://pypi.org/project/graph-nets,734.0,734.0,,,,,,,,3.0,,,,,,,,,,,,,,,
761,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2022-04-27 04:22:32.000000,2022-01-28 07:38:03,142,,528.0,69.0,49.0,21.0,153.0,4127,Model parallel transformers in JAX and Haiku.,23.0,17,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
762,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-03-07 07:43:55.000000,2022-03-07 07:43:44,169,1.0,345.0,88.0,3.0,3.0,18.0,1986,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,2.0,17,True,,,,pdftabextract,,,,,39.0,39.0,https://pypi.org/project/pdftabextract,562.0,562.0,,,,,,,,3.0,,,,,,,,,,,,,,,
763,Mara Pipelines,mara/mara-pipelines,data-pipelines,,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22.000,2022-05-23 12:56:58.000000,2022-04-30 18:07:06,142,1.0,89.0,57.0,53.0,13.0,14.0,1915,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",17.0,17,True,2020-07-31 19:31:29,3.1.1,7.0,mara-pipelines,,,,,9.0,9.0,https://pypi.org/project/mara-pipelines,274.0,274.0,,,,,,,,3.0,,,,,,,,,,,,,,,
764,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31,,155.0,46.0,3.0,12.0,15.0,1503,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,17,False,2020-11-18 08:18:54,0.4.0,11.0,lambda-networks,,,,['pytorch'],6.0,6.0,https://pypi.org/project/lambda-networks,89.0,89.0,,,,,,,,3.0,,,,,,,,,,,,,,,
765,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62,,95.0,40.0,13.0,12.0,9.0,1254,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,17,False,,,,doc2text,,,,,55.0,55.0,https://pypi.org/project/doc2text,418.0,418.0,,,,,,,,3.0,,,,,,,,,,,,,,,
766,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2022-05-10 14:52:43.000000,2022-05-10 14:52:43,118,33.0,131.0,13.0,6.0,16.0,16.0,1032,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,,17,True,2021-08-16 18:42:17,0.1.8,1.0,tez,,,,['pytorch'],25.0,25.0,https://pypi.org/project/tez,660.0,660.0,,,,,,,,3.0,,,,,,,,,,,,,,,
767,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2021-04-05 00:03:18.000000,2020-05-03 16:12:29,469,,107.0,33.0,42.0,16.0,11.0,769,"A program for financial portfolio management, analysis and optimisation.",5.0,17,False,,,5.0,FinQuant,,,,,27.0,27.0,https://pypi.org/project/FinQuant,308.0,308.0,,,,,,,,3.0,,,,,,,,,,,,,,,
768,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2020-04-25 18:38:20.000000,2020-04-25 18:37:42,198,,97.0,24.0,46.0,19.0,34.0,680,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,17,False,,,,matrixprofile-ts,,,,,18.0,18.0,https://pypi.org/project/matrixprofile-ts,1067.0,1067.0,,,,,,,,3.0,,,,,,,,,,,,,,,
769,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2022-04-07 20:52:55.000000,2022-04-07 20:49:56,235,1.0,33.0,12.0,13.0,8.0,15.0,641,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,17,True,2021-12-11 21:24:11,1.0,15.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],7.0,7.0,https://pypi.org/project/tensor-sensor,1712.0,1751.0,https://anaconda.org/conda-forge/tensor-sensor,2021-12-11 23:37:02.831,275.0,,,,,3.0,,,,,,,,,,,,,,,
770,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2021-10-13 21:04:50.000000,2021-10-13 21:05:33,5078,,69.0,19.0,57.0,2.0,13.0,617,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,True,2021-10-06 07:29:20,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,3276.0,3276.0,,,,,,,,3.0,19.0,,,,,,,,,,,,,,
771,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2022-05-11 10:03:15.285000,2021-04-11 07:50:00,405,,27.0,19.0,38.0,4.0,14.0,594,A graph-based functional API for building complex scikit-learn pipelines.,2.0,17,False,,,11.0,baikal,conda-forge/cython-blis,,,,3.0,3.0,https://pypi.org/project/baikal,455.0,39386.0,https://anaconda.org/conda-forge/cython-blis,2022-05-11 10:03:15.285,1479406.0,,,,,3.0,,,,,,,,,,,,,,,
772,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-03-15 12:38:43.000000,2022-03-15 12:38:01,256,9.0,88.0,18.0,18.0,3.0,26.0,558,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,17,False,2022-03-15 07:18:19,0.1.0,5.0,textflint,,,,,3.0,3.0,https://pypi.org/project/textflint,59.0,59.0,,,,,,,,3.0,,,,,,,,,,,,,,,
773,kale,kubeflow-kale/kale,data-pipelines,,https://github.com/kubeflow-kale/kale,https://github.com/kubeflow-kale/kale,Apache-2.0,2019-01-24 17:58:44.000,2022-05-24 17:22:24.000000,2021-10-20 12:44:09,644,,106.0,17.0,264.0,83.0,74.0,534,Kubeflows superfood for Data Scientists.,10.0,17,True,2021-05-19 12:53:14,0.7.0,7.0,kubeflow-kale,,,,['jupyter'],,,https://pypi.org/project/kubeflow-kale,991.0,991.0,,,,,,,,3.0,,,,,,,,,,,,,,,
774,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2022-05-02 19:33:52.000000,2022-02-13 22:22:57,250,,80.0,15.0,13.0,9.0,62.0,432,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",6.0,17,True,,,2.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,1185.0,1185.0,,,,,,,,3.0,,,,,,,,,,,,,,,
775,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2022-05-25 05:15:50.000000,2021-10-10 00:13:26,273,,57.0,16.0,123.0,16.0,129.0,401,A Python library for dynamic classifier and ensemble selection.,13.0,17,True,,,,deslib,,,,['sklearn'],25.0,25.0,https://pypi.org/project/deslib,550.0,550.0,,,,,,,,3.0,,,,,,,,,,,,,,,
776,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178,,34.0,10.0,29.0,13.0,17.0,389,A python package for animating plots build on matplotlib.,7.0,17,False,2019-03-05 21:32:47,0.4.1,7.0,animatplot,conda-forge/animatplot,,,,35.0,35.0,https://pypi.org/project/animatplot,198.0,401.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,7934.0,,,,,3.0,,,,,,,,,,,,,,,
