,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
844,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2022-06-22 14:31:29.000000,2022-06-22 14:31:29,54,12.0,24.0,7.0,4.0,,10.0,430,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",3.0,14,True,,,,rliable`,,,,,11.0,11.0,https://pypi.org/project/rliable`,,,,,,,,,,3.0,,,,,,,,,,,,,,,
845,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2022-02-26 01:11:41.000000,2020-09-25 16:15:35,254,,48.0,20.0,80.0,10.0,12.0,428,"Research workflows made easy, locally and in the Cloud.",9.0,14,False,2020-09-12 19:40:54,0.4.1,6.0,caliban,,,,,,,https://pypi.org/project/caliban,62.0,62.0,,,,,,,,3.0,,,,,,,,,,,,,,,
846,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2022-01-07 11:24:14.000000,2018-08-29 15:31:30,15,,51.0,21.0,6.0,6.0,,365,Tool to generate adversarial text examples and test machine learning models against them.,5.0,14,False,2018-08-08 19:27:32,1.1,2.0,Adversary,conda-forge/artificial-adversary,,,,7.0,7.0,https://pypi.org/project/Adversary,37.0,164.0,https://anaconda.org/conda-forge/artificial-adversary,2021-04-30 19:05:10.636,2934.0,,,,,3.0,,,,,,,,,,,,,,,
847,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2022-06-23 14:06:58.000000,2021-12-06 17:38:41,146,,57.0,19.0,153.0,35.0,16.0,323,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,14,True,2021-12-07 15:12:02,0.1.3,3.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,109.0,109.0,,,,,,,,3.0,,,,,,,,,,,,,,,
848,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2022-06-15 17:49:41.000000,2022-06-15 17:49:41,94,2.0,20.0,14.0,122.0,14.0,44.0,259,A collection of tools for neural compression enthusiasts.,3.0,14,False,2022-01-12 14:54:17,0.2.1,3.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,41.0,41.0,,,,,,,,3.0,,,,,,,,,,,,,,,
849,NeuralQA,victordibia/neuralqa,nlp,,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000,2022-06-01 20:16:17.000000,2020-12-16 17:41:37,312,,30.0,5.0,64.0,20.0,8.0,220,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,14,False,,,,neuralqa,,,,,4.0,4.0,https://pypi.org/project/neuralqa,39.0,39.0,,,,,,,,3.0,,,,,,,,,,,,,,,
850,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2022-06-02 03:48:06.000000,2022-06-02 03:34:29,20,2.0,16.0,5.0,8.0,1.0,6.0,148,A Python module to convert natural language numerics into ints and floats.,3.0,14,False,2021-04-03 04:30:46,0.2.0,2.0,numerizer,,,,,21.0,21.0,https://pypi.org/project/numerizer,4088.0,4088.0,,,,,,,,3.0,,,,,,,,,,,,,,,
851,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2022-05-13 22:44:57.000000,2021-07-09 18:47:52,275,,9.0,4.0,3.0,,,113,Data Analysis Baseline Library.,21.0,14,False,,,,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,4500.0,4500.0,,,,,,,,3.0,,,,,,,,,,,,,,,
852,datajob,vincentclaes/datajob,data-pipelines,,https://github.com/vincentclaes/datajob,https://github.com/vincentclaes/datajob,Apache-2.0,2020-10-22 19:07:31.000,2022-05-31 13:57:49.000000,2022-05-31 13:57:40,399,5.0,15.0,4.0,73.0,17.0,40.0,93,Build and deploy a serverless data pipeline on AWS with no effort.,7.0,14,False,2021-08-13 11:24:03,0.10.1,11.0,datajob,,,,,,,https://pypi.org/project/datajob,53.0,53.0,,,,,,,,3.0,,,,,,,,,,,,,,,
853,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2022-06-22 04:14:15.000000,2022-01-27 17:01:19,162,,18.0,22.0,35.0,8.0,4.0,90,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",12.0,14,False,,,,collie,,,,['pytorch'],12.0,12.0,https://pypi.org/project/collie,27.0,27.0,,,,,,,,3.0,,,,,,,,,,,,,,,
854,LazyCluster,ml-tooling/lazycluster,distributed-ml,,https://github.com/ml-tooling/lazycluster,https://github.com/ml-tooling/lazycluster,Apache-2.0,2019-08-07 08:05:13.000,2022-06-22 04:08:37.000000,2021-08-19 13:59:11,444,,9.0,5.0,16.0,,,43,Distributed machine learning made simple.,2.0,14,False,2020-12-14 15:25:59,0.2.4,2.0,lazycluster,,,,,13.0,13.0,https://pypi.org/project/lazycluster,33.0,33.0,,,,,,,,3.0,,,,,,,,,,,,,,,
855,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2022-06-22 04:41:15.000000,2022-06-21 16:40:16,242,135.0,5.0,1.0,93.0,,,40,Low-code feature search library for supervised machine learning searches through thousands of ready-to-use features..,8.0,14,False,,,,upgini,,,,,,,https://pypi.org/project/upgini,2592.0,2592.0,,,,,,,,3.0,,,,,,,,,,,,,,,
856,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2022-06-14 07:05:45.491000,2021-08-06 12:03:40,126,,7.0,1.0,1.0,,,19,Feature engineering package with sklearn like functionality.,24.0,14,False,,,13.0,feature_engine,conda-forge/feature_engine,,,,,,https://pypi.org/project/feature_engine,99590.0,100060.0,https://anaconda.org/conda-forge/feature_engine,2022-06-14 07:05:45.491,10354.0,,,,,3.0,,-9.0,,,,,,,,,,,,,
857,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,,2017-10-08 11:20:23.000,2021-09-29 09:46:39.000000,2021-04-06 08:24:50,113,,884.0,98.0,25.0,,347.0,3075,An Open-Source Package for Knowledge Embedding (KE).,10.0,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
858,ENAS,carpedm20/ENAS-pytorch,hyperopt,,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000,2020-12-09 18:13:03.000000,2020-06-16 07:23:32,53,,469.0,113.0,11.0,37.0,7.0,2560,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
859,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2021-06-28 17:42:41.000000,2021-04-29 13:46:13,117,,166.0,38.0,9.0,7.0,3.0,1181,A web app to generate template code for machine learning.,3.0,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
860,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,,2020-10-14 05:01:35.000,2022-03-25 19:14:18.000000,2022-03-25 19:14:18,70,,119.0,20.0,13.0,4.0,24.0,1058,Platform for designing and evaluating Graph Neural Networks (GNN).,5.0,13,False,2022-03-24 23:28:17,0.4.0,2.0,graphgym,,,,,2.0,2.0,https://pypi.org/project/graphgym,67.0,68.0,,,,,,,,3.0,13.0,,,,,,,,,,,,,,
861,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2021-01-14 02:19:03.000000,2021-01-14 02:18:46,15,,135.0,29.0,,41.0,58.0,1052,GraphVite: A General and High-performance Graph Embedding System.,,13,False,,,4.0,,milagraph/graphvite,,,,,,,,125.0,https://anaconda.org/milagraph/graphvite,2020-03-19 18:21:30.972,4274.0,,,,,3.0,,,,,,,,,,,,,,,
862,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170,,40.0,26.0,4.0,4.0,2.0,655,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,13,False,,,,SpeedTorch,,,,['pytorch'],3.0,3.0,https://pypi.org/project/SpeedTorch,66.0,66.0,,,,,,,,3.0,,,,,,,,,,,,,,,
863,atspy,firmai/atspy,time-series-data,,https://github.com/firmai/atspy,https://github.com/firmai/atspy,,2020-01-28 05:00:10.000,2022-06-22 01:00:06.000000,2021-12-18 09:26:18,99,,86.0,22.0,17.0,18.0,2.0,447,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,13,False,2020-11-12 16:10:48,zen,1.0,atspy,,,,,6.0,6.0,https://pypi.org/project/atspy,1549.0,1549.0,,,,,,,,3.0,,,,,,,,,,,,,,,
864,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2022-06-08 17:14:20.000000,2022-06-08 17:14:16,64,3.0,48.0,16.0,50.0,6.0,9.0,397,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",3.0,13,True,,,,vizseq,,,,,6.0,6.0,https://pypi.org/project/vizseq,87.0,87.0,,,,,,,,3.0,,,,,,,,,,,,,,,
865,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2022-05-26 20:16:35.000000,2020-02-19 07:57:17,213,,82.0,37.0,45.0,4.0,12.0,393,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,13,False,,,,openrec,,,,,1.0,1.0,https://pypi.org/project/openrec,11.0,11.0,,,,,,,,3.0,,,,,,,,,,,,,,,
866,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149,,38.0,15.0,39.0,1.0,12.0,373,High-level batteries-included neural network training library for Pytorch.,4.0,13,False,2021-10-22 03:16:49,0.6.5,8.0,pywick,,,,['pytorch'],6.0,6.0,https://pypi.org/project/pywick,26.0,26.0,,,,,,,,3.0,,,,,,,,,,,,,,,
867,ptgnn,microsoft/ptgnn,graph,,https://github.com/microsoft/ptgnn,https://github.com/microsoft/ptgnn,MIT,2020-05-12 08:42:30.000,2022-02-01 17:31:29.000000,2022-02-01 17:31:29,99,,39.0,11.0,17.0,,5.0,333,A PyTorch Graph Neural Network Library.,7.0,13,True,2021-10-21 21:42:15,0.10.4,16.0,ptgnn,,,,['pytorch'],1.0,1.0,https://pypi.org/project/ptgnn,107.0,107.0,,,,,,,,3.0,,,,,,,,,,,,,,,
868,TransferNLP,feedly/transfer-nlp,nlp,,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000,2020-05-28 17:32:42.000000,2020-05-28 17:31:53,465,,17.0,13.0,57.0,3.0,20.0,288,NLP library designed for reproducible experimentation management.,7.0,13,False,2020-05-28 17:32:42,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,92.0,92.0,,,,,,,,3.0,,,,,,,,,,,,,,,
869,tsaug,arundo/tsaug,time-series-data,,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000,2020-04-17 02:55:58.000000,2020-04-17 02:46:38,10,,30.0,10.0,7.0,8.0,3.0,245,A Python package for time series augmentation.,4.0,13,False,2020-04-17 02:49:57,0.2.1,4.0,tsaug,,,,,,,https://pypi.org/project/tsaug,1061.0,1061.0,,,,,,,,3.0,,,,,,,,,,,,,,,
870,ONNX-T5,abelriboulot/onnxt5,nlp,,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000,2021-01-28 09:24:53.000000,2021-01-28 09:24:52,74,,23.0,6.0,4.0,7.0,8.0,200,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",3.0,13,False,2021-01-28 09:24:24,0.1.9,9.0,onnxt5,,,,,1.0,1.0,https://pypi.org/project/onnxt5,113.0,113.0,,,,,,,,3.0,,,,,,,,,,,,,,,
871,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2022-01-08 12:10:11.000000,2020-06-02 21:10:26,51,,22.0,11.0,14.0,6.0,4.0,195,Draw interactive NetworkX graphs with Altair.,3.0,13,False,,,,nx-altair,,,,['jupyter'],,,https://pypi.org/project/nx-altair,2899.0,2899.0,,,,,,,,3.0,,,,,,,,,,,,,,,
872,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000,2022-06-01 22:02:31.000000,2021-03-03 01:30:06,79,,22.0,21.0,33.0,1.0,5.0,186,An automatic ML model optimization tool.,11.0,13,False,2021-03-03 02:00:23,2.0,3.0,auptimizer,,,,,,,https://pypi.org/project/auptimizer,61.0,61.0,,,,,,,,3.0,,,,,,,,,,,,,,,
873,flupy,olirice/flupy,data-pipelines,,https://github.com/olirice/flupy,https://github.com/olirice/flupy,,2018-01-06 16:46:04.000,2022-02-18 14:51:19.000000,2022-02-17 15:29:05,197,,12.0,7.0,16.0,,9.0,171,Fluent data pipelines for python and your shell.,6.0,13,False,,,,flupy,,,,,,,https://pypi.org/project/flupy,66265.0,66265.0,,,,,,,,3.0,,,,,,,,,,,,,,,
874,HugsVision,qanastek/HugsVision,image,,https://github.com/qanastek/HugsVision,https://github.com/qanastek/HugsVision,MIT,2021-08-12 21:46:08.000,2022-05-24 07:02:25.000000,2021-12-25 03:44:33,70,,15.0,4.0,2.0,15.0,22.0,162,HugsVision is a easy to use huggingface wrapper for state-of-the-art computer vision.,2.0,13,False,,,,hugsvision,,,,['huggingface'],3.0,3.0,https://pypi.org/project/hugsvision,427.0,427.0,,,,,,,,3.0,,,,,,,,,,,,,,,
875,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:48:51.000000,2018-11-23 09:47:34,69,,33.0,14.0,54.0,13.0,50.0,133,"Lightweight, Python library for fast and reproducible experimentation.",5.0,13,False,2018-11-23 09:48:51,0.1.16,16.0,steppy,,,,,,,https://pypi.org/project/steppy,25.0,25.0,,,,,,,,3.0,,,,,,,,,,,,,,,
876,ModelChimp,ModelChimp/modelchimp,ml-experiments,,https://github.com/ModelChimp/modelchimp,https://github.com/ModelChimp/modelchimp,BSD-2-Clause,2018-11-05 08:39:03.000,2022-06-22 23:10:19.000000,2021-08-01 07:11:57,363,,12.0,3.0,977.0,4.0,10.0,125,Experiment tracking for machine and deep learning projects.,3.0,13,False,2019-04-09 10:43:15,0.4.0,3.0,modelchimp,,modelchimp/modelchimp-server,,,,,https://pypi.org/project/modelchimp,90.0,105.0,,,,https://hub.docker.com/r/modelchimp/modelchimp-server,2019-04-09 10:15:09.532793,,657.0,3.0,,,,,,,,,,,,,,,
877,contextual-ai,SAP/contextual-ai,interpretability,,https://github.com/SAP/contextual-ai,https://github.com/SAP/contextual-ai,Apache-2.0,2020-05-12 07:15:56.000,2022-06-22 02:09:01.000000,2021-11-11 10:53:33,630,,10.0,11.0,22.0,1.0,11.0,81,"Contextual AI adds explainability to different stages of machine learning pipelines - data, training, and inference -..",12.0,13,False,,,2.0,contextual-ai,,,,,,,https://pypi.org/project/contextual-ai,241.0,241.0,,,,,,,,3.0,,,,,,,,,,,,,,,
878,spacy-dbpedia-spotlight,MartinoMensio/spacy-dbpedia-spotlight,nlp,,https://github.com/MartinoMensio/spacy-dbpedia-spotlight,https://github.com/MartinoMensio/spacy-dbpedia-spotlight,MIT,2020-04-29 19:35:04.000,2022-04-26 09:05:08.000000,2022-04-26 09:05:04,25,8.0,8.0,6.0,3.0,2.0,7.0,67,A spaCy wrapper for DBpedia Spotlight.,4.0,13,False,2021-04-12 13:25:07,0.2.1,2.0,spacy-dbpedia-spotlight,,,,['spacy'],,,https://pypi.org/project/spacy-dbpedia-spotlight,700.0,700.0,,,,,,,,3.0,,,,,,,,,,,,,,,
879,model_search,google/model_search,hyperopt,,https://github.com/google/model_search,https://github.com/google/model_search,Apache-2.0,2021-01-19 18:26:34.000,2022-02-09 22:20:12.000000,2022-02-09 22:20:11,9,,357.0,97.0,13.0,35.0,15.0,3206,AutoML algorithms for model architecture search at scale.,,12,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
880,surpriver,tradytics/surpriver,financial-data,,https://github.com/tradytics/surpriver,https://github.com/tradytics/surpriver,GPL-3.0,2020-08-30 07:56:22.000,2021-08-13 08:02:31.000000,2020-09-21 04:32:05,64,,276.0,86.0,11.0,9.0,6.0,1467,Find big moving stocks before they move using machine learning and anomaly detection.,6.0,12,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
881,Maze,enlite-ai/maze,reinforcement-learning,,https://github.com/enlite-ai/maze,https://github.com/enlite-ai/maze,Custom,2021-02-11 08:26:37.000,2022-06-22 11:25:21.000000,2021-12-13 15:30:15,947,,6.0,7.0,24.0,,2.0,209,Maze Applied Reinforcement Learning Framework.,3.0,12,False,2021-12-13 15:34:32,0.1.8,9.0,maze-rl,,enliteai/maze,,['pytorch'],1.0,1.0,https://pypi.org/project/maze-rl,24.0,38.0,,,,https://hub.docker.com/r/enliteai/maze,2021-06-24 21:00:27.801118,,236.0,3.0,,,,,,,,,,,,,,,
882,textvec,textvec/textvec,nlp,,https://github.com/textvec/textvec,https://github.com/textvec/textvec,MIT,2018-04-12 14:03:53.000,2022-06-21 21:17:36.000000,2020-12-03 14:23:04,70,,22.0,8.0,15.0,3.0,6.0,186,Text vectorization tool to outperform TFIDF for classification tasks.,9.0,12,False,2019-09-12 07:41:04,2.0,1.0,textvec,,,,['sklearn'],4.0,4.0,https://pypi.org/project/textvec,18.0,18.0,,,,,,,,3.0,,,,,,,,,,,,,,,
883,Torch Points 3D,nicolas-chaulet/torch-points3d,image,,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2022-01-09 14:41:37.000,2021-12-10 20:17:18.000000,2021-12-10 20:17:18,1788,,16.0,,,,,77,Pytorch framework for doing deep learning on point clouds.,29.0,12,False,,,,torch-points3d,,,,['pytorch'],,,https://pypi.org/project/torch-points3d,731.0,731.0,,,,,,,,3.0,,,,,,,,,,,,,,,
884,Botflow,kkyon/botflow,data-pipelines,,https://github.com/kkyon/botflow,https://github.com/kkyon/botflow,,2018-08-20 03:13:31.000,2020-12-31 09:03:22.000000,2019-05-23 14:40:50,192,,101.0,55.0,28.0,3.0,2.0,1184,"Python Fast Dataflow programming framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative..",11.0,11,False,,,,botflow,,,,,1.0,1.0,https://pypi.org/project/botflow,21.0,21.0,,,,,,,,3.0,,,,,,,,,,,,,,,
885,Devol,joeddav/devol,hyperopt,,https://github.com/joeddav/devol,https://github.com/joeddav/devol,MIT,2017-02-10 03:07:54.000,2020-07-05 21:56:59.000000,2020-07-05 21:56:58,116,,110.0,45.0,12.0,7.0,20.0,940,Genetic neural architecture search with Keras.,18.0,11,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
886,PySparNN,facebookresearch/pysparnn,nn-search,,https://github.com/facebookresearch/pysparnn,https://github.com/facebookresearch/pysparnn,BSD-3-Clause,2016-03-28 20:43:42.000,2020-10-02 06:01:01.000000,2018-01-31 16:50:23,147,,144.0,40.0,7.0,15.0,14.0,900,Approximate Nearest Neighbor Search for Sparse Data in Python!.,5.0,11,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
887,Headliner,as-ideas/headliner,nlp,,https://github.com/as-ideas/headliner,https://github.com/as-ideas/headliner,,2019-09-30 11:33:28.000,2021-03-26 07:19:57.000000,2020-02-14 09:03:27,276,,41.0,16.0,7.0,1.0,13.0,232,Easy training and deployment of seq2seq models.,2.0,11,False,,,,headliner,,,,,3.0,3.0,https://pypi.org/project/headliner,217.0,217.0,,,,,,,,3.0,,,,,,,,,,,,,,,
888,TorchDrift,torchdrift/torchdrift,pytorch-utils,,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000,2022-06-09 19:34:49.000000,2022-06-09 19:29:47,34,1.0,10.0,10.0,5.0,4.0,5.0,221,Drift Detection for your PyTorch Models.,2.0,11,False,,,,torchdrift,,,,['pytorch'],18.0,18.0,https://pypi.org/project/torchdrift,80.0,80.0,,,,,,,,3.0,,,,,,,,,,,,,,,
889,autodist,petuum/autodist,distributed-ml,,https://github.com/petuum/autodist,https://github.com/petuum/autodist,Apache-2.0,2020-06-29 19:45:38.000,2022-02-11 03:20:37.000000,2021-01-28 00:04:40,208,,23.0,16.0,50.0,11.0,1.0,122,Simple Distributed Deep Learning on TensorFlow.,11.0,11,False,,,2.0,autodist,,,,['tensorflow'],,,https://pypi.org/project/autodist,54.0,54.0,,,,,,,,3.0,,,,,,,,,,,,,,,
890,DeepNeuro,QTIM-Lab/DeepNeuro,medical-data,,https://github.com/QTIM-Lab/DeepNeuro,https://github.com/QTIM-Lab/DeepNeuro,MIT,2017-06-01 19:36:34.000,2020-06-24 13:00:15.000000,2020-06-24 13:00:14,285,,34.0,15.0,18.0,25.0,16.0,112,A deep learning python package for neuroimaging data. Made by:.,6.0,11,False,,,,deepneuro,,,,,1.0,1.0,https://pypi.org/project/deepneuro,21.0,21.0,,,,,,,,3.0,,,,,,,,,,,,,,,
891,Attribution Priors,suinleelab/attributionpriors,interpretability,,https://github.com/suinleelab/attributionpriors,https://github.com/suinleelab/attributionpriors,MIT,2019-06-24 23:54:24.000,2021-03-19 19:43:58.000000,2021-03-19 19:43:51,72,,10.0,5.0,,2.0,3.0,99,Tools for training explainable models using attribution priors.,6.0,11,False,2021-03-16 17:47:18,1.0.0,1.0,attributionpriors,,,,"['tensorflow', 'pytorch']",3.0,3.0,https://pypi.org/project/attributionpriors,23.0,23.0,,,,,,,,3.0,,,,,,,,,,,,,,,
892,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,,2022-01-04 10:29:46.000,2022-06-23 07:34:17.000000,2022-06-21 16:49:12,107,58.0,6.0,3.0,1.0,37.0,32.0,46,dstack: continuous training in the cloud.,,11,False,,,,dstack,,,,,,,https://pypi.org/project/dstack,1047.0,1047.0,,,,,,,,3.0,,,,,,,,,,,,,,,
893,Mozart,aashrafh/Mozart,ocr,,https://github.com/aashrafh/Mozart,https://github.com/aashrafh/Mozart,Apache-2.0,2020-12-14 11:49:14.000,2021-05-05 17:21:44.000000,2021-05-05 17:21:44,60,,57.0,17.0,5.0,3.0,8.0,378,An optical music recognition (OMR) system. Converts sheet music to a machine-readable version.,5.0,10,False,,,,,,,,['sklearn'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
894,Hypermax,electricbrainio/hypermax,hyperopt,,https://github.com/electricbrainio/hypermax,https://github.com/electricbrainio/hypermax,BSD-3-Clause,2018-07-27 18:43:01.000,2020-08-02 18:08:50.000000,2020-08-02 18:08:46,207,,14.0,12.0,5.0,3.0,2.0,103,"Better, faster hyper-parameter optimization.",9.0,10,False,,,,hypermax,,,,,4.0,4.0,https://pypi.org/project/hypermax,32.0,32.0,,,,,,,,3.0,,,,,,,,,,,,,,,
