,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
824,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2022-10-17 14:02:09.602000,2022-07-05 18:46:07,196.0,,9.0,1.0,1.0,,,25.0,Feature engineering package with sklearn like functionality.,36.0,16,False,,,14.0,feature_engine,conda-forge/feature_engine,,,,,,https://pypi.org/project/feature_engine,129509.0,130214.0,https://anaconda.org/conda-forge/feature_engine,2022-10-17 14:02:09.602,18347.0,,,,,3.0,,,,,,-7.0,,,,,,,,,
825,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2022-09-23 21:45:38.000000,2018-09-19 19:27:00,59.0,,780.0,76.0,33.0,98.0,59.0,2876.0,Representation learning on large graphs using stochastic graph convolutions.,9.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
826,Euler,alibaba/euler,graph,,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000,2022-06-26 20:58:20.000000,2020-07-29 05:53:01,8.0,,548.0,138.0,25.0,214.0,102.0,2796.0,A distributed graph deep learning framework.,3.0,15,False,2020-07-07 02:24:18,2.0.0,2.0,euler-gl,,,,['tensorflow'],,,https://pypi.org/project/euler-gl,11.0,11.0,,,,,,,,3.0,,,,,,,,,,,,,,,
827,automl-gs,minimaxir/automl-gs,hyperopt,,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14,102.0,,164.0,59.0,10.0,24.0,6.0,1789.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,15,False,2019-04-05 06:51:04,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,16.0,16.0,,,,,,,,3.0,33.0,,,,,,,,,,,,,,
828,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,260.0,51.0,13.0,19.0,13.0,1479.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,15,False,,,,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,35.0,62.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1673.0,3.0,,,,,,,,,,,,,,,
829,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2022-09-23 22:00:00.000000,2022-08-08 02:56:23,378.0,2.0,244.0,56.0,59.0,8.0,30.0,1265.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,15,True,,,,advbox,,,,,,,https://pypi.org/project/advbox,19.0,19.0,,,,,,,,3.0,,,,,,,,,,,,,,,
830,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,128.0,43.0,5.0,2.0,7.0,859.0,XAI - An eXplainability toolbox for machine learning.,3.0,15,True,2021-10-30 06:35:19,0.1.0,1.0,xai,,,,,19.0,19.0,https://pypi.org/project/xai,105.0,105.0,,,,,,,,3.0,,,,,,,,,,,,,,,
831,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2022-06-10 23:07:53.000000,2022-06-10 23:04:56,813.0,,178.0,47.0,667.0,11.0,27.0,761.0,Translate - a PyTorch Language Library.,87.0,15,True,,,,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,6.0,6.0,,,,,,,,3.0,,,,,,,,,,,,,,,
832,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47.0,,101.0,26.0,10.0,22.0,51.0,721.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,15,True,,,,anchor_exp,,,,,,,https://pypi.org/project/anchor_exp,1382.0,1382.0,,,,,,,,3.0,,,,,,,,,,,,,,,
833,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2021-11-15 17:46:29.000000,2019-10-21 07:52:07,46.0,,51.0,29.0,11.0,9.0,15.0,624.0,Log TensorBoard events without touching TensorFlow.,5.0,15,False,,,,tensorboard_logger,,,,,,,https://pypi.org/project/tensorboard_logger,11464.0,11464.0,,,,,,,,3.0,,,,,,,,,,,,,,,
834,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2020-11-05 21:20:52.000000,2019-03-27 03:17:24,122.0,,105.0,70.0,5.0,14.0,19.0,399.0,semantic similarity framework for knowledge graph.,5.0,15,False,,,,sematch,,,,,34.0,34.0,https://pypi.org/project/sematch,169.0,169.0,,,,,,,,3.0,,,,,,,,,,,,,,,
835,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64.0,,45.0,16.0,7.0,15.0,4.0,367.0,Topological Data Analysis for Python.,4.0,15,False,2021-08-03 00:22:58,1.0.0,4.0,scikit-tda,,,,['sklearn'],33.0,33.0,https://pypi.org/project/scikit-tda,1582.0,1582.0,,,,,,,,3.0,,,,,,,,,,,,,,,
836,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,29.0,10.0,121.0,27.0,150.0,340.0,Open source production model management tool for data scientists.,6.0,15,False,,,,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,55.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,
837,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2022-09-15 18:52:06.000000,2022-09-15 18:52:06,185.0,1.0,41.0,8.0,13.0,9.0,17.0,320.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,15,True,2021-02-07 11:06:21,2.407,21.0,explainx,,,,,,,https://pypi.org/project/explainx,2109.0,2109.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,,
838,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,,2020-05-04 17:58:14.000,2022-10-14 05:03:42.000000,2021-11-19 06:05:15,700.0,,18.0,14.0,261.0,70.0,175.0,290.0,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,15,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,2698.0,2698.0,,,,,,,,3.0,,,,,,,,,,,,,,,
839,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2022-06-02 03:48:06.000000,2022-06-02 03:34:29,20.0,,18.0,6.0,8.0,1.0,6.0,181.0,A Python module to convert natural language numerics into ints and floats.,3.0,15,False,2021-04-03 04:30:46,0.2.0,2.0,numerizer,,,,,24.0,24.0,https://pypi.org/project/numerizer,1813.0,1813.0,,,,,,,,3.0,,,,,,,,,,,,,,,
840,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,,2017-10-08 11:20:23.000,2022-10-15 03:36:47.000000,2021-04-06 08:24:50,113.0,,910.0,98.0,26.0,5.0,349.0,3213.0,An Open-Source Package for Knowledge Embedding (KE).,10.0,14,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
841,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2022-06-21 21:24:15.000000,2019-08-12 10:56:27,98.0,,478.0,66.0,25.0,2.0,96.0,1600.0,An Open-Source Package for Network Embedding (NE).,10.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
842,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,medical-data,,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000,2022-06-22 00:01:41.000000,2022-04-04 08:29:54,41.0,,285.0,52.0,15.0,37.0,85.0,1162.0,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,14,True,,,,,,,,['pytorch'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
843,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2022-07-19 22:06:41.000000,2021-04-02 03:03:34,211.0,,180.0,38.0,37.0,52.0,34.0,953.0,Entity Linker solution.,16.0,14,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
844,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2022-10-18 03:09:33.000000,2022-04-19 03:40:55,617.0,,102.0,29.0,91.0,10.0,15.0,849.0,An autoML framework & toolkit for machine learning on graphs.,13.0,14,True,2022-04-22 06:08:57,0.3.1,3.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,2.0,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,
845,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2022-04-01 08:52:48.000000,2021-04-16 18:50:54,57.0,,114.0,49.0,20.0,13.0,9.0,793.0,A medical imaging framework for Pytorch.,8.0,14,False,2018-11-24 00:33:11,0.2,1.0,medicaltorch,,,,['pytorch'],12.0,12.0,https://pypi.org/project/medicaltorch,140.0,140.0,,,,,,,,3.0,,,,,,,,,,,,,,,
846,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2022-03-10 20:23:05.000000,2022-03-10 20:22:58,23.0,,53.0,18.0,6.0,1.0,7.0,769.0,MADGRAD Optimization Method.,2.0,14,True,,,,madgrad,,,,['pytorch'],33.0,33.0,https://pypi.org/project/madgrad,7014.0,7014.0,,,,,,,,3.0,,,,,,,,,,,,,,,
847,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2022-04-27 12:35:27.000000,2022-04-27 12:35:27,27.0,,68.0,17.0,29.0,3.0,16.0,660.0,Leave One Feature Out Importance.,3.0,14,True,,,,lofo-importance,,,,,21.0,21.0,https://pypi.org/project/lofo-importance,781.0,781.0,,,,,,,,3.0,,,,,,,,,,,,,,,
848,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2022-02-26 01:11:41.000000,2020-09-25 16:15:35,254.0,,51.0,19.0,80.0,12.0,13.0,439.0,"Research workflows made easy, locally and in the Cloud.",9.0,14,False,2020-09-12 19:40:54,0.4.1,6.0,caliban,,,,,,,https://pypi.org/project/caliban,68.0,68.0,,,,,,,,3.0,,,,,,,,,,,,,,,
849,bodywork-core,bodywork-ml/bodywork-core,data-pipelines,,https://github.com/bodywork-ml/bodywork-core,https://github.com/bodywork-ml/bodywork-core,AGPL-3.0,2020-11-17 11:38:17.000,2022-07-05 23:22:23.000000,2022-07-04 09:38:06,946.0,,17.0,9.0,119.0,20.0,57.0,404.0,"ML pipeline orchestration and model deployments on Kubernetes, made really easy.",4.0,14,False,,,,bodywork,,,,,10.0,10.0,https://pypi.org/project/bodywork,264.0,264.0,,,,,,,,3.0,,,,,,,,,,,,,,,
850,ptgnn,microsoft/ptgnn,graph,,https://github.com/microsoft/ptgnn,https://github.com/microsoft/ptgnn,MIT,2020-05-12 08:42:30.000,2022-02-01 17:31:29.000000,2022-02-01 17:31:29,99.0,,40.0,11.0,17.0,,5.0,357.0,A PyTorch Graph Neural Network Library.,7.0,14,True,2021-10-21 21:42:15,0.10.4,16.0,ptgnn,,,,['pytorch'],1.0,1.0,https://pypi.org/project/ptgnn,152.0,152.0,,,,,,,,3.0,,,,,,,,,,,,,,,
851,TransferNLP,feedly/transfer-nlp,nlp,,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000,2020-05-28 17:32:42.000000,2020-05-28 17:31:53,465.0,,18.0,13.0,57.0,3.0,20.0,289.0,NLP library designed for reproducible experimentation management.,7.0,14,False,2020-05-28 17:32:42,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,153.0,153.0,,,,,,,,3.0,,,,,,,,,,,,,,,
852,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,,2015-10-27 12:28:45.000,2022-04-19 08:20:13.909000,2021-06-14 10:58:10,162.0,,38.0,19.0,1.0,9.0,5.0,267.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,14,False,2020-10-01 13:20:38,0.2.3,12.0,deepgraph,conda-forge/deepgraph,,,['pandas'],5.0,5.0,https://pypi.org/project/deepgraph,318.0,2530.0,https://anaconda.org/conda-forge/deepgraph,2022-04-19 08:20:13.909,137145.0,,,,,3.0,,,,,,,,,,,,,,,
853,NeuralQA,victordibia/neuralqa,nlp,,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000,2022-10-12 11:39:50.000000,2020-12-16 17:41:37,312.0,,29.0,5.0,66.0,20.0,8.0,219.0,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,14,False,,,,neuralqa,,,,,4.0,4.0,https://pypi.org/project/neuralqa,61.0,61.0,,,,,,,,3.0,,,,,,,,,,,,,,,
854,ONNX-T5,abelriboulot/onnxt5,nlp,,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000,2022-09-14 14:51:16.000000,2021-01-28 09:24:52,74.0,,25.0,6.0,5.0,7.0,8.0,209.0,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",3.0,14,False,2021-01-28 09:24:24,0.1.9,9.0,onnxt5,,,,,1.0,1.0,https://pypi.org/project/onnxt5,87.0,87.0,,,,,,,,3.0,,,,,,,,,,,,,,,
855,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2022-08-06 00:11:41.000000,2021-07-09 18:47:52,275.0,,9.0,4.0,3.0,,,120.0,Data Analysis Baseline Library.,21.0,14,False,,,,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,1814.0,1814.0,,,,,,,,3.0,,,,,,,,,,,,,,,
856,Torch Points 3D,nicolas-chaulet/torch-points3d,image,,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2022-01-09 14:41:37.000,2021-12-10 20:17:18.000000,2021-12-10 20:17:18,1788.0,,23.0,,,,,103.0,Pytorch framework for doing deep learning on point clouds.,29.0,14,False,,,,torch-points3d,,,,['pytorch'],,,https://pypi.org/project/torch-points3d,594.0,594.0,,,,,,,,3.0,,,,,,,,,,,,,,,
857,datajob,vincentclaes/datajob,data-pipelines,,https://github.com/vincentclaes/datajob,https://github.com/vincentclaes/datajob,Apache-2.0,2020-10-22 19:07:31.000,2022-09-23 22:58:14.000000,2022-05-31 13:57:40,399.0,,15.0,4.0,74.0,17.0,40.0,96.0,Build and deploy a serverless data pipeline on AWS with no effort.,7.0,14,False,2021-08-13 11:24:03,0.10.1,11.0,datajob,,,,,,,https://pypi.org/project/datajob,70.0,70.0,,,,,,,,3.0,,,,,,,,,,,,,,,
858,ENAS,carpedm20/ENAS-pytorch,hyperopt,,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000,2020-12-09 18:13:03.000000,2020-06-16 07:23:32,53.0,,471.0,112.0,11.0,39.0,8.0,2590.0,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
859,MedicalNet,Tencent/MedicalNet,medical-data,,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000,2022-06-21 22:20:52.000000,2020-08-27 13:37:26,26.0,,374.0,63.0,5.0,57.0,15.0,1493.0,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
860,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2022-06-30 14:08:50.000000,2022-06-30 14:05:23,118.0,,170.0,38.0,9.0,7.0,3.0,1224.0,A web app to generate template code for machine learning.,3.0,13,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
861,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,,2020-10-14 05:01:35.000,2022-08-25 05:54:54.000000,2022-08-25 05:54:51,71.0,1.0,136.0,20.0,14.0,7.0,27.0,1176.0,Platform for designing and evaluating Graph Neural Networks (GNN).,5.0,13,False,2022-03-24 23:28:17,0.4.0,2.0,graphgym,,,,,2.0,2.0,https://pypi.org/project/graphgym,55.0,55.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,
862,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2021-01-14 02:19:03.000000,2021-01-14 02:18:46,15.0,,141.0,30.0,,45.0,58.0,1091.0,GraphVite: A General and High-performance Graph Embedding System.,,13,False,,,4.0,,milagraph/graphvite,,,,,,,,117.0,https://anaconda.org/milagraph/graphvite,2020-03-19 18:21:30.972,4483.0,,,,,3.0,,,,,,,,,,,,,,,
863,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170.0,,39.0,26.0,4.0,4.0,2.0,657.0,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,13,False,,,,SpeedTorch,,,,['pytorch'],5.0,5.0,https://pypi.org/project/SpeedTorch,75.0,75.0,,,,,,,,3.0,,,,,,,,,,,,,,,
864,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2022-09-14 15:03:28.000000,2022-09-14 15:03:28,59.0,3.0,29.0,7.0,6.0,,11.0,494.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",5.0,13,True,,,,rliable`,,,,,22.0,22.0,https://pypi.org/project/rliable`,,,,,,,,,,3.0,,,,,,,,,,,,,,,
865,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2022-05-26 20:16:35.000000,2020-02-19 07:57:17,213.0,,82.0,37.0,45.0,4.0,12.0,396.0,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,13,False,,,,openrec,,,,,1.0,1.0,https://pypi.org/project/openrec,44.0,44.0,,,,,,,,3.0,,,,,,,,,,,,,,,
866,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149.0,,39.0,15.0,39.0,1.0,13.0,381.0,High-level batteries-included neural network training library for Pytorch.,4.0,13,False,2021-10-22 03:16:49,0.6.5,8.0,pywick,,,,['pytorch'],7.0,7.0,https://pypi.org/project/pywick,33.0,33.0,,,,,,,,3.0,,,,,,,,,,,,,,,
867,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2022-01-07 11:24:14.000000,2018-08-29 15:31:30,15.0,,52.0,20.0,6.0,6.0,,368.0,Tool to generate adversarial text examples and test machine learning models against them.,5.0,13,False,2018-08-08 19:27:32,1.1,2.0,Adversary,conda-forge/artificial-adversary,,,,7.0,7.0,https://pypi.org/project/Adversary,29.0,169.0,https://anaconda.org/conda-forge/artificial-adversary,2021-04-30 19:05:10.636,3783.0,,,,,3.0,,,,,,,,,,,,,,,
868,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2022-07-21 00:52:17.000000,2021-12-06 17:38:41,146.0,,58.0,18.0,157.0,36.0,16.0,337.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,13,True,2021-12-07 15:12:02,0.1.3,3.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,48.0,48.0,,,,,,,,3.0,,,,,,,,,,,,,,,
869,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2022-09-30 16:15:52.000000,2022-09-30 16:15:48,95.0,1.0,20.0,15.0,123.0,14.0,45.0,269.0,A collection of tools for neural compression enthusiasts.,3.0,13,False,2022-01-12 14:54:17,0.2.1,3.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,79.0,79.0,,,,,,,,3.0,,,,,,,,,,,,,,,
870,tsaug,arundo/tsaug,time-series-data,,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000,2020-04-17 02:55:58.000000,2020-04-17 02:46:38,10.0,,31.0,10.0,7.0,8.0,3.0,263.0,A Python package for time series augmentation.,4.0,13,False,2020-04-17 02:49:57,0.2.1,4.0,tsaug,,,,,,,https://pypi.org/project/tsaug,831.0,831.0,,,,,,,,3.0,,,,,,,,,,,,,,,
871,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000,2022-09-08 17:30:10.000000,2021-03-03 01:30:06,79.0,,22.0,21.0,36.0,1.0,5.0,190.0,An automatic ML model optimization tool.,11.0,13,False,2021-03-03 02:00:23,2.0,3.0,auptimizer,,,,,,,https://pypi.org/project/auptimizer,61.0,61.0,,,,,,,,3.0,,,,,,,,,,,,,,,
872,flupy,olirice/flupy,data-pipelines,,https://github.com/olirice/flupy,https://github.com/olirice/flupy,,2018-01-06 16:46:04.000,2022-02-18 14:51:19.000000,2022-02-17 15:29:05,197.0,,12.0,7.0,16.0,,9.0,170.0,Fluent data pipelines for python and your shell.,6.0,13,False,,,,flupy,,,,,,,https://pypi.org/project/flupy,89366.0,89366.0,,,,,,,,3.0,,,,,,,,,,,,,,,
873,ModelChimp,ModelChimp/modelchimp,ml-experiments,,https://github.com/ModelChimp/modelchimp,https://github.com/ModelChimp/modelchimp,BSD-2-Clause,2018-11-05 08:39:03.000,2022-10-19 22:59:01.000000,2021-08-01 07:11:57,363.0,,12.0,3.0,1030.0,4.0,10.0,124.0,Experiment tracking for machine and deep learning projects.,3.0,13,False,2019-04-09 10:43:15,0.4.0,3.0,modelchimp,,modelchimp/modelchimp-server,,,,,https://pypi.org/project/modelchimp,127.0,140.0,,,,https://hub.docker.com/r/modelchimp/modelchimp-server,2019-04-09 10:15:09.532793,,657.0,3.0,,,,,,,,,,,,,,,
874,LazyCluster,ml-tooling/lazycluster,distributed-ml,,https://github.com/ml-tooling/lazycluster,https://github.com/ml-tooling/lazycluster,Apache-2.0,2019-08-07 08:05:13.000,2022-06-22 04:08:37.000000,2021-08-19 13:59:11,444.0,,9.0,5.0,16.0,,,44.0,Distributed machine learning made simple.,2.0,13,False,2020-12-14 15:25:59,0.2.4,2.0,lazycluster,,,,,21.0,21.0,https://pypi.org/project/lazycluster,72.0,72.0,,,,,,,,3.0,,,,,,,,,,,,,,,
