,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,dnf_id,yay_id
715,Baal,ElementAI/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2022-09-15 08:14:30.000000,2022-09-15 08:14:17,181.0,5.0,61.0,21.0,130.0,24.0,62.0,638.0,Library to enable Bayesian active learning in your research or labeling work.,16.0,19,True,2022-05-03 12:50:35,1.6.0,10.0,baal,conda-forge/baal,,,,,,https://pypi.org/project/baal,730.0,885.0,https://anaconda.org/conda-forge/baal,2022-05-04 11:29:40.433,3103.0,,,,,3.0,,,,baal-org/baal,,,,,,,,,,,
716,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-09-06 19:30:18.000000,2022-09-06 19:30:17,1221.0,12.0,96.0,41.0,369.0,16.0,120.0,615.0,GPU accelerated signal processing.,39.0,19,True,2022-08-17 14:43:25,22.08.00,14.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
717,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2022-07-07 13:25:34.000000,2022-07-07 13:25:27,208.0,1.0,100.0,29.0,1.0,11.0,3.0,593.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,19,True,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",477.0,477.0,https://pypi.org/project/combo,38691.0,38691.0,,,,,,,,3.0,,,,,,,,,,,,,,,
718,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,13.0,61.0,30.0,31.0,6.0,23.0,527.0,Python module for machine learning time series:.,14.0,19,True,,,,seglearn,,,,,12.0,12.0,https://pypi.org/project/seglearn,889.0,889.0,,,,,,,,3.0,,,,,,,,,,,,,,,
719,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264.0,,64.0,40.0,16.0,11.0,22.0,525.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,19,False,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,23.0,23.0,https://pypi.org/project/n2,841.0,841.0,,,,,,,,3.0,,,,,,,,,,,,,,,
720,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2022-07-27 19:55:38.000000,2022-07-27 19:55:38,93.0,11.0,33.0,10.0,8.0,12.0,17.0,511.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,19,True,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,10.0,10.0,https://pypi.org/project/parallelformers,291.0,291.0,,,,,,,,3.0,,,,,,,,,,,,,,,
721,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2022-06-08 03:46:06.000000,2022-06-08 03:46:02,305.0,,94.0,9.0,14.0,4.0,14.0,508.0,Make Waffle Charts in Python.,6.0,19,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,153.0,153.0,https://pypi.org/project/pywaffle,8856.0,9005.0,https://anaconda.org/conda-forge/pywaffle,2022-06-05 04:31:54.543,6733.0,,,,,3.0,,,,,,,,,,,,,,,
722,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2021-09-28 07:21:22.000000,2021-09-19 23:51:06,406.0,,47.0,59.0,6.0,17.0,24.0,431.0,Python library assists deep learning on graphs.,15.0,19,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,29.0,29.0,https://pypi.org/project/deepsnap,402.0,402.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,
723,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2022-05-27 05:51:07.000000,2022-05-25 05:43:59,218.0,,69.0,9.0,306.0,32.0,34.0,391.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,19,True,,,1.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],330.0,330.0,https://pypi.org/project/lazypredict,4784.0,4843.0,https://anaconda.org/conda-forge/lazypredict,2021-08-24 21:49:02.096,773.0,,,,,3.0,,,,,,,,,,,,,,,
724,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2022-09-12 08:55:33.000000,2022-09-12 08:55:33,1082.0,328.0,67.0,11.0,231.0,3.0,19.0,385.0,TextBox 2.0 is a text generation library with pre-trained language models.,15.0,19,True,2021-04-15 13:39:28,0.2.1,2.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,37.0,37.0,,,,,,,,3.0,,,,,,,,,,,,,,,
725,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,46.0,25.0,19.0,16.0,15.0,328.0,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:20:50,0.1.0,1.0,mxboard,,,,['mxnet'],160.0,160.0,https://pypi.org/project/mxboard,8677.0,8677.0,,,,,,,,3.0,,,,,,,,,,,,,,,
726,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,46.0,9.0,37.0,27.0,37.0,326.0,Data imputations library to preprocess datasets with missing data.,11.0,19,True,,,,impyute,,,,,146.0,146.0,https://pypi.org/project/impyute,9008.0,9008.0,,,,,,,,3.0,,,,,,,,,,,,,,,
727,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000,2021-12-05 02:53:17.000000,2021-03-29 16:56:48,6427.0,,128.0,36.0,341.0,41.0,111.0,325.0,Neuroimaging in Python FMRI analysis package.,63.0,19,False,,,2.0,nipy,conda-forge/nipy,,,,,,https://pypi.org/project/nipy,1680.0,3219.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112,95459.0,,,,,3.0,,,,,,,,,,,,,,,
728,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2022-09-07 10:30:21.000000,2022-09-07 10:30:21,246.0,33.0,60.0,3.0,5.0,1.0,47.0,283.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,5.0,19,False,,,,featurewiz,,,,,16.0,16.0,https://pypi.org/project/featurewiz,5983.0,5983.0,,,,,,,,3.0,,,,,,,,,,,,,,,
729,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2022-09-12 22:38:07.000000,2022-09-12 22:38:02,301.0,4.0,69.0,21.0,303.0,2.0,9.0,277.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,19,False,2022-07-20 07:04:00,0.40.0,19.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,460.0,460.0,,,,,,,,3.0,,,,,,,,,,,,,,,
730,solt,MIPT-Oulu/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2022-07-12 07:44:45.000000,2022-07-12 07:44:31,366.0,30.0,19.0,7.0,30.0,14.0,38.0,256.0,Streaming over lightweight data transformations.,4.0,19,False,2020-03-10 14:07:18,0.1.9,10.0,solt,,,,,36.0,36.0,https://pypi.org/project/solt,185.0,185.0,,,,,,,,3.0,,,,Oulu-IMEDS/solt,,,,,,,,,,,
731,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2022-08-23 08:19:52.000000,2022-08-23 08:07:43,255.0,8.0,26.0,10.0,187.0,19.0,72.0,164.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,19,False,2020-10-12 12:26:09,0.5.1,3.0,celer,,,,['sklearn'],14.0,14.0,https://pypi.org/project/celer,580.0,580.0,,,,,,,,3.0,,,,,,,,,,,,,,,
732,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432.0,,454.0,84.0,179.0,100.0,161.0,3268.0,A high performance and generic framework for distributed DNN training.,19.0,18,True,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,33.0,65.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1275.0,3.0,,,,,,,,,,,,,,,
733,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22.0,,233.0,30.0,18.0,22.0,36.0,2354.0,A small package to create visualizations of PyTorch execution graphs.,6.0,18,False,,,,,,,,,763.0,763.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
734,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2022-09-14 23:07:58.000000,2022-05-24 23:48:09,791.0,,64.0,10.0,864.0,113.0,65.0,1584.0,Version control for machine learning.,17.0,18,True,2021-03-11 20:50:26,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,276.0,276.0,,,,,,,,3.0,,,,,,,,,,,,,,,
735,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,95.0,39.0,13.0,12.0,9.0,1255.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,63.0,63.0,https://pypi.org/project/doc2text,1653.0,1653.0,,,,,,,,3.0,,,,,,,,,,,,,,,
736,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2022-08-10 15:58:46.000000,2022-08-10 15:58:42,143.0,20.0,137.0,15.0,9.0,21.0,17.0,1099.0,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,2.0,18,True,2021-08-16 18:42:17,0.1.8,1.0,tez,,,,['pytorch'],34.0,34.0,https://pypi.org/project/tez,1220.0,1220.0,,,,,,,,3.0,,,,,,,,,,,,,,,
737,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2022-06-13 13:53:07.000000,2019-05-06 07:06:50,159.0,,160.0,55.0,14.0,25.0,19.0,972.0,python toolbox for visualizing geographical data and making maps.,8.0,18,False,,,1.0,geoplotlib,conda-forge/geoplotlib,,,,149.0,149.0,https://pypi.org/project/geoplotlib,945.0,1047.0,https://anaconda.org/conda-forge/geoplotlib,2021-05-31 16:11:51.234,1645.0,,,,,3.0,,,,,,,,,,,,,,,
738,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2022-05-13 18:48:13.000000,2022-05-13 18:48:12,83.0,,169.0,27.0,56.0,,26.0,820.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",15.0,18,True,,,,saliency,,,,['tensorflow'],42.0,42.0,https://pypi.org/project/saliency,1235.0,1235.0,,,,,,,,3.0,,,,,,,,,,,,,,,
739,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2022-05-12 09:12:38.000000,2022-04-23 13:47:59,417.0,,161.0,58.0,4.0,12.0,29.0,803.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,18,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,78.0,78.0,,,,,,,,3.0,,,,,,,,,,,,,,,
740,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,177.0,34.0,15.0,18.0,22.0,783.0,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,18,True,,,,tffm,,,,['tensorflow'],11.0,11.0,https://pypi.org/project/tffm,1544.0,1544.0,,,,,,,,3.0,,,,,,,,,,,,,,,
741,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2022-09-08 08:44:03.000000,2021-09-16 17:56:31,171.0,,132.0,31.0,74.0,7.0,54.0,536.0,Code for the TCAV ML interpretability project.,19.0,18,True,2018-11-21 15:34:40,0.2,2.0,tcav,,,,['tensorflow'],14.0,14.0,https://pypi.org/project/tcav,89.0,89.0,,,,,,,,3.0,,,,,,,,,,,,,,,
742,kglib,vaticle/kglib,graph,,https://github.com/vaticle/typedb-ml,https://github.com/vaticle/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2022-08-01 10:00:41.000000,2022-08-01 10:00:40,501.0,12.0,90.0,33.0,102.0,10.0,50.0,522.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,9.0,18,True,2022-07-29 11:37:34,0.3.0,8.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,16.0,20.0,,,,,,,,3.0,211.0,,,vaticle/typedb-ml,,,,,,,,,,,
743,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,132.0,59.0,72.0,18.0,71.0,521.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,12.0,12.0,https://pypi.org/project/atm,62.0,62.0,,,,,,,,3.0,,,,,,,,,,,,,,,
744,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362.0,,91.0,28.0,11.0,35.0,8.0,427.0,A python library for Bayesian time series modeling.,6.0,18,False,,,,pydlm,,,,,27.0,27.0,https://pypi.org/project/pydlm,25215.0,25215.0,,,,,,,,3.0,,,,,,,,,,,,,,,
745,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2022-04-26 18:03:18.000000,2022-04-17 14:49:12,264.0,,85.0,13.0,28.0,8.0,12.0,424.0,A library of metrics for evaluating recommender systems.,16.0,18,True,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,,29.0,29.0,https://pypi.org/project/recmetrics,3189.0,3189.0,,,,,,,,3.0,,,,,,,,,,,,,,,
746,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:08:48.000000,2021-11-25 23:08:43,204.0,,79.0,23.0,18.0,5.0,20.0,420.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,True,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,,['sklearn'],10.0,10.0,https://pypi.org/project/caserecommender,218.0,218.0,,,,,,,,3.0,,,,,,,,,,,,,,,
747,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253.0,,88.0,20.0,52.0,23.0,17.0,398.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,18,False,2020-06-10 01:13:04,0.4.3,6.0,rrcf,,,,,38.0,38.0,https://pypi.org/project/rrcf,6199.0,6199.0,,,,,,,,3.0,,,,,,,,,,,,,,,
748,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,48.0,11.0,60.0,16.0,41.0,311.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,23.0,23.0,https://pypi.org/project/parameter-sherpa,855.0,855.0,,,,,,,,3.0,,,,,,,,,,,,,,,
749,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,49.0,26.0,38.0,7.0,10.0,282.0,Distributed scikit-learn meta-estimators in PySpark.,7.0,18,False,,,,sk-dist,,,,"['sklearn', 'spark']",11.0,11.0,https://pypi.org/project/sk-dist,164407.0,164407.0,,,,,,,,3.0,,,,,,,,,,,,,,,
750,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2022-08-10 20:44:02.000000,2021-05-28 01:21:58,393.0,,127.0,34.0,318.0,74.0,124.0,281.0,Brain Imaging Analysis Kit.,34.0,18,False,,,,brainiak,,brainiak/brainiak,,,16.0,16.0,https://pypi.org/project/brainiak,112.0,121.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,763.0,3.0,,,,,,,,,,,,,,,
751,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2022-07-29 16:39:36.000000,2022-07-29 16:39:02,619.0,4.0,35.0,11.0,60.0,4.0,54.0,275.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,18,False,2022-03-10 14:58:28,2.07,33.0,ivis,,,,['tensorflow'],26.0,26.0,https://pypi.org/project/ivis,420.0,420.0,,,,,,,,3.0,,,,,,,,,,,,,,,
752,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2022-09-15 12:03:24.000000,2022-09-15 12:02:32,317.0,28.0,23.0,17.0,2.0,5.0,19.0,275.0,,22.0,18,False,,,,dm-launchpad,,,,['tensorflow'],22.0,22.0,https://pypi.org/project/dm-launchpad,5640.0,5640.0,,,,,,,,3.0,,,,,,,,,,,,,,,
753,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2022-06-21 21:58:39.000000,2022-05-17 17:14:41,62.0,,47.0,6.0,6.0,6.0,13.0,269.0,TextAugment: Text Augmentation Library.,6.0,18,False,2020-11-05 15:04:26,1.3.4,8.0,textaugment,,,,,21.0,21.0,https://pypi.org/project/textaugment,9490.0,9491.0,,,,,,,,3.0,53.0,,,,,,,,,,,,,,
754,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2021-11-15 19:51:57.895000,2021-10-31 08:28:12,619.0,,62.0,27.0,29.0,25.0,108.0,239.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,18,False,2021-10-31 08:33:47,1.7.6,13.0,somoclu,conda-forge/somoclu,,,,,,https://pypi.org/project/somoclu,1263.0,2335.0,https://anaconda.org/conda-forge/somoclu,2021-11-15 19:51:57.895,64408.0,,,,,3.0,1612.0,,,,,,,,,,,,,,
755,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2022-05-05 21:21:02.000000,2022-04-08 17:51:44,568.0,,17.0,16.0,454.0,67.0,75.0,198.0,Functional tensors for probabilistic programming.,10.0,18,False,2022-03-21 15:23:15,0.4.3,9.0,funsor,,,,['pytorch'],34.0,34.0,https://pypi.org/project/funsor,1327.0,1327.0,,,,,,,,3.0,,,,,,,,,,,,,,,
756,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,,2016-11-30 13:41:26.000,2022-06-09 15:33:29.000000,2022-06-09 15:33:29,494.0,,1331.0,474.0,19.0,56.0,163.0,6737.0,A customisable 3D platform for agent-based AI research.,8.0,17,False,2020-12-07 11:26:33,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
757,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47,47.0,,769.0,221.0,24.0,4.0,120.0,5154.0,Build Graph Nets in Tensorflow.,10.0,17,False,,,,graph-nets,,,,['tensorflow'],,,https://pypi.org/project/graph-nets,698.0,698.0,,,,,,,,3.0,,,,,,,,,,,,,,,
758,image-match,ProvenanceLabs/image-match,image,,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,,2016-03-08 18:16:45.000,2022-05-14 16:58:36.000000,2021-09-21 13:07:59,405.0,,381.0,100.0,54.0,55.0,48.0,2794.0,Quickly search over billions of images.,19.0,17,False,2017-02-06 08:12:01,1.1.2,10.0,image_match,,,,,,,https://pypi.org/project/image_match,635.0,635.0,,,,,,,,3.0,,,,,,,,,,,,,,,
759,Mara Pipelines,mara/mara-pipelines,data-pipelines,,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22.000,2022-07-18 06:41:40.000000,2022-07-18 05:57:57,143.0,5.0,89.0,57.0,58.0,16.0,14.0,1941.0,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",17.0,17,True,2020-07-31 19:31:29,3.1.1,7.0,mara-pipelines,,,,,,,https://pypi.org/project/mara-pipelines,283.0,283.0,,,,,,,,3.0,,,,,,,,,,,,,,,
760,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,157.0,46.0,3.0,13.0,15.0,1505.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,17,False,2020-11-18 08:18:54,0.4.0,11.0,lambda-networks,,,,['pytorch'],6.0,6.0,https://pypi.org/project/lambda-networks,44.0,44.0,,,,,,,,3.0,,,,,,,,,,,,,,,
761,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2022-09-12 13:11:53.000000,2022-09-12 12:38:16,115.0,32.0,60.0,16.0,44.0,23.0,29.0,1349.0,Accelerate AI models inference leveraging best-of-breed optimization techniques.,11.0,17,True,,,12.0,nebullvm,,,,,2.0,2.0,https://pypi.org/project/nebullvm,463.0,463.0,,,,,,,,3.0,,,,,,,,,,,,,,,
762,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-06-11 07:21:47.000000,2021-08-06 08:18:46,282.0,,136.0,15.0,23.0,54.0,68.0,812.0,PyTorch to Keras model convertor.,13.0,17,False,,,1.0,pytorch2keras,,,,,52.0,52.0,https://pypi.org/project/pytorch2keras,542.0,542.0,,,,,,,,3.0,,,,,,,,,,,,,,,
