,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,snap_id,dnf_id,yay_id
721,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-04-17 18:56:30.000000,2023-04-17 18:56:30,421.0,4.0,173.0,60.0,6.0,13.0,29.0,904.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",4.0,19,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,113.0,113.0,,,,,,,,3.0,,,,,,,,,,,,,,,
722,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,131.0,36.0,16.0,8.0,3.0,901.0,Nudity detection with Python.,12.0,19,False,,,,nudepy,,,,,3398.0,3398.0,https://pypi.org/project/nudepy,2083.0,2083.0,,,,,,,,3.0,,,,,,,,,,,,,,,
723,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,72.0,24.0,37.0,23.0,21.0,732.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,19,False,2019-06-29 19:21:43,0.64,3.0,test_tube,,,,,,,https://pypi.org/project/test_tube,87491.0,87491.0,,,,,,,,3.0,16.0,,,,,,,,,,,,,,
724,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2023-05-10 20:24:56.000000,2023-05-05 14:16:35,911.0,68.0,115.0,30.0,784.0,14.0,50.0,725.0,Machine learning framework for both deep learning and traditional algorithms.,33.0,19,True,2021-06-22 05:25:53,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,32.0,32.0,,,,,,,,3.0,,,,,,,,,,,,,,,
725,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2022-12-29 13:21:52.000000,2021-07-30 15:06:27,104.0,,125.0,30.0,27.0,17.0,34.0,721.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,23.0,19,False,2021-07-30 15:07:28,0.3.0,14.0,sklearn-deap,,,,['sklearn'],40.0,40.0,https://pypi.org/project/sklearn-deap,479.0,479.0,,,,,,,,3.0,,,,,,,,,,,,,,,
726,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2023-05-10 19:46:24.000000,2023-04-07 13:30:31,1495.0,5.0,75.0,36.0,625.0,23.0,117.0,679.0,Scikit-learn style model finetuning for NLP.,20.0,19,True,2019-01-18 20:10:51,0.5.14,14.0,finetune,,,,"['tensorflow', 'sklearn']",9.0,9.0,https://pypi.org/project/finetune,102.0,102.0,,,,,,,,3.0,,,,,,,,,,,,,,,
727,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2023-05-08 23:20:41.000000,2023-05-08 23:20:38,1280.0,18.0,115.0,44.0,421.0,21.0,129.0,673.0,GPU accelerated signal processing.,46.0,19,True,2023-04-12 13:24:36,23.04.00,19.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
728,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,100.0,30.0,1.0,11.0,3.0,615.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,19,True,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",544.0,544.0,https://pypi.org/project/combo,30177.0,30177.0,,,,,,,,3.0,,,,,,,,,,,,,,,
729,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2023-03-25 01:07:25.000000,2021-09-16 17:56:31,171.0,,139.0,35.0,78.0,8.0,55.0,573.0,Code for the TCAV ML interpretability project.,19.0,19,False,2018-11-21 15:34:40,0.2,2.0,tcav,,,,['tensorflow'],17.0,17.0,https://pypi.org/project/tcav,385.0,385.0,,,,,,,,3.0,,,,,,,,,,,,,,,
730,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264.0,,68.0,40.0,16.0,13.0,22.0,546.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,19,False,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,27.0,27.0,https://pypi.org/project/n2,635.0,635.0,,,,,,,,3.0,,,,,,,,,,,,,,,
731,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2022-06-08 03:46:06.000000,2022-06-08 03:46:02,305.0,,99.0,9.0,14.0,5.0,16.0,544.0,Make Waffle Charts in Python.,6.0,19,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,230.0,230.0,https://pypi.org/project/pywaffle,3145.0,3321.0,https://anaconda.org/conda-forge/pywaffle,2022-06-05 04:31:54.543,9342.0,,,,,3.0,,,,,,,,,,,,,,,
732,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2023-05-08 15:44:03.000000,2023-03-24 15:34:45,859.0,1.0,94.0,43.0,61.0,43.0,22.0,541.0,Bias and Fairness Audit Toolkit.,17.0,19,True,,,,aequitas,,,,,133.0,133.0,https://pypi.org/project/aequitas,1463.0,1463.0,,,,,,,,3.0,,,,,,,,,,,,,,,
733,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,,2018-02-18 13:42:47.000,2023-02-14 11:18:28.000000,2023-02-14 11:18:28,249.0,1.0,85.0,25.0,31.0,28.0,6.0,534.0,machine learning with logical rules in Python.,19.0,19,False,2020-12-11 09:37:02,1.0.1,1.0,skope-rules,,,,['sklearn'],238.0,238.0,https://pypi.org/project/skope-rules,65143.0,65143.0,,,,,,,,3.0,,,,,,,,,,,,,,,
734,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,135.0,59.0,72.0,18.0,71.0,522.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,19,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,14.0,14.0,https://pypi.org/project/atm,170.0,170.0,,,,,,,,3.0,,,,,,,,,,,,,,,
735,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2023-03-17 20:11:57.000000,2023-03-17 20:11:57,287.0,23.0,92.0,15.0,34.0,8.0,14.0,501.0,A library of metrics for evaluating recommender systems.,19.0,19,True,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,,39.0,39.0,https://pypi.org/project/recmetrics,2185.0,2185.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,
736,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2023-05-09 10:56:27.000000,2023-05-09 10:56:03,267.0,9.0,70.0,5.0,6.0,1.0,64.0,393.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,7.0,19,True,,,,featurewiz,,,,,41.0,41.0,https://pypi.org/project/featurewiz,16643.0,16643.0,,,,,,,,3.0,,,,,,,,,,,,,,,
737,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2023-05-05 13:04:04.000000,2023-05-04 10:33:43,2289.0,137.0,55.0,11.0,223.0,1.0,96.0,384.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,19.0,19,True,2022-08-21 21:16:57,0.1.1,11.0,pykale,,,,['pytorch'],,,https://pypi.org/project/pykale,50.0,50.0,,,,,,,,3.0,,,,,,,,,,,,,,,
738,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,46.0,26.0,19.0,16.0,15.0,328.0,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:20:50,0.1.0,1.0,mxboard,,,,['mxnet'],193.0,193.0,https://pypi.org/project/mxboard,5540.0,5540.0,,,,,,,,3.0,,,,,,,,,,,,,,,
739,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2023-05-03 22:54:39.000000,2023-05-03 22:38:20,315.0,4.0,74.0,24.0,321.0,5.0,9.0,308.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,19,True,2023-05-03 22:54:39,0.44.0,23.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,1091.0,1091.0,,,,,,,,3.0,,,,,,,,,,,,,,,
740,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-05-11 09:21:45.000000,2023-05-11 09:21:00,356.0,21.0,28.0,17.0,4.0,15.0,20.0,293.0,,24.0,19,False,,,,dm-launchpad,,,,['tensorflow'],44.0,44.0,https://pypi.org/project/dm-launchpad,2879.0,2879.0,,,,,,,,3.0,,,,,,,,,,,,,,,
741,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2023-03-23 15:39:49.000000,2023-02-07 20:17:52,60.0,,50.0,25.0,41.0,8.0,10.0,285.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,19,False,,,,sk-dist,,,,"['sklearn', 'spark']",14.0,14.0,https://pypi.org/project/sk-dist,243083.0,243083.0,,,,,,,,3.0,,,,,,,,,,,,,,,
742,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2023-01-26 17:04:18.000000,2023-01-26 17:04:18,400.0,,96.0,18.0,385.0,57.0,86.0,229.0,An open-source toolkit for large-scale genomic analysis.,24.0,19,False,2022-04-21 00:32:28,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,48640.0,48753.0,https://anaconda.org/conda-forge/glow,2021-04-28 16:52:48.812,3066.0,,,,,3.0,,,,,,,,,,,,,,,
743,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2023-05-01 07:53:03.000000,2023-05-01 07:50:02,24.0,2.0,22.0,7.0,11.0,2.0,9.0,203.0,A Python module to convert natural language numerics into ints and floats.,4.0,19,False,2023-01-03 08:04:12,0.2.2,3.0,numerizer,,,,,49.0,49.0,https://pypi.org/project/numerizer,4460.0,4460.0,,,,,,,,3.0,,,,,,,,,,,,,,,
744,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2023-04-19 15:32:40.000000,2023-04-19 15:21:42,259.0,4.0,29.0,11.0,194.0,19.0,72.0,172.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,19,False,2020-10-12 12:26:09,0.5.1,3.0,celer,,,,['sklearn'],23.0,23.0,https://pypi.org/project/celer,751.0,751.0,,,,,,,,3.0,,,,,,,,,,,,,,,
745,Dejavu,worldveil/dejavu,audio,,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000,2022-07-02 09:54:39.000000,2020-06-03 05:58:03,146.0,,1312.0,264.0,66.0,97.0,131.0,6046.0,Audio fingerprinting and recognition in Python.,23.0,18,False,,,,PyDejavu,,,,,,,https://pypi.org/project/PyDejavu,73.0,73.0,,,,,,,,3.0,,,,,,,,,,,,,,,
746,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,769.0,222.0,25.0,5.0,122.0,5252.0,Build Graph Nets in Tensorflow.,11.0,18,True,,,,graph-nets,,,,['tensorflow'],,,https://pypi.org/project/graph-nets,1296.0,1296.0,,,,,,,,3.0,,,,,,,,,,,,,,,
747,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2023-05-08 03:33:49.000000,2020-04-18 19:15:25,24.0,,585.0,105.0,25.0,7.0,7.0,4860.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,18,False,,,,micrograd,,,,['pytorch'],22.0,22.0,https://pypi.org/project/micrograd,3550.0,3550.0,,,,,,,,3.0,,,,,,,,,,,,,,,
748,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432.0,,468.0,85.0,179.0,102.0,161.0,3412.0,A high performance and generic framework for distributed DNN training.,21.0,18,False,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,44.0,71.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1304.0,3.0,,,,,,,,,,,,,,,
749,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2022-12-21 23:38:02.000000,2020-02-09 21:03:48,299.0,,407.0,110.0,83.0,62.0,48.0,2857.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,116.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,8279.0,,,,,3.0,,,,,,,,,,,,,,,
750,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171.0,,353.0,86.0,4.0,3.0,18.0,2053.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,18,True,,,,pdftabextract,,,,,42.0,42.0,https://pypi.org/project/pdftabextract,259.0,259.0,,,,,,,,3.0,,,,,,,,,,,,,,,
751,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2023-03-03 23:59:33.000000,2022-05-24 23:48:09,791.0,,67.0,16.0,1004.0,113.0,65.0,1622.0,Version control for machine learning.,17.0,18,True,2021-03-11 20:50:26,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,203.0,203.0,,,,,,,,3.0,,,,,,,,,,,,,,,
752,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,95.0,40.0,13.0,13.0,9.0,1261.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,81.0,81.0,https://pypi.org/project/doc2text,1644.0,1644.0,,,,,,,,3.0,,,,,,,,,,,,,,,
753,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,86.0,34.0,72.0,24.0,30.0,1073.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,18,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,35726.0,35726.0,,,,,,,,3.0,,,,,,,,,,,,,,,
754,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2022-09-10 19:14:50.000000,2020-05-03 16:12:29,469.0,,140.0,36.0,43.0,19.0,11.0,954.0,"A program for financial portfolio management, analysis and optimisation.",5.0,18,False,,,5.0,FinQuant,,,,,74.0,74.0,https://pypi.org/project/FinQuant,362.0,362.0,,,,,,,,3.0,,,,,,,,,,,,,,,
755,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-10-24 19:29:28.000000,2022-02-14 20:43:06,145.0,,151.0,17.0,41.0,21.0,57.0,788.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,False,2020-12-01 06:11:12,1.2.1.post2,7.0,robustness,conda-forge/robustness,,,,124.0,124.0,https://pypi.org/project/robustness,452.0,644.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,6349.0,,,,,3.0,,,,,,,,,,,,,,,
756,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,174.0,34.0,15.0,18.0,22.0,785.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,18,False,,,,tffm,,,,['tensorflow'],13.0,13.0,https://pypi.org/project/tffm,1432.0,1432.0,,,,,,,,3.0,,,,,,,,,,,,,,,
757,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2023-04-23 10:08:18.000000,2020-04-25 18:37:42,198.0,,98.0,25.0,48.0,19.0,35.0,710.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,18,False,,,,matrixprofile-ts,,,,,20.0,20.0,https://pypi.org/project/matrixprofile-ts,660.0,660.0,,,,,,,,3.0,,,,,,,,,,,,,,,
758,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-04-01 08:26:45.000000,2021-10-13 21:05:33,5078.0,,84.0,19.0,58.0,2.0,13.0,688.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,False,2021-10-06 07:29:20,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,2076.0,2076.0,,,,,,,,3.0,23.0,,,,,,,,,,,,,,
759,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2023-05-08 12:30:48.000000,2023-05-08 12:30:17,272.0,11.0,99.0,18.0,19.0,,80.0,576.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",9.0,18,True,,,2.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,3033.0,3033.0,,,,,,,,3.0,,,,,,,,,,,,,,,
760,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,,63.0,30.0,31.0,5.0,24.0,551.0,Python module for machine learning time series:.,14.0,18,True,,,,seglearn,,,,,38.0,38.0,https://pypi.org/project/seglearn,1854.0,1854.0,,,,,,,,3.0,,,,,,,,,,,,,,,
761,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2023-05-02 04:54:25.000000,2021-06-13 00:22:13,176.0,,114.0,19.0,17.0,66.0,24.0,486.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,18,False,,,,deepmatcher,,,,,24.0,24.0,https://pypi.org/project/deepmatcher,3086.0,3086.0,,,,,,,,3.0,,,,,,,,,,,,,,,
762,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2021-11-18 21:06:56.000000,2021-11-18 21:06:54,172.0,,45.0,10.0,8.0,10.0,19.0,471.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,18,False,2020-02-28 17:43:07,0.5.0,1.0,apricot-select,,,,,51.0,51.0,https://pypi.org/project/apricot-select,3862.0,3862.0,,,,,,,,3.0,22.0,,,,,,,,,,,,,,
763,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,32.0,15.0,148.0,39.0,66.0,447.0,A High Level API for Deep Learning in JAX.,18.0,18,True,2022-03-23 21:47:54,0.8.6,21.0,elegy,,,,"['tensorflow', 'jax']",39.0,39.0,https://pypi.org/project/elegy,242.0,242.0,,,,,,,,3.0,,,,,,,,,,,,,,,
764,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178.0,,38.0,10.0,29.0,14.0,17.0,400.0,A python package for animating plots build on matplotlib.,7.0,18,False,2019-03-05 21:32:47,0.4.1,7.0,animatplot,conda-forge/animatplot,,,,47.0,47.0,https://pypi.org/project/animatplot,262.0,482.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,11222.0,,,,,3.0,,,,,,,,,,,,,,,
765,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2023-04-07 01:12:52.000000,2022-07-07 13:45:02,146.0,,43.0,16.0,2.0,7.0,3.0,346.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,2.0,18,True,,,,suod,,,,,479.0,479.0,https://pypi.org/project/suod,20616.0,20616.0,,,,,,,,3.0,,,,,,,,,,,,,,,
766,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-09-26 14:14:12.000000,2022-09-19 16:13:14,69.0,,21.0,9.0,9.0,1.0,9.0,337.0,Fast PyTorch based DSP for audio and 1D signals.,2.0,18,True,,,,julius,,,,['pytorch'],326.0,326.0,https://pypi.org/project/julius,118499.0,118499.0,,,,,,,,3.0,,,,,,,,,,,,,,,
767,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,46.0,10.0,37.0,27.0,37.0,337.0,Data imputations library to preprocess datasets with missing data.,11.0,18,False,,,,impyute,,,,,177.0,177.0,https://pypi.org/project/impyute,6734.0,6734.0,,,,,,,,3.0,,,,,,,,,,,,,,,
768,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,16.0,41.0,319.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,30.0,30.0,https://pypi.org/project/parameter-sherpa,329.0,329.0,,,,,,,,3.0,,,,,,,,,,,,,,,
769,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-04-03 11:31:55.000000,2023-04-03 11:31:55,66.0,1.0,55.0,8.0,9.0,6.0,13.0,313.0,TextAugment: Text Augmentation Library.,7.0,18,True,2020-11-05 15:04:26,1.3.4,8.0,textaugment,,,,,48.0,48.0,https://pypi.org/project/textaugment,3398.0,3399.0,,,,,,,,3.0,57.0,,,,,,,,,,,,,,
